No.,NPWPD,NOP,Nama WP,Nama OP,Jenis Pajak,Alamat
27,P20000001417472,8.01.730.002.60054,SDN BUGI,"ZAINUDDIN ABUBAKAR, S.Pd.SD",Restoran,JL.POROS BAUBAU PASARWAJO
28,P20000002137472,8.01.710.011.62876,SD NEGERI PALATIGA,IFA SUFIANI TAUHID.S.Pd,Restoran,JL.GATOT SUBROTO
29,P20000001187472,8.01.770.004.37174,SD NEGERI 2 NGANGANAUMALA,"RILANI, S.Pd.I",Restoran,JL.ERLANGGA NO.36 /KUE AZ-ZAKHWAN
30,P20000000247472,8.01.720.007.4728,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL.DAYANU IKHSANUDDIN N0 63
31,P20000000057472,8.01.720.015.13363,BAPPEDA,NASARUL LA ANGKA,Restoran,JL. RAYA PALAGIMATA
32,P20000000337472,8.01.760.011.48676,KANTOR KECAMATAN MURHUM,MUGRIS NUGRAHA / KEL. TANGANAPADA,Restoran,JL. TARBIYAH / LUSY ANEKA MAKANAN DAN KUE
33,P20000002507472,8.01.710.007.51568,TK AL MUHAJIRIN,"SARTINA, S.Pd",Restoran,JL.PAHLAWAN
34,P20000000077472,8.01.720.015.28295,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL.RAYA PALAGIMATA
35,P20000000217472,8.01.720.015.61666,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/JAKON",Restoran,Jalan Dayanu Ikhsanuddin No. 1/ The Butonesse
36,P20000001077472,8.01.740.008.64467,SMP NEGERI 9 BAUBAU,ARDI,Restoran,JL. ANOA KM. 12
37,P20000000067472,8.01.760.008.38772,DINAS KESEHATAN,PMI CABANG KOTA BAUBAU,Restoran,Jl. SIPANJONGA
38,P20000000107472,8.01.710.011.41616,DINAS PERHUBUNGAN,"Zaliati, S.IP",Restoran,Jln Bakti Abri
39,P20000000017472,8.01.720.015.15281,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP / BID. PERBENDAHARAAN",Restoran,JL. RAYA PALAGIMATA
40,P20000000677472,8.01.710.002.50320,SMA NEGERI 1 BAUBAU,"DAHLAN, S.Pd",Restoran,JL.MH.THAMRIN  NO.29 / KEDAI MAK LONG FOOD N CAKE
41,P20000002257472,8.01.760.010.53165,SD NEGERI 2 BAADIA,"MASRIDA,S.Pd",Restoran,JL. DRS. LA ODE MANARFA/ WARUNG POJOK
42,P20000000097472,8.01.760.011.29916,DINAS PERIKANAN DAN KELAUTAN,"IHSAN ACIS, S.Pi",Restoran,JL. WA ODE WAU NO. 65
43,P20000000017472,8.01.720.015.63274,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BIDANG ASET",Restoran,JL. RAYA PALAGIMATA
44,P20000000037472,8.01.730.003.3990,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,RAMLI LINTO SMPN 13 BAUBAU,Restoran,JL.POROS PASARWAJO
45,P20000000247472,8.01.720.015.9599,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN,SH",Restoran,JLN.DAYANU IKHSANUDIN
46,P20000000677472,8.01.710.002.43306,SMA NEGERI 1 BAUBAU,"DAHLAN, S.Pd",Restoran,JL. MUH. HUSNI THAMRIN / KEDAI MAK LONG FOOD DAN CAKE
47,P20000000407472,8.01.760.009.17543,DINAS PARIWISATA,I KOMANG SUTRISNAYASA,Restoran,JL. LABUKE
48,P20000000097472,8.01.760.011.51973,DINAS PERIKANAN DAN KELAUTAN,Zaenab/Bidang Perikanan Budidaya,Restoran,Jl. Wa Ode Wau  No.65/Dapoer Mama Uyha
49,P20000000307472,8.01.740.004.54758,KANTOR KECAMATAN BUNGI,"MUSLIMAT,S.IP",Restoran,Baubau/Wahyu Amelia Gafar
50,P20000000577472,8.01.710.003.31571,DINAS PERDAGANGAN DAN PERINDUSTRIAN,NARLIN MEDI.S.M,Restoran,JL.R.A KARTINI NO.13
51,P20000000177472,8.01.710.003.33304,KECAMATAN WOLIO,Hilda,Restoran,Jalan Yos Sudarso
52,P20000000017472,8.01.720.015.5035,BPKAPD,BAMBANG SAATI,Restoran,JL. RAYA PALAGIMATA
53,P20000000067472,8.01.750.001.64861,DINAS KESEHATAN,Irmayanti Gunawan/ PKM LIWUTO,Restoran,Jl. Sultan Mardan Ali/ The Street Bar
54,P20000000037472,8.01.720.001.15089,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MUSLIMA, S.Pd.SD / SDN.TOPA",Restoran,JL.GAJAH MADA NO.26
55,P20000000217472,8.01.720.001.42012,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
56,P20000000857472,8.01.720.001.44969,SMP NEGERI 14 BAUBAU,"FANI ANDRIANTO, ST",Restoran,JL.MENUJU SIMPANG 5 / KANTIN SMPN 14
57,P20000000157472,8.01.710.003.19641,BALITBANG,"YUSNIAR ARIFIN, A.Md.Kom",Restoran,JL. RE MARTADINATA
58,P20000000337472,8.01.760.008.53565,KANTOR KECAMATAN MURHUM,LIYA YUSLIYA,Restoran,JL. DR. WAHIDIN / DAPOER MOM SHAKA
59,P20000000067472,8.01.760.007.56349,DINAS KESEHATAN,"La Ode Rajab Hibai,SM/Puskesmas Wajo",Restoran,"Jl Dr Wahidin,No.137,Kel Lamangga"
60,P20000000077472,8.01.720.001.34996,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/Alfin Prasmanan"
61,P20000000047472,8.01.720.015.7435,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
62,P20000000037472,8.01.710.011.6007,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"ANTON, S.Pd SD NEGERI PALATIGA",Restoran,JL. GATOT SUBROTO
63,P20000000037472,8.01.730.001.22456,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"SAFARIA, S.Pd / SDN KABAURIA",Restoran,JL. POROS BAUBAU PASARWAJO KM. 13
64,P20000001567472,8.01.760.008.43739,SD NEGERI 2 LAMANGGA,"ASDRUL SARIHI, S.Pd.I",Restoran,JL. SIJAWANGKATI / KANTIN SD NEGERI 2 LAMANGGA
65,P20000001607472,8.01.760.011.46559,SMP NEGERI 4 BAUBAU,"NUSALAM HISTY, S.Pd",Restoran,JL. BETOAMBARI NO. 69 / UD. RYANDONA
66,P20000000267472,8.01.770.002.21707,KANTOR KECAMATAN BATUPOARO,"HAKMAN ANE, SH/KEL.WAMEO",Restoran,JL.WAKAAKA
67,P20000000057472,8.01.720.015.55152,BAPPEDA,"La Ode Ikramansyah, SE/BIDANG PPE MAKRO",Restoran,Jl. Raya Palagimata/NINDY Cake & Cooking
68,P20000000917472,8.01.750.005.57951,SD NEGERI 1 KADOLOMOKO,"RISNAWATI,S.Pd",Restoran,JL.ANOA NO.9
69,P20000000047472,8.01.720.015.0956,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN BAGIAN KESRA,Restoran,JL.RAYA PALAGIMATA
70,P20000000517472,8.01.760.008.59551,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,SULKIFLI/SNACK/ROSLINA/DALDUK,Restoran,JL. BETOAMBARI
71,P20000000767472,8.01.760.008.36666,SMK NEGERI 3 BAUBAU,"ARISAT, S.Pd.M.PFis.",Restoran,JL. SIJAWANGKATI NO. 12 /MAMA TIARA CATERING
72,P20000000447472,8.01.720.007.9325,KANTOR KECAMATAN BETOAMBARI,EMI DARUMANG KEL.KATOBENGKE,Restoran,JL. LAKARAMBAU
73,P20000000037472,8.01.710.007.16732,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"LAODE SARWAN, S.Pd /SDN 1 BAUBAU",Restoran,JL. PAHLAWAN
74,P20000000037472,8.01.720.015.48223,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MEIS SAFITRI, A.Md",Restoran,JL. DAYANU IKHSANUDDIN / NW CATERING
75,P20000000987472,8.01.710.004.45363,SMP NEGERI 1 BAUBAU,"HARNIAH HAMZAH, S.Pd",Restoran,JL.JAMBU METE NO.1 /DAPUR MOM WALY
76,P20000001447472,8.01.720.015.48171,SD ISLAM TERPADU INSAN CENDEKIA,"MARDIANA, S.Pd",Restoran,JL. GUNDUGUNDU BARU /  KANTIN AMANAH
77,P20000000027472,8.01.720.015.24316,DINAS PERTANIAN DAN KETAHANAN PANGAN,UNGAODE,Restoran,JL.DAYANU IKSANUDDIN NO.51
78,P20000000107472,8.01.710.002.56745,DINAS PERHUBUNGAN,RM. Putri,Restoran,Tomba
79,P20000000257472,8.01.710.002.58347,BADAN KESBANGPOL,"MUHAMMAD FIRDAUZI IDRIS WALLY, S.Sos/BID. WASDIN KESBANGPOL  KEG. MONITORING TRIWULAN III",Restoran,JL. MUH. HUSNI THAMRIN NO.20/CAHAYA NUSANTARA FOOD
80,P20000000047472,8.01.720.015.2852,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN SEKRETARIAT DAERAH KOTA BAUBAU,Restoran,JL.RAYA PALAGIMATA
81,P20000000307472,8.01.740.008.61159,KANTOR KECAMATAN BUNGI,"ERNI YUNANI, S.IP / Bendahara Pengeluaran",Restoran,Jalan Anoa KM. 13 / CATERING ALIFKA
82,P20000000077472,8.01.720.001.38282,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/RM.Padang Hidup Bersama"
83,P20000000047472,8.01.720.015.11084,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN / BAGIAN PENGADAAN BARANG DAN JASA,Restoran,JL. RAYA PALAGIMATA
84,P20000000037472,8.01.740.008.23394,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,ARDI / SMP NEGERI 9 BAUBAU,Restoran,JL. ANOA
85,P20000000077472,8.01.720.001.46963,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/MAMA NAWA"
86,P20000000457472,8.01.780.007.49803,KANTOR KECAMATAN LEA-LEA,La Diri Ladipa/Kel. Palabusa,Restoran,Jln. Prof Fujita Kelurahan palabusa
87,P20000000717472,8.01.780.003.26430,SMA NEGERI 5 BAUBAU,"NURLINA, S.Pd",Restoran,JL. POROS KALIA LIA
88,P20000000067472,8.01.710.011.59954,DINAS KESEHATAN,"Evi Fitriani, S.Si",Restoran,Jl.Bhakti Abri/RM.Rizky
89,P20000000187472,8.01.750.002.62772,KECAMATAN KOKALUKUNA,"JAFLI AMIN,SH/KEL.SUKANAYO",Restoran,JLN.LAKAPEALAI/WARUNG AREMA
90,P20000000247472,8.01.720.007.3959,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL. DAYANU IKHSANUDDIN
91,P20000000447472,8.01.720.002.13267,KANTOR KECAMATAN BETOAMBARI,SUWARNI /KELURAHAN WABOROBO,Restoran,JL. LABUKE
92,P20000000047472,8.01.770.001.48574,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak / BAG. UMUM SETDA",Restoran,RM. NUSANTARA
93,P20000000217472,8.01.720.015.51471,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BIDANG JASA KONSTRUKSI",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM. COBEK
94,P20000000227472,8.01.710.011.28198,DINAS LINGKUNGAN HIDUP,"WA ODE SYAMSIAR, A.Md",Restoran,JL.SRIKAYA
95,P20000000337472,8.01.760.007.61562,KANTOR KECAMATAN MURHUM,LUSY ANEKA MAKANAN DAN KUE,Restoran,BAUBAU
96,P20000001287472,8.01.720.007.64371,SD NEGERI 2 KATOBENGKE,"MASTI, SP.d SD",Restoran,JL. BETOAMBARI / DAPUR MINI MAMA GUGUN
97,P20000000107472,8.01.710.011.41520,DINAS PERHUBUNGAN,"Zaliati, S.IP",Restoran,Jl. Bhakti Abri
98,P20000000277472,8.01.720.015.15141,DINAS  PENANAMAN MODAL DAN PTSP,WA ODE SITTI HASANAH,Restoran,JL. RAYA PALAGIMATA
99,P20000000257472,8.01.710.002.50211,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos/BID. KETAHANAN EKONOMI KEG. MONITORING ORMAS TANGGAL 12 NOVEMBER 2024",Restoran,JL. MUH. HUSNI THAMRIN NO.20/CAHAYA NUSANTARA FOOD (SHALAWAT BAKERY)
100,P20000000187472,8.01.750.003.53069,KECAMATAN KOKALUKUNA,LA ODE AHMAD RAMADHAN/ Kantor Kecamatan kokalukuna,Restoran,Bukit Kaholeo Kelurahan Waruruma/Rm.INTAN
101,P20000000777472,8.01.750.002.29820,SMK NEGERI 4 BAUBAU,"ARIFIN, S.Pd",Restoran,JL. PENDIDIKAN PUMA
102,P20000000047472,8.01.720.015.63178,SEKRETARIAT DAERAH KOTA BAUBAU,Ranili/Bagian Umum,Restoran,jln. Raya Palagimata/RM. Nusantara
103,P20000000037472,8.01.770.005.3189,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"HALUDIN, S.Pd SD NEGERI 1 WAMEO",Restoran,JL. HAYAM WURUK NO. 139
104,P20000001147472,8.01.770.003.43206,SDN 3 NGANGANAUMALA,"NUR SYUHADA, SP",Restoran,JL.SULTAN MURHUM NO.45 J KANTIN SDN3 NGANGANAUMALA
105,P20000000337472,8.01.760.011.17403,KANTOR KECAMATAN MURHUM,"MUGRIS NUGRAHA, SE /KEL. TANGANAPADA",Restoran,JL. TARBIYAH
106,P20000000987472,8.01.710.004.51877,SMP NEGERI 1 BAUBAU,"MELYATI, S.Pd",Restoran,JL. JAMBU MENTE NO. 1 / VASTAKA KUE
107,P20000000217472,8.01.720.001.54662,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
108,P20000000837472,8.01.750.004.31475,SD NEGERI WARURUMA,"NAZIRUN,S.Pd",Restoran,JL.ANOA
109,P20000000817472,8.01.720.015.33154,TK. ANAK.SALEH LIPU,"HAMIDA, S.Pd.I",Restoran,JL. BARU GUNDU-GUNDU /PUTRI SOLO
110,P20000000257472,8.01.710.003.4911,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MH. THAMRIN NO. 20
111,P20000000477472,8.01.710.003.64765,DINAS TENAGA KERJA,WAWAN SAHIDU,Restoran,JL.R.A KARTINI NO.13
112,P20000000037472,8.01.750.004.13870,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"NASIM, S.Pd.KN /SMPN 5 BAUBAU",Restoran,JL. ANOA NO.21B
113,P20000002057472,8.01.760.009.44856,SD NEGERI KERATON,"FARIDAH, S.Pd",Restoran,JL. SULTAN LABUKE /MEISYA CATRING
114,P20000000407472,8.01.760.009.19504,DINAS PARIWISATA,I KOMANG SUTRISNAYASA,Restoran,JL.LABUKE
115,P20000000447472,8.01.720.007.53469,KANTOR KECAMATAN BETOAMBARI,L.M. ALAM RATU,Restoran,JL.BETOAMBARI
116,P20000000017472,8.01.720.015.56252,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP/ BID.PERBENDAHARAAN",Restoran,JL. RAYA PALAGIMATA
117,P20000001607472,8.01.760.011.34900,SMP NEGERI 4 BAUBAU,"SUNARDIN, S.Pd",Restoran,JL. BETOAMBARI NO. 69 / UD. RYANDONA
118,P20000000227472,8.01.710.011.7329,DINAS LINGKUNGAN HIDUP,"WA ODE SYAMSIAR,A.Md",Restoran,JL. BAKTI ABRI
119,P20000000037472,8.01.740.003.5860,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"WA ODE SITTI RAMLA,S.Pd SDN 1 LIABUKU",Restoran,JL.ANOA
120,P20000000037472,8.01.720.007.21980,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MASTIA,S.Pd.SD/SDN 2 KATOBENKE",Restoran,JL.BETOAMBARI
121,P20000000177472,8.01.710.003.46463,KECAMATAN WOLIO,Warung Makan Sekybuana,Restoran,Jalan Yos Sudarso
122,P20000000097472,8.01.710.003.21565,DINAS PERIKANAN DAN KELAUTAN,"IHSAN ACIS, S.Pi",Restoran,JL. WA ODE WAU NO. 65
123,P20000000567472,8.01.760.008.55056,SATUAN POLISI PAMONG PRAJA,"CHAIRIL BACHTIAR,S.Sos",Restoran,JLN BETOAMBARI/RM AYU
124,P20000000217472,8.01.720.001.57855,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
125,P20000000217472,8.01.720.007.0860,DINAS PEKERJAAN UMUM,"HUMAIRA, AMd DINAS PEKERJAAN UMUM",Restoran,JL.DAYANU IKHSANUDDIN
126,P20000000517472,8.01.760.008.59455,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,SULKIFLI/NASIKOTAK/IZAT/DALDUK,Restoran,JL. BETOAMBARI
127,P20000000677472,8.01.710.002.36570,SMA NEGERI 1 BAUBAU,SITTI SUMIWATI RANNU,Restoran,JL.MH.THAMRIN /KEDAI MAK LONG & CAKE
128,P20000000067472,8.01.780.001.9217,DINAS KESEHATAN,"MARWATI, SKM. PUSKESMAS LOWU-LOWU",Restoran,JLSULTAN MURHUM
129,P20000000037472,8.01.750.004.16560,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MUHANARNI, S.Pd /SDN TOMBA",Restoran,JL. ANOA
130,P20000000037472,8.01.720.015.38906,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,MEIS SAFITRI / SEKRETARIAT,Restoran,JLN. D IKHSANUDDIN NO. 59 A / WILS FOOD
131,P20000000687472,8.01.760.011.48071,SMA NEGERI 2 BAUBAU,"LA ODE ZAHALUDIN S,Pd",Restoran,JL. BETOAMBARI NO. 67 / CIMY SNACK & BAKERY
132,P20000000187472,8.01.750.001.23975,KECAMATAN KOKALUKUNA,ZULIMA / KEL. LIWUTO,Restoran,JL. PENDIDIKAN
133,P20000000077472,8.01.720.001.56647,SEKRETARIAT DPRD,MUH. AHADYAT ZAMANI,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/TERAS ANANDA"
134,P20000000047472,8.01.720.015.58251,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI / BAGIAN PEMBANGUNAN,Restoran,KANTIN MADES
135,P20000000217472,8.01.720.007.2754,DINAS PEKERJAAN UMUM,"HUMAIRA,A.Md DINAS PEKERJAAN UMUM",Restoran,JL.DAYANU IKSHANUDDIN
136,P20000000217472,8.01.720.001.61063,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
137,P20000002267472,8.01.730.001.38186,SMP NEGERI 19 BAUBAU,"LA ODE AHMAD BARSAM, S.Pd",Restoran,JL.POROS PASARWAJO BAUBUA/ ASNIA
138,P20000000047472,8.01.720.015.10988,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN / BAGIAN PENGADAAN BARANG DAN JASA,Restoran,JL. RAYA PALAGIMATA
139,P20000000037472,8.01.740.005.23270,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,I MADE SURATNYA / SMP NEGERI 11 BAUBAU,Restoran,JL. ANOA KM 20
140,P20000000227472,8.01.710.011.49705,DINAS LINGKUNGAN HIDUP,WA ODE SYAMSIAR/UPTD LABORATORIUM LIGKUNGAN,Restoran,JL.BHAKTI ABRI/DAPOER MOM SAKA
141,P20000000677472,8.01.710.002.26334,SMA NEGERI 1 BAUBAU,"RUSDIN,S.Pd",Restoran,JL.MH.THAMRIN NO.29
142,P20000000307472,8.01.740.004.59855,KANTOR KECAMATAN BUNGI,Ni Ketut Pioni,Restoran,Baubau/Wahyu Amelia gafar
143,P20000000017472,8.01.720.015.62675,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,SIP/BID.PERBENDAHARAAN",Restoran,JL.RAYA PALAGIMATA/ RM NUSANTARA
144,P20000000247472,8.01.720.015.2076,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JLN. DAYANU IKHSANUDDIN NO. 63
145,P20000000157472,8.01.710.004.13134,BALITBANG,"ALBERTHIN PABESAK, SE",Restoran,JL.R.E MARTADINATA NO.1
146,P20000000067472,8.01.730.004.51359,DINAS KESEHATAN,"NURMAWATI, S.ST / UPTD PUSKESMAS SORAWOLIO",Restoran,JL. POROS PASARWAJO KM. 15 KEL.BUGI KEC. SORAWOLIO / INAYAH CAKE
147,P10000004067472,8.01.770.004.28093,YEYEN SUTRA NINGSIH,YEYEN D MANAGEMEN CATERING,Restoran,JL.  LD. BOHA NO.20
148,P20000000057472,8.01.720.015.61466,BAPPEDA,"La Ode Ikramansyah, SE/BIDANG PPE MAKRO",Restoran,Jl. Raya Palagimata/WARUNG LALAPAN BOJONEGORO
149,P20000000047472,8.01.720.015.64275,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI / BAGIAN EKONOMI SETDA,Restoran,JL. RAYA PALAGIMATA / CATERING PUTRI
150,P20000000217472,8.01.720.001.41424,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
151,P20000000057472,8.01.720.015.15027,BAPPEDA,"LA ODE IKRAMANSYAH, SE",Restoran,JL. RAYA PALAGIMATA
152,P20000000187472,8.01.750.003.52973,KECAMATAN KOKALUKUNA,"LAODE ASHURIN,S.Kep/KEL.LAKOLOGOU",Restoran,KEL.LAKOLOGOU/KUE DIBA
153,P20000001137472,8.01.730.004.29716,SEKOLAH DASAR NEGERI 2 BUGI,"RATNA, S.Pd",Restoran,JL.POROS BAUBAU PASARWAJO KM.15
154,P20000000167472,8.01.710.002.63079,KOPERASI DAN UMKM,ZULKIFLI PAMILI / BIDANG UKM,Restoran,JL. MUH. HUSNI THAMRIN No.13
155,P20000000037472,8.01.710.005.2701,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"HARNIAH HAMZAH, S.Pd SMP NEG 1",Restoran,JL. JAMBU MENTE
156,P20000000567472,8.01.770.003.31009,SATUAN POLISI PAMONG PRAJA,"SRIANTO, S.SI",Restoran,JL.KOTAMARA
157,P20000000047472,8.01.720.015.17228,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
158,P20000000017472,8.01.720.015.54566,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/BID. ASET",Restoran,JL.RAYA PALAGIMATA
