No.,NPWPD,NOP,Nama WP,Nama OP,Jenis Pajak,Alamat
42,P20000000387472,8.01.710.004.10601,DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN,SUNARNI,Restoran,JL. CUT NYAK DIEN NO.1
43,P20000000017472,8.01.720.015.49365,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP",Restoran,JLN RAYA PALAGIMATA
44,P20000000747472,8.01.760.007.25997,SMK NEGERI 1 BAUBAU,RR DELTU LA FIRLAZ,Restoran,JL.BETOAMBARI NO.7
45,P20000000017472,8.01.720.015.62343,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP / BID.PEMBENDAHARAAN",Restoran,JL.RAYA PALAGIMATA
46,P20000000517472,8.01.760.008.39473,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,"MUH. FIRDAUZI IDRIS W,S.Sos/Bid. KS",Restoran,JL. BETOAMBARI
47,P20000000017472,8.01.720.015.12648,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP / BIDANG AKUNTANSI",Restoran,JL. RAYA PALAGIMATA
48,P20000000027472,8.01.720.015.51013,DINAS PERTANIAN DAN KETAHANAN PANGAN,"ASNAWAR,S.Pt,.M.Pt/ BIDANG HORTIBUN",Restoran,Jln. Dayanu Ikhsanuddin No 51 Baubau
49,P20000000987472,8.01.710.004.27693,SMP NEGERI 1 BAUBAU,"HARNIAH HAMZAH, S.Pd",Restoran,JL.JAMBU METE NO.1
50,P20000001267472,8.01.710.002.63945,SD NEGERI 2 BAUBAU,"VIVIN HARIANTI,S.Pd",Restoran,JL. JEND. SUDIRMAN NO. 58 /AISYAH BAKERI
51,P20000000097472,8.01.760.011.41081,DINAS PERIKANAN DAN KELAUTAN,"Zaenab, S.Pi/UPTD BBI Kolagana",Restoran,Jln. Wa Ode Wau No. 65/Maurel Cake
52,P20000000387472,8.01.710.004.14618,DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN,"HARSINI, SH",Restoran,JLN. CUT NYAK DIEN NO. 1
53,P20000002217472,8.01.720.002.52643,SD NEGERI 1 LABALAWA,"MARIATI,L S.Pd.SD",Restoran,JL.LA BUKE NO.10 / KANTIN UMI
54,P20000000017472,8.01.720.015.29386,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/BID.ASET",Restoran,JL.RAYA PALAGIMATA
55,P20000000217472,8.01.720.015.6063,DINAS PEKERJAAN UMUM,"HUMAIRA,A.Md",Restoran,JLN DAYANU IKHSANUDDIN
56,P20000002167472,8.01.750.004.65525,KB PAUD BATUKARA,"ASNIAR, S.Kep",Restoran,JL.ANOA
57,P20000001667472,8.01.760.008.42736,TK BUNGA TUNAS BANGSA,RASTI PURNAMA SARI,Restoran,JL. DR WAHIDDIN / WARUNG AGNIA
58,P20000000257472,8.01.710.003.16670,BADAN KESBANGPOL,"RINI ISNAINI,S.Sos",Restoran,JL.MH.THAMRIN NO.20
59,P20000000487472,8.01.710.003.12997,INSPEKTORAT KOTA BAUBAU,"ADE TRISNAWATI,S",Restoran,JL. JENDRAL SUDIRMAN
60,P20000000187472,8.01.750.003.31027,KECAMATAN KOKALUKUNA,ILHAM KEL.LAKOLOGOU,Restoran,JL.ANOA
61,P20000001927472,8.01.770.003.32729,TAMAN KANAK KANAK WASINTALALO,"HARDIANI, S.PdI",Restoran,JL.HAYAM WURUK NO.20 / PENYEDIS GURU-GURU WASINTALALO
62,P20000000077472,8.01.720.015.4354,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL.RAYA PALAGIMATA BUKIT PARLEMEN
63,P20000000067472,8.01.710.011.8164,DINAS KESEHATAN,"EVI FITRIANI, S.Si",Restoran,JL. BAKTI ABRI
64,P20000000037472,8.01.750.004.12142,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MUHANARNI, S.Pd / SDN TOMBA",Restoran,JL.ANOA
65,P20000000047472,8.01.720.015.44412,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak / BAG. UMUM SETDA",Restoran,Jl. RAYA PALAGIMATA / PARENDE MAMA ARDAN
66,P20000000077472,8.01.720.015.18952,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA BUKIT PARLEMEN
67,P20000000337472,8.01.760.008.55817,KANTOR KECAMATAN MURHUM,"L.M.FIRMAN SYAHHIDAYAT SURI, A.Md",Restoran,JL. DR. WAHIDIN NO. 125
68,P20000000227472,8.01.710.011.57413,DINAS LINGKUNGAN HIDUP,"WA ODE SYAMSIAR, A.Md /  BIDANG PENGENDALIAN PENCEMARAN",Restoran,JL.SIRKAYA /  DAPOER MOM SHAKA
69,P20000000047472,8.01.720.015.1693,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN SEKRETARIAT DAERAH,Restoran,JL.RAYA PALAGIMATA
70,P20000000047472,8.01.720.015.34450,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR/ BENDAHARA PENGELUARAN,Restoran,NGANGANAUMALA/ AMIN EFU CATERING
71,P20000000047472,8.01.720.015.6723,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALGIMATA
72,P20000000217472,8.01.720.007.10058,DINAS PEKERJAAN UMUM,"HUMAIRAH, AMd",Restoran,JL. DAYANU IKHSANUDDIN
73,P20000000037472,8.01.720.015.19538,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"HAMIDA,S.Pd.I TK ANAK SALEH LIPU",Restoran,JL.BARU PONDOK  AZZAHRAH
74,P20000000067472,8.01.730.004.46034,DINAS KESEHATAN,"NURMAWATI, S.ST / UPTD PUSKESMAS SORAWOLIO",Restoran,JL. POROS PASARWAJO KM 15 KEL. BUGI KEC. SORAWOLIO / WARUNG ALQASH
75,P20000000217472,8.01.720.007.21015,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
76,P20000000067472,8.01.780.001.0348,DINAS KESEHATAN,"MARWATI,SKM PUSKESMAS LOWU-LOWU",Restoran,JL.ANOA
77,P20000000017472,8.01.720.007.59023,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/BID PERBENDAHARAAN",Restoran,JL.RAYA PALAGIMATA/CATERING SINTA
78,P20000000217472,8.01.720.007.3723,DINAS PEKERJAAN UMUM,"HUMAIRA,AMd DINAS PEKERJAAN UMUM",Restoran,JL.DAYANU IKHSANUDDIN
79,P20000000687472,8.01.760.011.36143,SMA NEGERI 2 BAUBAU,"LA ODE ZAHALUDIN, S.Pd",Restoran,JL. BETOAMBARI NO. 67 /CIMY SNACK DAN BAKERY
80,P20000000067472,8.01.740.003.8583,DINAS KESEHATAN,"HARNIA,AM.Keb PUSKESMAS BUNGI",Restoran,JL. ANOA
81,P20000000277472,8.01.720.015.11865,DINAS  PENANAMAN MODAL DAN PTSP,"WA ODE ROSDIANA, SE",Restoran,JL. RAYA PALAGIMATA
82,P20000000037472,8.01.760.007.24874,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"ILHAM YUNUS, S.Pd.I / SDN 1 WAJO",Restoran,JL.GAJAH MADA NO. 26
83,P20000000217472,8.01.720.001.47641,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
84,P20000000417472,8.01.720.015.23288,BADAN KEPEGAWAIAN PENGEMBANGAN SUMBER DAYA MANUSIA,L.M.GRAMA RAMADHAN,Restoran,JL.DAYANU IKSANUDDIN
85,P20000000077472,8.01.720.015.2202,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JLN. RAYA PALAGIMATA
86,P20000000457472,8.01.780.002.60630,KANTOR KECAMATAN LEA-LEA,"Marsiah Ramuli, S.IP/Kel. Kalia-lia",Restoran,Jalan Poros Kolese
87,P20000002277472,8.01.710.004.37746,SMP NEGERI 18 BAUBAU,"SAUDIN, S.Pd",Restoran,JL. PANGERAN DIPONEGORO
88,P20000000217472,8.01.720.007.10488,DINAS PEKERJAAN UMUM,"HUMAIRAH, Amd BID.BINAMARGA",Restoran,JL. DAYANU IKHSANUDDIN
89,P20000000017472,8.01.720.015.14068,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID. PERBENDAHARAAN",Restoran,JL. RAYA PALAGIMATA
90,P20000002487472,8.01.710.002.49268,TKS DW TOMBA,"ERNI L HI SALIHI, S.Pd",Restoran,JL. CHAIRIL ANWAR NO. 8 / RUMAH MAKAN PUTRI
91,P20000000747472,8.01.760.007.25881,SMK NEGERI 1 BAUBAU,RR DELTU LA FIRLAZ,Restoran,JL. BETOAMBARI NO. 7
92,P20000000227472,8.01.770.004.62247,DINAS LINGKUNGAN HIDUP,WD SYANSIARA.Md/ BIDANG TATA LINGKUNGAN,Restoran,JL SIRKAYA/ ANA CATAERING
93,P20000000077472,8.01.720.001.39373,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/RM HIDUP BERSAMA"
94,P20000000047472,8.01.720.015.12509,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALAGIMATA
95,P20000000217472,8.01.720.007.15942,DINAS PEKERJAAN UMUM,"SYAHRIFIL,ST",Restoran,JL.DAYANU IKSANUDDIN NO.1
96,P20000000217472,8.01.720.001.50917,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
97,P20000000577472,8.01.710.003.27593,DINAS PERDAGANGAN DAN PERINDUSTRIAN,"NARLIN MEDI, S.M",Restoran,JL.R.A KARTINI NO.13
98,P20000000067472,8.01.770.002.63849,DINAS KESEHATAN,"La Ode Abdul Zhohir, S.Kep.,Ns/Puskesmas Meomeo",Restoran,"Jl. Hayam Wuruk No. 97, Kel. Wameo/Cimy Snack & Bakery"
99,P20000000407472,8.01.760.009.40976,DINAS PARIWISATA,RICHMAN SASMITA / BID. PEMASARAN,Restoran,JL. LABUKE / SAKTI EKO NUGRAHA
100,P20000000077472,8.01.720.015.14516,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN"
101,P20000000067472,8.01.710.011.18347,DINAS KESEHATAN,"SOLEHA, A.Md.Kep / PUSKESMAS BUKIT WOLIO INDAH",Restoran,JL POROS BTN MEDIBRATA
102,P20000000067472,8.01.760.008.52547,DINAS KESEHATAN,La Ode Rajab Hibai/Pkm wajo,Restoran,Jl Dr Wahidin no 137/Topaz food
103,P20000000457472,8.01.780.003.29283,KANTOR KECAMATAN LEA-LEA,MARLINA /KEL. KANTALAI,Restoran,JL. PADAT KARYA
104,P20000000257472,8.01.710.003.5780,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH.HUSNI THAMRIN NO.20
105,P20000000097472,8.01.760.011.65427,DINAS PERIKANAN DAN KELAUTAN,Zaenab/Perikanan Budidaya,Restoran,Jl. Wa Ode Wau No.65/Ayam Goreng Presto
106,P20000001387472,8.01.760.011.42630,SMP NEGERI 3 BAUBAU,"MUK'INAH, S.Pd",Restoran,JL. BETOAMBARI NO.71 /INAYAH CAKE
107,P20000000257472,8.01.710.002.16511,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO. 20
108,P20000000047472,8.01.720.015.20345,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN BAG.ORGANISASI,Restoran,JL.RAYA PALAGIMATA
109,P20000000047472,8.01.720.015.54140,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI / BAG. UMUM SESTDA,Restoran,"JL. RAYA PALAGIMATA / ""CAK NUR"" SARI LAUT"
110,P20000000757472,8.01.720.015.30918,SMK NEGERI 2 BAUBAU,"LA ODE HAMSIR, S.Pd",Restoran,JL. LAKARAMBAU
111,P20000000277472,8.01.720.015.32611,DINAS  PENANAMAN MODAL DAN PTSP,WA ODE SITTI HASANAH / BAGIAN LAPANGAN,Restoran,JL.RAYA PALAGIMATA / CATERING WAHYU AMELIA GAFAR
112,P20000000077472,8.01.720.015.4257,SEKRETARIAT DPRD,"SAMSINA, S.Sos SEKRETARIAT DPRD",Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN"
113,P20000000157472,8.01.710.003.8049,BALITBANG,"ALBERTHIN PABESAK, SE",Restoran,JL. JENDERAL SUDIRMAN NO. 53
114,P20000000037472,8.01.760.007.11710,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"HIYMAH, A.Ma.Pd.OR / SDN 2 WAJO",Restoran,JL. HOS COKROAMINOTO NO. 07
115,P20000000737472,8.01.710.004.44312,SMA NEGERI 7 BAUBAU,"MUHAMMAD IQBAL,S.Pd.,Gr",Restoran,JL. JAMBU MENTE / KANTIN KEJUJURAN SMAN 7 BAUBAU
116,P20000000067472,8.01.770.006.18852,DINAS KESEHATAN,"AZNIA, S.Kep.Ns /PUSKESMAS BETOAMBARI",Restoran,JL. WAWOKIA
117,P20000000017472,8.01.720.015.22470,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP",Restoran,JL. RAYA PALAGIMATA
118,P20000000067472,8.01.710.011.55719,DINAS KESEHATAN,"Evi Fitriani, S. Si / Bidang P2",Restoran,UMKM WINDAH / VEBBY CYNTIA VRANCISKA
119,P20000000077472,8.01.720.015.1587,SEKRETARIAT DPRD,SEKRETARIAT DPRD,Restoran,JL.RAYA PALAGIMATA BUKIT PARLEMEN
120,P20000000107472,8.01.710.003.34352,DINAS PERHUBUNGAN,"Zaliati, S.IP",Restoran,Jl. Bhakti Abri Kota Baubau
121,P20000000177472,8.01.710.001.6627,KECAMATAN WOLIO,NURMA KELURAHAN BATARAGURU,Restoran,JL.WR MONGINSIDI
122,P20000000217472,8.01.720.007.9948,DINAS PEKERJAAN UMUM,"HUMAIRAH, AMd",Restoran,JL. DAYANU IKHSANUDDIN
123,P20000000037472,8.01.710.011.19158,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"IRMAN,S.Pd.M.Pd/ SDN.2 PALATIGA",Restoran,JL.PAHLAWAN
124,P20000001067472,8.01.710.002.45938,SMP NEGERI 17 BAUBAU,"RATNA, A.Md.Kom",Restoran,JLN. MUH. HUSNI THAMRIN NO. 28 / RM. MBAK AMI
125,P20000000217472,8.01.720.015.20910,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
126,P20000000307472,8.01.740.009.25260,KANTOR KECAMATAN BUNGI,ZAIUNUDDIN/KEL.TAMPUNA,Restoran,JL.ANOA
127,P20000000057472,8.01.720.015.57316,BAPPEDA,"La Ode Ikramansyah, SE/BIDANG PPE MAKRO",Restoran,Jl. Raya Palagimata/WARUNG LALAPAN BOJONEGORO
128,P20000000177472,8.01.710.005.0251,KECAMATAN WOLIO,BADARIA RAUF KEL.WANGKANAPI,Restoran,JL.SEPULUH NOVEMBER
129,P20000000987472,8.01.710.004.58927,SMP NEGERI 1 BAUBAU,"MELYATI, S.Pd",Restoran,JL.JAMBU METE NO.1
130,P20000000217472,8.01.720.007.3620,DINAS PEKERJAAN UMUM,"HUMAIRA,AMd DINAS PEKERJAAN UMUM",Restoran,JL.DAYANU IKHSANUDDIN
131,P20000000687472,8.01.760.011.36047,SMA NEGERI 2 BAUBAU,"LA ODE ZAHALUDIN, S.Pd",Restoran,JL. BETOAMBARI NO. 67 / MZ. CAKE
132,P20000000047472,8.01.720.015.8486,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
133,P20000000017472,8.01.720.015.11765,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP BID. AKUNTANSI",Restoran,JL RAYA PALAGIMATA
134,P20000000037472,8.01.740.005.24621,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"LA ODE ASRIFU, S.Pd.I / SD NEGERI 2 WONCO",Restoran,JL. ANOA KM. 19
135,P20000001547472,8.01.740.004.47545,SD NEGERI KARING-KARING,WA ODE ZENI SAMSALIM,Restoran,JL. HASTINA PURO NO. 38 / KIOS CHAIRUL
136,P20000000277472,8.01.720.015.23026,DINAS  PENANAMAN MODAL DAN PTSP,WA ODE SITTI HASANAH,Restoran,JL. RAYA PALAGIMATA
137,P20000000207472,8.01.760.010.27054,KANTOR BLUD RUMAH SAKIT,"TASRIF,SKM",Restoran,JL.LD.MANARFA
138,P20000000047472,8.01.720.015.2094,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN BAG BARANG DAN JASA SEKRETARIAT DAERAH,Restoran,JL.RAYA PALAGIMATA
139,P20000000047472,8.01.720.015.60534,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI / BAGIAN UMUM SETDA,Restoran,JL. RAYA PALAGIMATA / AYAM GORENG SILVANA
140,P20000000107472,8.01.710.011.37650,DINAS PERHUBUNGAN,"Zaliati, S.IP",Restoran,Jl. Bhakti ABri Kota Baubau
141,P20000000217472,8.01.720.007.10384,DINAS PEKERJAAN UMUM,"HUMAIRAH, A.Md / BIDANG BINAMARGA",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
142,P20000000497472,8.01.720.007.13969,BADAN PENANGGULANGAN BENCANA DAERAH,ERVINA TAPOOMBI,Restoran,JL. DAYANU IKHSANUDDIN NO. 59
143,P20000000777472,8.01.750.002.49172,SMK NEGERI 4 BAUBAU,"ARIFIN, S.Pd",Restoran,JL. PENDIDIKAN PUMA
144,P20000000747472,8.01.760.007.25785,SMK NEGERI 1 BAUBAU,RR DELTU LA FIRLAZ,Restoran,JL. BETOAMBARI NO.7
145,P20000000947472,8.01.760.007.28776,SMP NEGERI 2 BAUBAU,"ASRUN, S.Pd",Restoran,JL.SULTAN MURHUM NO.147
146,P20000001267472,8.01.710.002.62143,SD NEGERI 2 BAUBAU,"VIVIN HARIANTI, S.Pd",Restoran,JL.JEND.SUDIRMAN NO.58
147,P20000000077472,8.01.720.001.39276,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/ALFIN PRASMANAN"
148,P20000000187472,8.01.750.003.12337,KECAMATAN KOKALUKUNA,ILHAM /KELURAHAN LAKOLOGOU,Restoran,JL. ANOA
149,P20000000457472,8.01.780.002.15836,KANTOR KECAMATAN LEA-LEA,MARSIAH RAMULI,Restoran,JL. POROS KOLESE
150,P20000000077472,8.01.720.015.50814,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA / LAMONGAN ASLI
151,P20000000267472,8.01.770.001.27488,KANTOR KECAMATAN BATUPOARO,WAODE MALIATI /KEL. KAOBULA,Restoran,JL. HAYAM WURUK
152,P20000000517472,8.01.760.008.30396,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,"NURIATI,AM.Keb",Restoran,JL. BETOAMBARI NO. 39
153,P20000000257472,8.01.710.003.32059,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL.MUH. HUSNI THAMRIN NO.20 / MOZA CATERING
154,P20000001407472,8.01.710.003.63753,SDN 6 BAUBAU,"JUMIATI, S.Pd",Restoran,JL.R.A KARTINI NO.19
155,P20000000217472,8.01.720.001.40878,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
156,P20000000077472,8.01.720.015.14420,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN"
157,P20000000047472,8.01.720.007.18243,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALAGIMATA
158,P20000002197472,8.01.730.002.52450,SD NEGERI KARYA BARU,"MUSRINA M.,S.Pd",Restoran,JL. POROS BAUBAU-PASARWAJO KM.15
159,P20000000617472,8.01.720.015.29187,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDDIN, S.IP / BIDANG PENETAPAN DAN PENGOLAHAN DATA",Restoran,JL. RAYA PALAGIMATA
