No.,NPWPD,NOP,Nama WP,Nama OP,Jenis Pajak,Alamat
38,P20000001027472,8.01.770.001.34668,SD NEGERI 2 WAMEO,"MULIANI, S.Pd",Restoran,JLN. HAYAM WURUK / RM. MEYUNDA
39,P20000000077472,8.01.720.015.7054,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL. RAYA PALAGIMATA, BUKIT PARLEMEN"
40,P20000000037472,8.01.760.011.20652,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"LA MANJAI, S.Pd /SMPN 3 BAUBAU",Restoran,JL. BETOAMBARI NO.71
41,P20000002547472,8.01.780.003.46229,PKBM UMMI ASLAH,ERWIN JULIANTO,Restoran,LINGKUNGAN LESTARI RM. NIAR
42,P20000000047472,8.01.720.015.21229,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
43,P20000000177472,8.01.710.005.57608,KECAMATAN WOLIO,SAIL CATERING,Restoran,JALAN KELAPA
44,P20000000047472,8.01.720.015.0621,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN BAGIAN HUKUM,Restoran,JL.RAYA PALAGIMATA
45,P20000000067472,8.01.720.007.59219,DINAS KESEHATAN,"ROSNIA, SKM / PUSKESMAS KATOBENGKE",Restoran,JL. LARAMBAU NO.23C / DAPUR UMI FATAN
46,P20000002237472,8.01.740.009.36338,SMP NEGERI 11 BAUBAU,"I MADE SURATNYA, S.Pd",Restoran,JL. ANOA KM. 20 / NEVI CATERING
47,P20000000057472,8.01.720.015.8895,BAPPEDA,NASARUL LA ANGKA BIDANG INFRASTRUKTUR,Restoran,JL. RAYA PALAGIMATA
48,P20000000037472,8.01.710.001.25458,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"WA ODE HARTINA, S.Pd /SDN 2 BATARAGURU",Restoran,JL. BUDI UTOMO NO. 16 B
49,P20000001517472,8.01.750.004.47835,SMP NEGERI 5 BAUBAU,NURHAYATI,Restoran,JL.ANOA
50,P20000000107472,8.01.710.011.23696,DINAS PERHUBUNGAN,"ZALIATI, S.IP",Restoran,JL. BHAKTI ABRI
51,P20000000297472,8.01.710.004.2445,DINAS PEMUDA DAN OLAH RAGA,"ASRININGSIH, SH DINAS PEMUDA DAN OLAHRAGA",Restoran,JL.JEND SUDIRMAN NO 69
52,P20000000267472,8.01.770.005.60826,KANTOR KECAMATAN BATUPOARO,irman/kec.batupoaro,Restoran,KECAMATAN BATUPOARO /UMKM WINDAH
53,P20000001387472,8.01.760.011.37954,SMP NEGERI 3 BAUBAU,"MUK'INAH, S.Pd",Restoran,JL. BETOAMBARI NO. 71 / INAYAH CAKE
54,P20000000017472,8.01.720.015.10736,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP BIDANG ANGGARAN",Restoran,JL. RAYA PALAGIMATA
55,P20000001067472,8.01.710.002.49463,SMP NEGERI 17 BAUBAU,"RATNA, A.Md. Kom.",Restoran,JL.MUH. HUSNI THAMRIN NO.28
56,P20000000697472,8.01.720.015.26096,SMA NEGERI 3 BAUBAU,"LA ADE PARIA, S.Pd",Restoran,JL. DAYANU IKHSANUDDIN
57,P20000000337472,8.01.760.011.62441,KANTOR KECAMATAN MURHUM,MUGRIS / KEL. TANGANAPADA,Restoran,JL. TARBIYAH / LUSY ANEKA MAKANAN DAN KUE
58,P20000000887472,8.01.750.003.39573,TK DHARMA WANITA BUNGI,"WA ODE ASTRIDIAN, S.Pd.I",Restoran,JL.ANOA / WR BERKAH RASA
59,P20000000047472,8.01.720.015.12796,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN /BAG.PEMBANGUNAN,Restoran,JL. RAYA PALAGIMATA
60,P20000000217472,8.01.720.015.51114,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BIDANG JASA KONSTRUKSI",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM. COBEK
61,P20000000177472,8.01.710.002.27800,KECAMATAN WOLIO,"SAMAUDDIN, S.Pd /KEL. TOMBA",Restoran,JL. WR. MONGINSIDI
62,P20000000067472,8.01.770.002.64043,DINAS KESEHATAN,"La Ode Abdul Zhohir, S.Kep.,Ns/Puskesmas Meomeo",Restoran,"Jl. Hayam Wuruk No. 97, Kel. Wameo/Cimy Snack & Bakery"
63,P20000000017472,8.01.720.015.41189,BADAN PENGELOLA KEUANGAN ASET DAERAH,BAMBANG SAATI,Restoran,JL. RAYA PALAGIMATA
64,P20000000177472,8.01.710.005.14725,KECAMATAN WOLIO,NURMILA,Restoran,JL. DIPONEGORO NO. 21
65,P20000001477472,8.01.740.008.52741,SD NEGERI 2 LIABUKU,"JUFRIAN SAHID, S.Pd",Restoran,JL. ANOA NO. 13 / DAPUR UMI FARHAN
66,P20000001377472,8.01.710.004.29484,SDN 2 BATULO,"WA ODE NUR FITRIANA, S.Pd",Restoran,JL.PATTIMURA NO.4
67,P20000001567472,8.01.760.008.65623,SD NEGERI 2 LAMANGGA,"ASRUL SARIHI, S.Pd.I.,Gr",Restoran,JL.SIJAWANGKATI / KANTIN SDN 2 LAMANGGA
68,P20000000257472,8.01.710.002.42840,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos/BID. KETAHANAN EKONOMI KEG. MONITORING TRIWULAN I TANGGAL 15 JANUARI 2024",Restoran,JL. MUH. HUSNI THAMRIN NO.20/FA3SHA BUSSINES KULINER
69,P20000000047472,8.01.720.015.16833,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
70,P20000000487472,8.01.710.003.26937,INSPEKTORAT KOTA BAUBAU,"DEWI MIRNA, S.ST",Restoran,JL.JEND.SUDIRMAN NO.53
71,P20000001087472,8.01.720.001.31125,SD NEGERI TOPA,"MUSLIMA,S.pd.SD",Restoran,JL. GAJAH MADA NO. 26
72,P20000001327472,8.01.710.003.32845,TK AISYIYAH BUSTANUL ATHFAL,"ROSNAWATI MAINU, S.Pd",Restoran,JL.JENDERAL SUDIRMAN / CATERING ROS
73,P20000000407472,8.01.760.009.4460,DINAS PARIWISATA,I KOMANG SUTRISNAYASA,Restoran,JL.SULTAN LA BUKE
74,P20000000037472,8.01.780.001.12564,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"WA ODE HASIMAWATI, S.Pd.SD SDN 1 BATARAGURU",Restoran,JL. PROF FUJITA
75,P20000000017472,8.01.720.015.44512,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP BID.PERBENDAHARAAN",Restoran,JL.RAYA PALAGIMATA/ RM.SENTOSA
76,P20000000217472,8.01.720.007.19051,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN
77,P20000000107472,8.01.710.002.55917,DINAS PERHUBUNGAN,Rumah Makan Putri,Restoran,Tomba
78,P20000000057472,8.01.720.015.34569,BAPPEDA,"La Ode Ikramansyah, SE/SEKRETARIAT",Restoran,Jl. Raya Palagimata/R.M. NUSANTARA
79,P20000000187472,8.01.750.006.6821,KECAMATAN KOKALUKUNA,"SUMARNI,S.SOs/KEL. KADOLO",Restoran,JLN PAHLAWAN KM. 2
80,P20000000037472,8.01.770.004.19945,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"SINAR ALAM, S.Pd.I /TK TUNAS MANURU",Restoran,JL. LAELANGI NO. 25
81,P20000000047472,8.01.710.002.46132,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN,S.Ak/ Bag. Ekonomi SETDA Kota Baubau",Restoran,JL RAYA PALAGIMATA/ JUMAS COOK
82,P20000000047472,8.01.720.015.21118,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
83,P20000000567472,8.01.760.008.57512,SATUAN POLISI PAMONG PRAJA,"CHAIRIL BACHTIAR,S.Sos",Restoran,JLN BETOAMBARI/RM AYU
84,P20000000047472,8.01.720.015.0519,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALAGIMATA
85,P20000000067472,8.01.710.011.59121,DINAS KESEHATAN,"Vebby Cyntia Vranciska, Evi Fitriani",Restoran,Jl. Bakti Abri No. 001
86,P20000000047472,8.01.720.015.36242,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR /BAG. PEREKONOMIAN,Restoran,JL. RAYA PALAGIMATA /JUMAS COOK
87,P20000000257472,8.01.710.003.8688,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO. 20
88,P20000000037472,8.01.760.011.25249,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"SUNARDIN, S.Pd / SMP NEGERI 4 BAUBAU",Restoran,JL. BETOAMBARI NO. 69
89,P20000000047472,8.01.720.015.47739,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak/Bagian Umum Setda",Restoran,JL. RAYA PALAGIMATA / DAPOER UMMI MURNI
90,P20000000207472,8.01.760.010.23540,KANTOR BLUD RUMAH SAKIT,"TASRIF, SKM",Restoran,JL. Drs. H. LA ODE MANARFA
91,P20000000067472,8.01.750.001.2327,DINAS KESEHATAN,"NURIA ACIS, S.Farm. Apt PUSKESMAS LIWUTO",Restoran,JLN. SULTAN MARDAN ALI NO. 355
92,P20000000217472,8.01.720.001.60729,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
93,P20000001597472,8.01.730.003.37858,SD NEGERI GONDA,"RAMLI BITOMBA,. S.Pd",Restoran,JLN. POROS BAUBAU PASARWAJO KM. 19
94,P20000000427472,8.01.720.015.10605,DINAS PERPUSTAKAAN DAN KERASIPAN,"MUKMINA,S.Sos",Restoran,JL. BETOAMBARI NO.31
95,P20000000017472,8.01.720.015.49367,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP",Restoran,JLN RAYA PALAGIMATA
96,P20000000747472,8.01.760.007.25999,SMK NEGERI 1 BAUBAU,RR DELTU LA FIRLAZ,Restoran,JL.BETOAMBARI NO.7
97,P20000000257472,8.01.710.002.62345,BADAN KESBANGPOL,"Muh. Firdauzi Idris Wally, S.Sos / Bidang Ketahanan keg.Monitoring",Restoran,Jl.Muh. Husni Thamrin / Cahaya Nusantara Food (Shalawat Bakery)
98,P20000000047472,8.01.720.015.39475,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak. / BAGIAN UMUM SETDA",Restoran,BAUBAU/ WARUNG MAKAN PUTRA SUNDA LAMONGAN
99,P20000000047472,8.01.720.015.12651,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN BAGIAN PEREKONOMIAN DAN SDA,Restoran,JL.RAYA PALAGIMATA
100,P20000000027472,8.01.720.015.51015,DINAS PERTANIAN DAN KETAHANAN PANGAN,"ASNAWAR,S.Pt.,M.Pt/BIDANG HORTUBUN",Restoran,JL. DAYANU IKHSANUDDIN NO 51 BAUBAU
101,P20000000987472,8.01.710.004.27695,SMP NEGERI 1 BAUBAU,"HARNIAH HAMZAH, S.Pd",Restoran,JL.JAMBU METE NO.1
102,P20000000417472,8.01.720.015.63947,BADAN KEPEGAWAIAN PENGEMBANGAN SUMBER DAYA MANUSIA,Bendahara BKPSDM,Restoran,Jln. Dayanu Ikhsanuddin No. 69/Kantin Darma Wanita
103,P20000000087472,8.01.710.001.41083,B. PEMBERDAYAAN PEREMPUAN,sitti karmila,Restoran,"jl. cut nyak dien, no. 01"
104,P20000000177472,8.01.710.005.14621,KECAMATAN WOLIO,NURMILA,Restoran,JL.PANGERAN DIPONEGORO NO.21
105,P20000002217472,8.01.720.002.52645,SD NEGERI 1 LABALAWA,"MARIATI,L S.Pd.SD",Restoran,JL.LA BUKE NO.10 / KANTIN UMI
106,P20000000017472,8.01.720.015.29388,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/BID.ASET",Restoran,JL.RAYA PALAGIMATA
107,P20000000297472,8.01.710.004.6066,DINAS PEMUDA DAN OLAH RAGA,"ASRININGSIH, SE",Restoran,JL.JEND SUDIRMAN
108,P20000002387472,8.01.750.004.65527,SD NEGERI TOMBA,"MUHANARNI, S.Pd",Restoran,JL ANOA
109,P20000002437472,8.01.750.001.42739,TK AHLUS SUFFAH BAUBAU,"JULIANI, S.Pd.I",Restoran,LIWUTO / KOKALUKUNA
110,P20000000257472,8.01.710.003.16672,BADAN KESBANGPOL,"RINI ISNAINI,S.Sos",Restoran,JL.MH.THAMRIN NO.20
111,P20000000487472,8.01.710.003.13000,INSPEKTORAT KOTA BAUBAU,ADE TRISNAWATI.S,Restoran,JL.JENDRAL SUDIRMAN
112,P20000000987472,8.01.710.004.31029,SMP NEGERI 1 BAUBAU,"HARNIAH HAMZAH, S.Pd",Restoran,JL. JAMBU METE NO. 1
113,P20000000067472,8.01.750.001.32732,DINAS KESEHATAN,WA ODE MERRI MUSDALIFAH A.Md.Kep / PKM LIWUTO,Restoran,JL. SULTAN MARDAM / CATERING VEBBY CINTHYA
114,P20000000077472,8.01.720.015.4356,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL.RAYA PALAGIMATA BUKIT PARLEMEN
115,P20000000227472,8.01.710.011.8162,DINAS LINGKUNGAN HIDUP,"WA ODE SYAMSIAR, A.Md",Restoran,JL. BAKTI ABRI
116,P20000000037472,8.01.730.001.12148,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"LA BADUDI, S.Pd /SMPN 19 BAUBAU",Restoran,JL. POROS PASAR WAJO KM 12
117,P10000005367472,8.01.760.007.44414,HJ.WISNI,WISNE CATERING,Restoran,JL.GAJAH MADA
118,P20000000077472,8.01.720.015.18954,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA BUKIT PARLEMEN
119,P20000000337472,8.01.760.008.55819,KANTOR KECAMATAN MURHUM,"L.M.FIRMAN SYAHHIDAYAT SURI, A.Md",Restoran,JL. DR. WAHIDIN NO. 125
120,P20000000047472,8.01.720.015.1695,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN SEKRETARIAT DAERAH,Restoran,JL.RAYA PALAGIMATA
121,P20000000047472,8.01.720.015.34452,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR/ BENDAHARA PENGELUARAN SETDA,Restoran,JL. BETOAMBARI/ AROMA SEDAP CAKE AND BAKERY
122,P20000000047472,8.01.720.015.6725,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALGIMATA
123,P20000000217472,8.01.720.007.10060,DINAS PEKERJAAN UMUM,"HUMAIRAH, AMd",Restoran,JL. DAYANU IKHSANUDDIN
124,P20000000037472,8.01.710.011.19575,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,SUDARMIN SALEGA /TK ABDI PRAJA,Restoran,JL. BHAKTI ABRI
125,P20000000067472,8.01.730.004.46036,DINAS KESEHATAN,"NURMAWATI, S.ST / UPTD PUSKESMAS SORAWOLIO",Restoran,JL. POROS PASARWAJO KM 15 KEL.BUGI KEC. SORAWOLIO / WARUNG ALQASH
126,P20000000217472,8.01.720.007.21017,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
127,P20000000277472,8.01.720.015.57415,DINAS  PENANAMAN MODAL DAN PTSP,Dewi Sartika/Bidang Pengendalian,Restoran,Jl. Raya Palagimata/Wahyu Amalia Gafar
128,P20000000307472,8.01.740.009.0350,KANTOR KECAMATAN BUNGI,MAHAZAN  KELURAHAN TAMPUNA,Restoran,JL. ANOA
129,P20000000017472,8.01.720.007.59025,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/BID PERBENDAHARAAN",Restoran,JL.RAYA PALAGIMATA/ CATERING SINTA
130,P20000000217472,8.01.720.007.3725,DINAS PEKERJAAN UMUM,"HUMAIRA,AMd DINAS PEKERJAAN UMUM",Restoran,JL.DAYANU IKHSANUDDIN
131,P20000000687472,8.01.760.011.36145,SMA NEGERI 2 BAUBAU,"LA ODE ZAHALUDIN, S.Pd",Restoran,JL. BETOAMBARI NO. 67 /CIMY SNACK DAN BAKERY
132,P20000000067472,8.01.740.003.8585,DINAS KESEHATAN,"HARNIA,AM.Keb PUSKESMAS BUNGI",Restoran,JL. ANOA
133,P20000000277472,8.01.720.015.11867,DINAS  PENANAMAN MODAL DAN PTSP,"WA ODE ROSDIANA, SE",Restoran,JL. RAYA PALAGIMATA
134,P20000000037472,8.01.750.004.24943,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,NURHAYATI /SMPN 5 BAUBAU,Restoran,JL. ANOA NO. 218
135,P20000000217472,8.01.720.001.47643,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
136,P20000000417472,8.01.720.015.23290,BADAN KEPEGAWAIAN PENGEMBANGAN SUMBER DAYA MANUSIA,L.M.GRAMA RAMADHAN,Restoran,JL.DAYANU IKSANUDDIN
137,P20000000067472,8.01.750.001.2204,DINAS KESEHATAN,"NURIA ACIS, S.Farm.Apt PUSKESMAS LIWUTO",Restoran,JL.LIWUTO
138,P20000000067472,8.01.710.011.60632,DINAS KESEHATAN,"Ainun Catering, Evi Fitriani",Restoran,Jln. Bakti Abri No. 001
139,P20000002277472,8.01.710.004.37748,SMP NEGERI 18 BAUBAU,"SAUDIN, S.Pd",Restoran,JL. PANGERAN DIPONEGORO
140,P20000000067472,8.01.720.002.10498,DINAS KESEHATAN,"SAIDA, Amd.Kep PUSKESMAS WABOROBO",Restoran,JL.LABUKE
141,P20000000017472,8.01.720.015.14070,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID. PERBENDAHARAAN",Restoran,JL. RAYA PALAGIMATA
142,P20000000617472,8.01.720.015.49270,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDIN, SIP / BID. PENDATAAN DAN PELAYANAN",Restoran,JL. RAYA PALAGIMATA / KEDAI KORAZAKI
143,P20000000747472,8.01.760.007.25883,SMK NEGERI 1 BAUBAU,RR DELTU LA FIRLAZ,Restoran,JL. BETOAMBARI NO. 7
144,P20000000067472,8.01.710.011.62249,DINAS KESEHATAN,Evi Fitriani // Instalasi Farmasi,Restoran,Jln. Bakti Abri No. 001
145,P20000000077472,8.01.720.001.39375,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/CATERING IBAMZ"
146,P20000000497472,8.01.720.015.12511,BADAN PENANGGULANGAN BENCANA DAERAH,ERVINA TAPOOMBI,Restoran,JL. DAYANU IKHSANUDDIN
147,P20000000217472,8.01.720.007.15944,DINAS PEKERJAAN UMUM,"SYAHRIFIL,ST",Restoran,JL.DAYANU IKSANUDDIN NO.1
148,P20000000217472,8.01.720.001.50919,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
149,P20000000577472,8.01.710.003.27595,DINAS PERDAGANGAN DAN PERINDUSTRIAN,"NARLIN MEDI, S.M",Restoran,JL.R.A KARTINI NO.13
150,P20000000047472,8.01.760.007.63851,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI / BAG. PEMBANGUNAN SETDA KOTA BAUBAU,Restoran,Maurel Catery
151,P20000001467472,8.01.750.004.40978,TK DHARMA WANITA WARURUMA,WA ODE SITTI NURDIYANTI DINDA YATMI,Restoran,JL.ANOA / UMI CATRING
152,P20000000077472,8.01.720.015.14518,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN"
153,P20000000067472,8.01.710.011.18349,DINAS KESEHATAN,"SOLEHA, A.Md.Kep / PUSKESMAS BUKIT WOLIO INDAH",Restoran,JL. POROS BTN MEDIBRATA
154,P20000000067472,8.01.760.008.52549,DINAS KESEHATAN,"Munawar,S.Sos/Pkm Wajo",Restoran,Jl Dr Wahidin no 137/Arasalana
155,P20000000457472,8.01.780.003.29285,KANTOR KECAMATAN LEA-LEA,MARLINA /KEL. KANTALAI,Restoran,JL. PADAT KARYA
156,P20000000257472,8.01.710.003.5782,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH.HUSNI THAMRIN NO.20
157,P20000000097472,8.01.760.011.65429,DINAS PERIKANAN DAN KELAUTAN,Zaenab/Perikanan Budidaya,Restoran,Jl. Wa Ode Wau No.65/Aroma Sedap
158,P20000001387472,8.01.760.011.42632,SMP NEGERI 3 BAUBAU,"MUK'INAH, S.Pd",Restoran,JL. BETOAMBARI NO.71 /INAYAH CAKE
159,P20000000257472,8.01.710.002.16513,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO. 20
