No.,NPWPD,NOP,Nama WP,Nama OP,Jenis Pajak,Alamat
13,P20000000427472,8.01.760.008.41501,DINAS PERPUSTAKAAN DAN KERASIPAN,"Mukmina, S.Sos/Peyelenggaraan Kearsipan",Restoran,Jl. Betomabari No. 31/Kedai Nur Syuhada
14,P20000000017472,8.01.720.015.15113,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, SIP (BIDANG ASET)",Restoran,JL. RAYA PALAGIMATA
15,P20000000257472,8.01.710.002.50191,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos/BID. KETAHANAN EKONOMI KEG. MONITORING ORMAS TANGGAL 01 JULI 2024",Restoran,JL. MUH. HUSNI THAMRIN NO.20/CAHAYA NUSANTARA FOOD (SHALAWAT BAKERY)
16,P20000000857472,8.01.720.001.53050,SMP NEGERI 14 BAUBAU,"FANI ANDRIANTO, ST",Restoran,JL. MENUJU SIMPANG 5 / RM. SEMERBAK
17,P20000000707472,8.01.760.011.29793,SMA NEGERI 4 BAUBAU,"NENY SARI MEGA SARUFA, SE",Restoran,JL. BETOAMBARI NO. 73
18,P20000000047472,8.01.720.015.63159,SEKRETARIAT DAERAH KOTA BAUBAU,Ranili/Bag.umum,Restoran,jln. Raya Palagimata/RM. Nusantara
19,P20000000037472,8.01.720.015.3069,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"RAMLI BITOMBA,S.Pd SD NEGERI GONDA",Restoran,JL.D.IKHSANUDDIN NO. 59 A
20,P20000000217472,8.01.720.015.43180,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.JASA KONSTRUKSI",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Ayam Bakar Fahreza
21,P20000000307472,8.01.740.004.17333,KANTOR KECAMATAN BUNGI,I KADEK RAI WAHYUDI /KEL. NGKARI-NGKARI,Restoran,JL. ANOA
22,P20000001177472,8.01.780.001.51858,SD NEGERI 3 LOWU-LOWU,"SALMA,S.Pd",Restoran,JL.POROS KALIA-LIA
23,P20000000047472,8.01.720.015.54643,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI / BAG. UMUM SETDA,Restoran,JL. RAYA PALAGIMATA / AYAM GORENG SILVANA
24,P20000000057472,8.01.720.015.31439,BAPPEDA,"LA ODE IKRAMANSYAH ,SE",Restoran,JL. RAYA PALAGIMATA
25,P20000000817472,8.01.720.015.27037,TK. ANAK.SALEH LIPU,"HAMIDA,S.Pd.I",Restoran,PONDOK AZZAHRAH JL.BARU
26,P20000000047472,8.01.720.015.4892,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN SEKRETARIAT DAERAH KOTA BAUBAU,Restoran,JL.RAYA PALAGIMATA
27,P20000000047472,8.01.720.015.64746,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI/BAG. KESRA,Restoran,JL. RAYA PALAGIMATA / YOUNG
28,P20000000037472,8.01.760.011.13814,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"SUNARDIN, S.Pd /SMP NEG.4 BAUBAU",Restoran,JL. BETOAMBARI NO.69
29,P20000000247472,8.01.720.015.44837,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","SUHARTI, S.IP/SEKRETARIAT",Restoran,JL. DAYANU IKHSANUDDIN NO. 63/WM. SENTOSA
30,P20000000307472,8.01.740.008.19485,KANTOR KECAMATAN BUNGI,SURYANTY/KEL.WALIABUKU,Restoran,JL.ANOA
31,P20000000947472,8.01.760.007.53450,SMP NEGERI 2 BAUBAU,"WA ODE KARTINI JAYA, ST",Restoran,JL. MURHUM NO. 147 A
32,P20000001167472,8.01.770.002.56233,SD NEGERI 4 WAMEO,"LENI, S.Pd",Restoran,JL.ERLANGGA NO.74
33,P20000000267472,8.01.770.005.34881,KANTOR KECAMATAN BATUPOARO,irman sahiyu bante/kec.batupoaro,Restoran,JL. KOMPLEKS RUSUNAWA WAMEO/UMLM WINDAH
34,P20000000177472,8.01.710.003.7310,KECAMATAN WOLIO,"NUR HASNI, S.IP",Restoran,JLN PANTAI KAMALI
35,P20000000037472,8.01.750.004.5827,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"NAZIRUN,S.Pd  SDN.WARURUMA",Restoran,JL.ANOA
36,P20000000037472,8.01.720.001.21644,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MUSLIMA,S.Pd.SD/ SDN TOPA",Restoran,JL.DAYANU IKSANUDDIN
37,P20000000097472,8.01.760.011.46444,DINAS PERIKANAN DAN KELAUTAN,"Zaenab, S.Pi/Sekretariat",Restoran,Jln. Wa Ode Wau No 65/ Dapoer Ummi Murni
38,P20000000057472,8.01.720.015.21525,BAPPEDA,"LA ODE IKRAMANSYAH, SE",Restoran,JL. RAYA PALAGIMATA
39,P20000000177472,8.01.710.005.55037,KECAMATAN WOLIO,DESY ANDRIANI,Restoran,JL. 10 NOVEMBER
40,P20000000217472,8.01.720.001.57836,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
41,P20000000047472,8.01.720.015.0841,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALAGIMATA
42,P20000000517472,8.01.760.008.59436,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,SULKIFLI/SNACK/IZAT/DALDUK,Restoran,JL. BETOAMBARI
43,P20000000077472,8.01.720.001.36551,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/Alfin Prasmanan"
44,P20000000067472,8.01.720.015.9193,DINAS KESEHATAN,"AMRIYA,AMG PUSKESMAS SULAA",Restoran,JL. DAYANU IKHSANUDDIN
45,P20000000037472,8.01.750.004.16474,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"NAZIDUN, S.Pd ( SD NEGERI WARURUMA )",Restoran,JL. ANOA
46,P20000000037472,8.01.720.015.37096,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,Meis Safitri / Bidang Kebudayaan,Restoran,Jl. Dayanu Ikhsanuddin
47,P20000000227472,8.01.710.011.48052,DINAS LINGKUNGAN HIDUP,"WA ODE SYAMSIAR, A.Md/BID.PERSAMPAHAN",Restoran,JL.SIRKAYA/RM.NUSANTARA
48,P20000000017472,8.01.720.015.23945,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID.ASET",Restoran,JL. RAYA PALAGIMATA
49,P20000000337472,8.01.760.009.56628,KANTOR KECAMATAN MURHUM,Musrifun/Kel.Melai,Restoran,Kel. Melai/RFA Food
50,P20000000187472,8.01.750.002.58232,KECAMATAN KOKALUKUNA,"JAFLI AMIN,SH/KEL.SUKANAYO",Restoran,JLN.LAKAPEALAI/KEDAI AYAM GEPREK RAISA
51,P20000000087472,8.01.710.004.2735,B. PEMBERDAYAAN PEREMPUAN,"MAYA SARIFA,ST",Restoran,JL.CUT NYAKDIEN NO.1
52,P20000000167472,8.01.710.002.61044,KOPERASI DAN UMKM,ZULKIFLI PAMILI / BIDANG UKM,Restoran,JL. MUH. HUSNI THAMRIN No.13
53,P20000000047472,8.01.720.015.38167,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR/ BAGIAN UMUM SETDA,Restoran,RUMAH MAKAN TERAS IBU FATIMAH
54,P20000000047472,8.01.720.015.10960,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PAGIMATA
55,P20000000037472,8.01.780.002.23175,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"SRIWATI, S.Pd / SDN KALIALIA",Restoran,JL. POROS KALIALIA
56,P20000000337472,8.01.760.007.49686,KANTOR KECAMATAN MURHUM,"MULIANI, A.Md",Restoran,JL. BULAWAMBONA
57,P20000000257472,8.01.710.003.26315,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO. 20
58,P20000000187472,8.01.750.002.59833,KECAMATAN KOKALUKUNA,"JAFLI AMIN,SH/KEL.SUKANAYO",Restoran,JLN.LAKAPEALAI/WARUNG MAKAN AREMA
59,P20000000017472,8.01.720.015.62656,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,SIP/BID.PERBENDAHARAAN",Restoran,JL.RAYA PALAGIMATA/SHINTA FOOD &SNACK
60,P20000000247472,8.01.720.015.2057,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JLN. DAYANU IKHSANUDDIN NO. 63
61,P20000000017472,8.01.720.015.13088,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG,S.IP/BID.SEKRETARIAT",Restoran,JL.RAYA PALAGIMATA
62,P20000000777472,8.01.750.002.51335,SMK NEGERI 4 BAUBAU,"ARIFIN, S.Pd",Restoran,JL. PENDIDIKAN PUMA / KIOS RABANI
63,P20000001097472,8.01.730.002.28074,PKBM BARUGA LESTARI,TISYANTO AZZAHRA / PAKET C,Restoran,JL. POROS BAUBAU PASARWAJO KM. 15
64,P20000000017472,8.01.720.001.61447,BADAN PENGELOLA KEUANGAN ASET DAERAH,BAMBANG SAATI.SIP/ BID ASET,Restoran,JL.RAYA PALAGIMATA
65,P20000000177472,8.01.710.004.64256,KECAMATAN WOLIO,Warung Kue & Snack AKILA,Restoran,Jalan Patimura
66,P20000000217472,8.01.720.001.41405,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
67,P20000000307472,8.01.740.003.15008,KANTOR KECAMATAN BUNGI,"HASNI, S.IP",Restoran,JL. ANOA
68,P20000000187472,8.01.750.004.52954,KECAMATAN KOKALUKUNA,"ADAM SUWITNO,SH/KEL.WARURUMA",Restoran,KEL.WARURUMA/KUE DIBA
69,P20000000677472,8.01.710.002.29697,SMA NEGERI 1 BAUBAU,SITI SUMIWATI RANNU,Restoran,JL.MUH.HUSNI THAMRIN NO.29
70,P20000000167472,8.01.710.002.63060,KOPERASI DAN UMKM,ZULKIFLI PAMILI / BIDANG UKM,Restoran,JL. MUH. HUSNI THAMRIN No.13
71,P20000000037472,8.01.710.005.2680,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"HARNIAH HAMZAH, S.Pd SMP NEG 1",Restoran,JL. JAMBU MENTE
72,P20000000567472,8.01.770.003.28126,SATUAN POLISI PAMONG PRAJA,"SRIANTO,S.SI",Restoran,JL. KOTAMARA
73,P20000000017472,8.01.720.015.17173,BADAN PENGELOLA KEUANGAN ASET DAERAH,BAMBANG SAATI,Restoran,JL. RAYA PALAGIMATA
74,P20000000017472,8.01.720.015.54547,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/BID. ASET",Restoran,JL.RAYA PALAGIMATA
75,P20000001387472,8.01.760.011.31338,SMP NEGERI 3 BAUBAU,"MUK'INAH, S.Pd",Restoran,JL. BETOAMBARI NO.71
76,P20000000677472,8.01.710.002.33076,SMA NEGERI 1 BAUBAU,SITI SUMIWATI RANNU,Restoran,JL. MUH. HUSNI THAMRIN / KEDAI MAK LONG FOOF DAN CAKE
77,P20000000047472,8.01.720.015.4795,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
78,P20000000337472,8.01.760.008.64650,KANTOR KECAMATAN MURHUM,LIYA YUSLIYA / KECAMATAN MURHUM,Restoran,JL. DR. WAHIDIN / DAPOER MOM SHAKA
79,P20000000037472,8.01.730.002.13429,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"HARTINI, S.Pd.SD /SDN KARYA BARU",Restoran,JL. POROS PASAR WAJO
80,P20000000677472,8.01.710.002.44732,SMA NEGERI 1 BAUBAU,"DAHLAN, S.Pd",Restoran,JL.MH. THAMRIN
81,P20000000067472,8.01.770.006.19349,DINAS KESEHATAN,"ASNIA, S. Kep.Ns",Restoran,JL. WAWOKIA
82,P20000000027472,8.01.720.015.56134,DINAS PERTANIAN DAN KETAHANAN PANGAN,"ASNAWAR,S.Pt.,M.Si/BID. KEANEKARAGAMAN KONSUMSI DAN KEAMANAN PANGAN",Restoran,JL. DAYANU IKHSANUDDIN/KOPERASI BADAN METEOROLOGI BETOAMBARI BAUBAU
83,P20000001077472,8.01.740.008.34785,SMP NEGERI 9 BAUBAU,ARDI,Restoran,JL. ANOA KM. 12
84,P20000000077472,8.01.720.015.7171,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL. RAYA PALAGIMATA, BUKIT PARLEMEN"
85,P20000000037472,8.01.710.004.5462,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,HARNIAH HAMZAH.S.pd SMP NEGERI 1 BAUBAU,Restoran,JALAN JAMBU MENTE N0.1
86,P20000000037472,8.01.760.009.21439,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"LD. ABDUL AL MUHAIMIN, S.Pd.,M.Fil I / SD NEGERI 1 BAADIA",Restoran,JL. SULTAN LABUKE
87,P20000000047472,8.01.720.015.46348,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN,S.Ak/BAGIAN PEREKONOMIAN DAN SDA",Restoran,JL.RAYA PALAGIMATA/ WISTA CATERING
88,P20000000217472,8.01.720.015.21346,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
89,P20000000067472,8.01.740.005.57728,DINAS KESEHATAN,"Irfa, Amd.Keb / Puskesmas Kampeonaho",Restoran,"Jln. Anoa, KM 19 / RM Al Mubarok"
90,P20000000047472,8.01.720.015.0742,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
91,P20000001317472,8.01.750.005.59339,TK S TUNAS HARAPAN,"WA ODE MARINA, S.PdI",Restoran,JL.ANOA
92,P20000000217472,8.01.720.001.36455,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
93,P20000000507472,8.01.720.015.9065,DINAS KEPENDUDUKAN DAN PENCATAATAN SIPIL KOTA BAUBAU,"SYAWALUDDIN,S.AK  BId.PIAK",Restoran,JL.RAYA PALAGIMATA
94,P20000000037472,8.01.760.008.16231,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MUZLINA H, S.Pd.AUD / TK. LESTARI",Restoran,JL. DR. WAHIDIN
95,P20000000037472,8.01.720.015.28953,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MEIS SAFITRI, A.Md /SKB KOTA BAUBAU",Restoran,JL. DAYANU IKHSANUDDIN
96,P20000000517472,8.01.760.008.47956,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,FIRDAUS/SNACK/DALDUK,Restoran,JL. BETOAMBARI
97,P20000000017472,8.01.720.015.23829,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID.ASET",Restoran,JL. RAYA PALAGIMATA
98,P20000000047472,8.01.720.015.2562,SEKRETARIAT DAERAH KOTA BAUBAU,SEKRETARIAT DAERAH,Restoran,JL.RAYA PALAGIMATA
99,P20000000297472,8.01.710.003.60944,DINAS PEMUDA DAN OLAH RAGA,MARTINA,Restoran,Jln. Jenderal Sudirman No. 69
100,P20000000657472,8.01.760.008.38071,PALANG MERAH INDONESIA,"WA ODE AIDA ERLITA, S.Pd",Restoran,JL. SIPANJONGA NO. 17
101,P20000000047472,8.01.720.015.10856,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
102,P20000000037472,8.01.770.001.23070,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"WA ODE MULIANA, S.Pd /SDN 2 WAMEO",Restoran,JL. HAYAMWURUK NO. 88
103,P20000000067472,8.01.710.011.49589,DINAS KESEHATAN,"SOLEHA, A.Md.Kep / PUSK BUKIT WOLIO INDAH",Restoran,JL. POROS BTN MEDIBRATA / WARUNG MAKAN MAMA IDUL
104,P20000000047472,8.01.720.015.26219,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR,Restoran,JL.RAYA PALAGIMATA
105,P20000000457472,8.01.780.001.62558,KANTOR KECAMATAN LEA-LEA,BENDAHARA/LAODE YASMAN,Restoran,KEL.KANTALAI/DIAN WIDYAWATI
106,P20000000247472,8.01.720.015.0460,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL.D.IKHSANUDDIN NO.63
107,P20000000217472,8.01.720.007.12971,DINAS PEKERJAAN UMUM,"HUMAIRA, A.Md",Restoran,JL. DAYANU IKHSANUDDIN
108,P20000000037472,8.01.720.007.59956,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,MEIS SAFITRI/ BID PAUD,Restoran,JL.DAYANU IKHSANUDDIN / WAHYU AMALIA
109,P20000000047472,8.01.720.015.51233,SEKRETARIAT DAERAH KOTA BAUBAU,SYAWALUDDIN/BENDAHARA RUTIN SETDA KOTA BAUBAU,Restoran,JL. DAYANU IKHSANUDDIN/ RM.POJOKTEMU
110,P20000000207472,8.01.760.010.27974,KANTOR BLUD RUMAH SAKIT,"TASRIF, SKM",Restoran,JL.Drs.H. LA ODE MANARFA
111,P20000000677472,8.01.710.002.64160,SMA NEGERI 1 BAUBAU,LA ODE MUH. HARMAIN. S.Sos,Restoran,JL. MUH. HUSNI THAMRIN / AMIRA CAKE N FOOD
112,P20000000067472,8.01.760.010.41309,DINAS KESEHATAN,"Evi Fitriani, S.Si/ UMKM. Windah",Restoran,Jl. BAKTI ABRI/ Perencanaan
113,P20000000307472,8.01.740.003.14853,KANTOR KECAMATAN BUNGI,"HASNI, S.IP",Restoran,JL.ANOA
114,P20000001347472,8.01.760.007.52858,SEKOLAH DASAR NEGERI 2 WAJO,"MUSLIMAT., S.Pd,SD",Restoran,JL HOS COKROAMINOTO / DAPUR BOORAM
115,P20000000747472,8.01.760.007.29601,SMK NEGERI 1 BAUBAU,RR DELTU LA FIRLAZ,Restoran,JL. BETOAMBARI NO.7
116,P20000000037472,8.01.750.005.2132,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"HASNAWATI, S.Pd SDN 1 KADOLOMOKO",Restoran,JLN. ANOA NO. 9
117,P20000000177472,8.01.710.003.42971,KECAMATAN WOLIO,Warung Makan Sekybuana,Restoran,Jalan Yos Sudarso
118,P20000000617472,8.01.720.015.17022,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDIN, S.IP BIDANG PENAGIHAN DAN PENGENDALIAN",Restoran,JL.RAYA PALAGIMATA
119,P20000000487472,8.01.720.015.49074,INSPEKTORAT KOTA BAUBAU,WA ODE NURNANI,Restoran,JALAN RAYA PALAGIMATA/DAPUR MAS ANTON
120,P20000000077472,8.01.720.015.31242,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA
121,P20000000017472,8.01.720.015.32963,BADAN PENGELOLA KEUANGAN ASET DAERAH,BAMBANG SAATI,Restoran,BAUBAU/RM TALIWANG
122,P20000000277472,8.01.710.011.4602,DINAS PERIZINAN PENANAMAN MODAL DAN PTSP,"WA ODE ROSDIANA, SE",Restoran,JL.JENDRAL SUDIRMAN
123,P20000000037472,8.01.760.009.12933,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"FARIDAH,A.Ma.Pd.OR /SDN KERATON",Restoran,JL.LA BUKE
124,P20000000057472,8.01.720.015.44629,BAPPEDA,"La Ode Ikramansyah, SE/BIDANG PPE MAKRO",Restoran,Jl. Raya Palagimata/W A R L I P  Bakery & Cake
125,P20000000047472,8.01.720.015.19209,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN /BAG. EKONOMI,Restoran,JL. RAYA PALAGIMATA
126,P20000000517472,8.01.760.008.56038,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,sul/mm/Nasi Kotak/Dukungan operasional pelayanan kb bergerak/2.016.000,Restoran,jl betoambari
127,P20000000217472,8.01.720.001.34689,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
128,P20000000077472,8.01.720.015.7075,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL. RAYA PALAGIMATA, BUKIT PARLEMEN"
129,P20000000037472,8.01.760.010.20723,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MINARNI, S.Pd /SMPN 7 BAUBAU",Restoran,JL. Drs. H. LAODE MANARFA
130,P20000000067472,8.01.770.006.46250,DINAS KESEHATAN,YENY RISYANI,Restoran,JL. BETOAMBARI
131,P20000000067472,8.01.710.011.21250,DINAS KESEHATAN,"WA ODE ALFINA, SKM",Restoran,JL. BAKTI ABRI
132,P20000000067472,8.01.710.011.57629,DINAS KESEHATAN,"NW Catering, Evi Fitriani, Sub. Umum Kepegawaian Dinkes",Restoran,Jl. Bakti Abri No. 001
133,P20000000047472,8.01.720.015.0646,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
134,P20000001297472,8.01.710.007.59240,SD NEGERI 1 BATULO,"LA ODE SARWAN, S.Pd",Restoran,JL.PAHLAWAN KM 4/KIOS AYYUB RAHILLAH
135,P20000002237472,8.01.740.009.36359,SMP NEGERI 11 BAUBAU,"I MADE SURATNYA, S.Pd",Restoran,JL. ANOA KM. 20 / NEVI CATERING
136,P20000000047472,8.01.720.015.8920,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
137,P20000000037472,8.01.720.015.25521,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MEIS SAFITRI, A.Md",Restoran,JL. DAYANU IKHSANUDDIN NO. 59 A
138,P20000000067472,8.01.740.005.47856,DINAS KESEHATAN,"Nur Susilarti, S.ST/Puskesmas Kampeonaho",Restoran,Jln. Anoa Km.19/Al Mubarok
139,P20000000227472,8.01.710.011.23733,DINAS LINGKUNGAN HIDUP,"WA ODE SAMSIAR,A.Md",Restoran,JL.SRIKAYA
140,P20000000047472,8.01.720.015.2466,SEKRETARIAT DAERAH KOTA BAUBAU,SEKRETARIAT DAERAH,Restoran,JL.RAYA PALAGIMATA
141,P20000000047472,8.01.720.015.60847,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI,Restoran,JL. RAYA PALAGIMATA /CATERING PUTRI
142,P20000002297472,8.01.770.004.37975,SD NEGERI 1 NGANGANAUMALA,"MARIANI, S.Pd",Restoran,JL. WAKAAKA NO. 47 / AMPERA
143,P20000000407472,8.01.760.009.10760,DINAS PARIWISATA,I KOMANG SUTRISNAYASA,Restoran,JL. LABUKE
144,P20000000227472,8.01.710.011.49489,DINAS LINGKUNGAN HIDUP,"WA ODE SYAMSIAR, A.Md/BID.TATALINGKUNGAN",Restoran,JL.SIRKAYA/RM.AYU
145,P20000000697472,8.01.720.015.26117,SMA NEGERI 3 BAUBAU,"LA ADE PARIA, S.Pd",Restoran,JL. DAYANU IKHSANUDDIN
146,P20000000257472,8.01.710.002.62462,BADAN KESBANGPOL,"Muh. Firdauzi Idris Wally, S.Sos / Ormas Keg.Monitoring",Restoran,Jl. Muh. Husni Thamrin / Cahaya Nusantara Food (Shalawat Bakery)
147,P20000000177472,8.01.710.005.39602,KECAMATAN WOLIO,"NURMILA, S.IP/KECAMATAN WOLIO",Restoran,JL.PANGERAN DIPONEGORO NO 21
148,P20000000047472,8.01.720.015.12831,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN / BAGIAN PEMBANGUNAN,Restoran,JL. RAYA PALAGIMATA
149,P20000000107472,8.01.710.002.51135,DINAS PERHUBUNGAN,Rumah Makan Putri,Restoran,Tomba
150,P20000001067472,8.01.710.002.27821,SMP NEGERI 17 BAUBAU,"RATNA, A.Md.Kom",Restoran,JL. MUH. HUSNI THAMRIN NO. 28
151,P20000000067472,8.01.760.010.64064,DINAS KESEHATAN,HIJRIAH/PKM KATOBENGKE,Restoran,KEL.BAADIA/KEDAI MOM IKO
152,P20000000047472,8.01.720.015.41210,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak / BAGIAN UMUM SETDA",Restoran,JL. RAYA PALAGIMATA / SEMERBAK CATERING
153,P20000000617472,8.01.720.015.14746,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDDIN, S.IP",Restoran,JL. RAYA PALAGIMATA
154,P20000000067472,8.01.710.011.52762,DINAS KESEHATAN,"WA ODE SITTI MARWIAH, B, AM.Keb/PKM WOLIO",Restoran,JL.PAHLAWAN NO.138/KEDAI SEIL
155,P20000000127472,8.01.730.001.29505,KECAMATAN SORAWOLIO,DIAWATI / KEL. KAISABU BARU,Restoran,JL.POROS PASAR WAJO
156,P20000002157472,8.01.750.004.65650,PKBM BATUKARA,"SUSILASMIN, S.IP",Restoran,JL. ANOA
157,P20000000047472,8.01.720.015.42861,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak/KESRA",Restoran,JL. RAYA PALAGIMATA/DAPOER WALANDA
