No.,NPWPD,NOP,Nama WP,Nama OP,Jenis Pajak,Alamat
17,P20000000017472,8.01.720.015.3168,BPKAPD,BAMBANG SAATI BIDANG ASET,Restoran,JL. RAYA PALAGIMATA
18,P20000000047472,8.01.720.015.35670,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR / BENDAHARI RUTIN SETDA KOTA BAUBAU,Restoran,KANTIN MADES / PALAGIAMATA
19,P20000002127472,8.01.710.003.38516,SD NEGERI 1 BAUBAU,"HARTATI, S.Pd",Restoran,JL.R.A.KARTINI / WR.BAROKAH
20,P20000000217472,8.01.720.007.11354,DINAS PEKERJAAN UMUM,"HUMAIRAH, A.Md",Restoran,JL. DAYANU IKHSANUDDIN
21,P20000000037472,8.01.720.002.24113,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MARIATI, S.Pd.SD /SDN 1 LABALAWA",Restoran,JL. LA BUKE NO.10
22,P20000000457472,8.01.780.006.47197,KANTOR KECAMATAN LEA-LEA,"HASMIA, S.I.P/  KELURAHAN KOLESE",Restoran,JALAN BULAN BHAKTI LKMD/ KELURAHAN KOLESE
23,P20000000377472,8.01.720.015.50046,DINAS SOSIAL,HASMUDDIN,Restoran,JL. DAYANU IKHSANUDDIN NO. 55
24,P20000000457472,8.01.780.002.22547,KANTOR KECAMATAN LEA-LEA,MARSIAH RAMULI / KEL. KALIA-LIA,Restoran,JL. POROS KOLESE
25,P20000000687472,8.01.760.011.26665,SMA NEGERI 2 BAUBAU,"SYAMSUDDIN HIYMU, S.Pd,M.Pd",Restoran,JL. BETOAMBARI NO. 67
26,P20000000077472,8.01.720.001.60197,SEKRETARIAT DPRD,MUH. AHADYAT ZAMANI,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/ SEMERBAK CATERING"
27,P20000002107472,8.01.760.007.37313,SD NEGERI 1 WAJO,"ILHAM YUNUS, S.PdI",Restoran,JL. GAJAH MADA NO. 26 / KANTIN SDN 1 WAJO
28,P20000000247472,8.01.720.007.6143,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL.DAYANU IKHSANUDDIN NO 63
29,P20000000417472,8.01.720.007.13546,BADAN KEPEGAWAIAN PENGEMBANGAN SUMBER DAYA MANUSIA,L.M GRAMA RAMADHAN,Restoran,JL.DAYANU IKHSANUDDIN
30,P20000000127472,8.01.730.001.48819,KECAMATAN SORAWOLIO,FITRIA/ KEL. GONDA BARU,Restoran,"Kelurahan Kaisabu Baru, Kec. Sorawolio Kota Baubau, Citrarasa Food and Cake"
31,P20000001607472,8.01.760.011.51715,SMP NEGERI 4 BAUBAU,"NUSALAM HISTY, S.Pd",Restoran,JL.BETOAMBARI NO.69/ WAROENG STEAK
32,P20000000207472,8.01.760.010.25323,KANTOR BLUD RUMAH SAKIT,"TASRIF, SKM",Restoran,JL.Drs.H. LA ODE MANARFA
33,P20000001177472,8.01.780.001.28438,SD NEGERI 3 LOWU-LOWU,"HURU, IN, S.Pd",Restoran,JL.POROS KALIA
34,P20000000107472,8.01.710.011.61805,DINAS PERHUBUNGAN,Zaliati,Restoran,Jl. Bhakti Abri
35,P20000000207472,8.01.760.010.38923,KANTOR BLUD RUMAH SAKIT,TASRIF,Restoran,RSUD KOTA BAUBAU
36,P20000000517472,8.01.760.008.41756,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,FIRDAUZI/MM BALAI MAR BU HAJRAH,Restoran,JL.BETOAMBARI
37,P20000000047472,8.01.720.015.15438,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN /BAG. KESRA,Restoran,JL. RAYA PALAGIMATA
38,P20000000577472,8.01.710.003.50459,DINAS PERDAGANGAN DAN PERINDUSTRIAN,NARLIN MEDI,Restoran,JL. R.A. KARTINI
39,P20000001087472,8.01.720.001.53306,SD NEGERI TOPA,"WANUNU, S.Pd",Restoran,JL. GAJAH MADA NO.26 / WM. MIA
40,P20000000017472,8.01.720.015.27125,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID. PERBENDAHARAAN",Restoran,JL. RAYA PALAGIMATA
41,P20000000067472,8.01.710.011.30056,DINAS KESEHATAN,"WAODE ALFINA, SKM",Restoran,JL. BAKTI ABRI NO.01
42,P20000001217472,8.01.710.011.63412,SD NEGERI 2 PALATIGA,"YUSTIN USMAN, S.Pd",Restoran,JL.PAHLAWAN KM 4
43,P20000000247472,8.01.720.015.17340,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL. DAYANU IKHSANUDDIN NO. 63
44,P20000000777472,8.01.750.001.43446,SMK NEGERI 4 BAUBAU,ARIFIN,Restoran,JL. PENDIDIKAN PUMA BAUBAU / KIOS RABANI PUMA
45,P20000000067472,8.01.710.001.17737,DINAS KESEHATAN,"NOVIYANTI, SKM / PUSKESMAS BATARAGURU",Restoran,JL. MUH. HUSNI THAMRIN
46,P20000000107472,8.01.710.011.52116,DINAS PERHUBUNGAN,Zaliati,Restoran,Jl. Bhakti Abri
47,P20000000107472,8.01.710.011.54896,DINAS PERHUBUNGAN,Zaliati,Restoran,Jl. Bhakti Abri
48,P20000000017472,8.01.720.015.28838,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID PERBENDAHARAAN",Restoran,JL. RAYA PALAGIMATA
49,P20000001297472,8.01.710.007.31714,SD NEGERI 1 BATULO,"LA ODE SARWAN, S.Pd",Restoran,JL. PAHLAWAN KM 6 /KANTIN SEKOLAH
50,P20000001397472,8.01.750.003.33457,SDN 2 BUNGI,"NURMILA, S.Pd",Restoran,JL.ANOA / TOKO ELFINA JAYA
51,P20000000047472,8.01.720.015.5222,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
52,P20000000507472,8.01.720.001.64999,DINAS KEPENDUDUKAN DAN PENCATAATAN SIPIL KOTA BAUBAU,"SYAWALUDDIN, S.Ak.,M.Si / BID PENCAPIL",Restoran,"Jl. Raya Palagimata No., (Mamin Aktivitas Lapangan)"
53,P20000000277472,8.01.720.015.42153,DINAS  PENANAMAN MODAL DAN PTSP,WAODE SITTI HASANAH / BID.PENGENDALIAN,Restoran,JL.RAYA PALAGIMATA / CATERING MOM KIA'Z
54,P20000000477472,8.01.710.003.14846,DINAS TENAGA KERJA,WAWAN SAHIDU,Restoran,JL. JEND. SUDIRMAN NO.56
55,P20000000267472,8.01.770.004.19853,KANTOR KECAMATAN BATUPOARO,MAZHAR,Restoran,JL. KOMPLEKS RUSUNAWA
56,P20000000747472,8.01.760.007.53703,SMK NEGERI 1 BAUBAU,"NURMIDA, S.Pd",Restoran,JL.BETOAMBARI NO.7
57,P20000000517472,8.01.760.008.56487,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,SULKIFLI/NASIKOTAK/SULIMA/DALDUK,Restoran,JL. BETOAMBARI
58,P20000001597472,8.01.730.003.30462,SD NEGERI GONDA,"RAMLI BITOMBA, S.Pd",Restoran,JL. POROS BAUBAU PASARWAJO KM. 19
59,P20000000307472,8.01.740.003.58091,KANTOR KECAMATAN BUNGI,"Halima,s.ip",Restoran,Baubau/Wahyu Amelia Gafar
60,P20000000017472,8.01.720.015.32121,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP / BIDANG ASET",Restoran,JL.RAYA PALAGIMATA
61,P20000000177472,8.01.710.004.35135,KECAMATAN WOLIO,WARUNG MAKAN SENTOSA,Restoran,LORONG SKB
62,P20000000017472,8.01.720.015.7583,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP BIDANG ASET",Restoran,JL.RAYA PALAGIMATA
63,P20000000037472,8.01.730.002.7210,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"JULIANA, S.Pd.I TK AL-KAUTSAR",Restoran,JL.POROS PASAR WAJO
64,P20000000067472,8.01.770.006.43880,DINAS KESEHATAN,LA ODE RAJAB HIBAI/PUSKESMAS WAJO,Restoran,JL BETOAMBARI/NW CATEING
65,P20000000067472,8.01.730.004.46700,DINAS KESEHATAN,"NURMAWATI, S.ST / UPTD PUSKESMAS SORAWOLIO",Restoran,JL. POROS PASARWAJO KM. 15 KEL.BUGI KEC. SORAWOLIO / INAYAH CAKE
66,P20000000217472,8.01.720.015.21883,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
67,P20000000227472,8.01.710.011.55290,DINAS LINGKUNGAN HIDUP,"WA ODE SYAMSIAR, A.Md/BIDANG PERSAMPAHAN",Restoran,JL.SIRKAYA/RM NUSANTARA
68,P20000000067472,8.01.740.005.1107,DINAS KESEHATAN,"JAYATI,AMd.Kep PUSKESMAS KAMPEONAHO",Restoran,JL.ANOA KM 19
69,P20000000077472,8.01.720.001.59692,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/ Cimy"
70,P20000000057472,8.01.720.015.33876,BAPPEDA,"La Ode Ikramansyah, SE/Bidang PPE MAKRO",Restoran,Jl. Raya Palagimata/MAUREL Cakery
71,P20000000017472,8.01.720.015.36804,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/ BID,PERBENDAHARAAN",Restoran,JL.RAYA PALGIMATA/ KEDAI SAQUEENA
72,P20000000617472,8.01.720.015.9486,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDIN, S.IP BID.PENAGIHAN",Restoran,JL. RAYA PALAGIMATA
73,P20000000037472,8.01.710.005.17216,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"SURYANTI HUSNI, S.Pd.SD /SDN 2 BATULO",Restoran,JL. PATTIMURA NO.4
74,P20000000167472,8.01.720.007.10631,KOPERASI DAN UMKM,SANTI MALIHU,Restoran,JL. DAYANU IKHSANUDDIN
75,P20000000337472,8.01.760.010.48316,KANTOR KECAMATAN MURHUM,Sarni,Restoran,Jl. Labuke
76,P20000000457472,8.01.780.006.24610,KANTOR KECAMATAN LEA-LEA,LA ODE MUHAMMAD YASIR,Restoran,JL.RAYA BUKIT KAMPENALO
77,P20000000987472,8.01.710.004.56883,SMP NEGERI 1 BAUBAU,"MELYATI, S,Pd",Restoran,JL.JAMBU METE NO.1
78,P20000000067472,8.01.780.001.58486,DINAS KESEHATAN,"Suparman, A.Md.Kep",Restoran,"Jl. Sultan Murhum No. 03, Kel. Lowu-Lowu, Kec. Lea-Lea"
79,P20000000387472,8.01.710.004.3027,DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN,SUNARNI,Restoran,JLN. CUT NYAK DIEN
80,P20000000407472,8.01.760.009.61301,DINAS PARIWISATA,"RICHMAN SASMITA, S.H / SEKRETARIAT",Restoran,JL. LABUKE / RM. SENTOSA
81,P20000000217472,8.01.720.001.35573,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
82,P20000000577472,8.01.710.003.38420,DINAS PERDAGANGAN DAN PERINDUSTRIAN,"NARLIN MEDI, S.M",Restoran,JL. R.A. KARTINI NO. 13
83,P20000000387472,8.01.710.004.11229,DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN,SUNARNI,Restoran,JL. CUT NYAK DIEN NO. 1
84,P20000000037472,8.01.770.001.23912,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"RUSDIANTO,S.Pd.SD .SDN 1 NGANGANAUMALA",Restoran,JL.RAJA WAKAAKA NO.47
85,P20000000107472,8.01.710.011.47101,DINAS PERHUBUNGAN,"Zaliati, S.IP",Restoran,Jl. Bhakti Abri
86,P20000000127472,8.01.730.001.49941,KECAMATAN SORAWOLIO,DIAWATI/ KEC.SORAWOLIO,Restoran,"Kelurahan Kaisabu Baru, Kec. Sorawolio Kota Baubau, Citrarasa Food and Cake"
87,P20000000687472,8.01.760.011.26569,SMA NEGERI 2 BAUBAU,"SYAMSUDDIN HIYMU, S.Pd,M.Pd",Restoran,JL. BETOAMBARI NO. 67
88,P20000000767472,8.01.760.008.60096,SMK NEGERI 3 BAUBAU,"Arisat, S.Pd, M.PFis",Restoran,Jl. Sijawangkati No.12 / Mama Tiar Catering
89,P20000000337472,8.01.760.010.62919,KANTOR KECAMATAN MURHUM,SARNI,Restoran,KELURAHAN BAADIA
90,P20000000067472,8.01.760.008.37216,DINAS KESEHATAN,PMI CABANG KOTA BAUBAU,Restoran,Jl. SIPANJONGA
91,P20000000247472,8.01.720.007.4770,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL.DAYANU IKHSANUDDIN NO.36
92,P20000000257472,8.01.710.003.13412,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO. 20
93,P20000001607472,8.01.760.011.48718,SMP NEGERI 4 BAUBAU,"NUSALAM HISTY, S.Pd",Restoran,JL. BETOAMBARI NO. 69 / UD. RYANDONA
94,P20000000567472,8.01.760.008.51612,SATUAN POLISI PAMONG PRAJA,"CHAIRIL BACHTIAR,S.Sos",Restoran,JLN BETOAMBARI/RM AYU
95,P20000000077472,8.01.720.015.28337,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA
96,P20000000217472,8.01.720.015.61708,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/JAKON",Restoran,Jalan Dayanu Ikhsanuddin No. 1/ The Butonesse
97,P20000002377472,8.01.740.005.64509,SD NEGERI 2 WONCO,"PUTU GEDE WAHYU DIATMIKO, S.Pd",Restoran,JL.ANOA KM.19
98,P20000000207472,8.01.760.010.38814,KANTOR BLUD RUMAH SAKIT,"TASRIF,SKM",Restoran,RSUD KOTA BAUBAU
99,P20000000017472,8.01.720.015.41660,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,SIP/ BID.PERBENDAHARAAN",Restoran,JL.RAYA PALAGIMATA
100,P20000000047472,8.01.720.015.15328,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN/ BID. ORPALA,Restoran,JL RAYA PALAGIMATA
101,P20000000177472,8.01.710.005.50362,KECAMATAN WOLIO,DESY ANDRIANI,Restoran,JALAN SEPULUH NOVEMBER
102,P20000000617472,8.01.720.015.53207,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDDIN,S.IP BID PENETAPAN",Restoran,JL.RAYA PALAGIMATA/ CAROL
103,P20000000697472,8.01.720.015.29958,SMA NEGERI 3 BAUBAU,"WA ODE NURLINA, S.Pd",Restoran,JL. DAYANU IKHSANUDDIN
104,P20000000017472,8.01.720.015.63316,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP/ BIDANG ASET",Restoran,JL. RAYA PALAGIMATA
105,P20000000037472,8.01.710.003.4154,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"HARTATI,S.Pd SDN 1 BAUBAU",Restoran,JL.R.A KARTINI NO.19
106,P20000000247472,8.01.720.015.11605,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL. DAYANU IKHSANUDDIN
107,P20000000217472,8.01.720.001.43349,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
108,P20000000457472,8.01.780.006.17604,KANTOR KECAMATAN LEA-LEA,HASMIA/KEL.KOLESE,Restoran,JL.BULAN BHAKTI LKMD
109,P20000000227472,8.01.710.011.52019,DINAS LINGKUNGAN HIDUP,WAODE SYAMSIAR/ SEKRETARIAT,Restoran,JL SIRKAYA NO 1/ ANA CATERING
110,P20000000177472,8.01.710.005.54800,KECAMATAN WOLIO,"NURMILA, S.IP/KECAMATAN WOLIO",Restoran,JL.PANGERAN DIPONEGORO NO 21
111,P20000000017472,8.01.720.015.31617,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID. PERBENDAHARAAN",Restoran,JL RAYA PALAGIMATA
112,P20000000337472,8.01.760.009.33360,KANTOR KECAMATAN MURHUM,KEDAI MAMA ALDO,Restoran,JL. SULTAN LABUKE
113,P20000000127472,8.01.730.002.5098,KECAMATAN SORAWOLIO,DIAWATI KEL. KARYA BARU,Restoran,JL. POROS PASARWAJO
114,P20000001477472,8.01.740.008.64903,SD NEGERI 2 LIABUKU,"JUFRIAN SAHID,S.Pd",Restoran,JL. ANOA NO 13
115,P20000000037472,8.01.710.011.15260,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"KASMIARTY, SE / SMP NEGERI 12",Restoran,JL. PAHLAWAN
116,P20000000987472,8.01.710.004.42054,SMP NEGERI 1 BAUBAU,"HARNIAH HAMZAH, S.Pd",Restoran,JL. JAMBU METE NO.1
117,P20000000477472,8.01.710.003.4432,DINAS TENAGA KERJA,WAWAN SAHIDU,Restoran,JL.JENDRAL SUDIRMAN NO.56
118,P20000000577472,8.01.710.003.19710,DINAS PERDAGANGAN DAN PERINDUSTRIAN,"NARLIN MEDI, S.M",Restoran,JL. R.A KARTINI NO.13
119,P20000000577472,8.01.710.003.53607,DINAS PERDAGANGAN DAN PERINDUSTRIAN,"NARLIN MEDI, S.M",Restoran,JL. R.A KARTINI
120,P20000000127472,8.01.730.001.56391,KECAMATAN SORAWOLIO,NURYADIN / KELURAHAN  KAISABU BARU,Restoran,"Kelurahan Kaisabu Baru, Kec. Sorawolio Kota Baubau, Citrarasa Food and Cake"
121,P20000000377472,8.01.720.007.57993,DINAS SOSIAL,DAHLIA FIUNA,Restoran,JL.DAYANU IKHSANUDDIN
122,P20000000757472,8.01.720.015.35038,SMK NEGERI 2 BAUBAU,"LA ODE HAMSIR, S.Pd",Restoran,JL. GAJAH MADA /QONITA UMICORN
123,P20000000047472,8.01.720.015.7477,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
124,P20000000037472,8.01.750.006.6055,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"LA ODE SARWAN, S.Pd/SDN 1 BATULO",Restoran,JLN PAHLAWAN KM 7
125,P20000000037472,8.01.770.005.22578,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"AMALIA, S.Pd /SD NEGERI 1 WAMEO",Restoran,JL. HAYAM  WURUK NO. 139A
126,P20000000067472,8.01.760.009.43783,DINAS KESEHATAN,"Winda Ukhti Kurnia, Amk/ Pusk. Melai",Restoran,Jl. Sultan Labuke/ Catering Winda
127,P20000001177472,8.01.780.001.46603,SD NEGERI 3 LOWU-LOWU,"SALMA, S.Pd",Restoran,JL.POROS LOWU-LOWU/RM.BERSAUDARA
128,P20000000157472,8.01.710.004.21787,BALITBANG,"YUSNIAR ARIFIN,AMd.Kom",Restoran,JL.MARTADINATA
129,P20000000267472,8.01.770.001.55194,KANTOR KECAMATAN BATUPOARO,wa ode maliati / kel.kaobula,Restoran,kelurahn kaobula / netty catering
130,P20000000217472,8.01.720.007.1003,DINAS PEKERJAAN UMUM,"HUMAIRA,AMd DINAS PEKERJAAN UMUM",Restoran,JL.DAYANU IKHSANUDDIN
131,P20000000077472,8.01.720.001.59593,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/ AROMA SEDAP"
132,P20000000747472,8.01.760.007.36708,SMK NEGERI 1 BAUBAU,RR DELTU LA FIRLAZ,Restoran,JL. BETOAMBARI NO. 7 /KANTIN SMKN 1 BAUBAU
133,P20000000307472,8.01.740.004.9369,KANTOR KECAMATAN BUNGI,I KADEK RAI WAHYUDI / KEL. NGKARI-NGKARI,Restoran,JL. ANOA
134,P20000000037472,8.01.760.011.16957,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"SUNARDIN, S.Pd /SMPN 4 BAUBAU",Restoran,JL. BETOAMBARI
135,P20000000037472,8.01.720.015.50227,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"Meis Safitri, A.Md/Bendahara",Restoran,Jl. Dayanu Iksanuddin/Dapur Cinta
136,P20000000167472,8.01.720.007.3801,KOPERASI DAN UMKM,SANTI MAHILU,Restoran,JL. DAYANU IKHSANUDDIN
137,P20000000617472,8.01.720.015.48217,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDDIN, S.IP / BIDANG TU",Restoran,JL. RAYA PALAGIMATA
138,P20000000217472,8.01.720.015.24418,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
139,P20000000257472,8.01.710.002.56787,BADAN KESBANGPOL,"MUHAMMAD FIRDAUZI IDRIS WALLY, S.Sos/KEG. DIALOG KERUKUNAN LINTAS AGAMA TAHUN 2025 TANGGAL 19 JUNI 2",Restoran,JL.MUH. HUSNI THAMRIN NO.20/CAHAYA NUSANTARA FOOD (SHALAWAT BAKERY)
140,P20000000337472,8.01.760.007.58389,KANTOR KECAMATAN MURHUM,LUSY ANEKA MAKANAN DAN KUE,Restoran,BAUBAU
141,P20000000057472,8.01.720.015.2894,BAPPEDA,NASRULLA ANGKA,Restoran,JL. RAYA PALAGIMATA
142,P20000001147472,8.01.770.003.61204,SDN 3 NGANGANAUMALA,"ASMI ADU, S.Pd",Restoran,JL. MURHUM NO. 45  /KANTIN SDN 3 NGANGAUMALA
143,P20000000017472,8.01.720.015.38324,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/ BID .ASET",Restoran,JL.RAYA PALAGIMATA
144,P20000000217472,8.01.720.007.11126,DINAS PEKERJAAN UMUM,"HUMAIRAH,A.Md /BIDANG INFRASTRUKTUR",Restoran,JL. DAYANU IKHSANUDDIN
145,P20000000037472,8.01.720.015.23458,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MARDIANA, S.Pd / SD ISLAM TERPADU INSAN CENDEKIA",Restoran,JL. GUNDU-GUNDU BARU
146,P20000000307472,8.01.740.009.47005,KANTOR KECAMATAN BUNGI,ZAINUDDIN,Restoran,DEVI DWI FEBRIANI/KAMPEONAHO
147,P20000000097472,8.01.760.011.49845,DINAS PERIKANAN DAN KELAUTAN,"Zaenab, S.Pi/Bid Perikanan Budidaya",Restoran,Jln. Wa Ode Wau No. 65
148,P20000000687472,8.01.760.011.26472,SMA NEGERI 2 BAUBAU,"SYAMSUDDIN HIYMU, S.Pd,M.Pd",Restoran,JL. BETOAMBARI NO. 67
149,P20000001137472,8.01.730.004.60000,SEKOLAH DASAR NEGERI 2 BUGI,"DAHLAN, S.Pd.I",Restoran,JL.POROS BAUBAU PASARWAJO
150,P20000000407472,8.01.760.009.62814,DINAS PARIWISATA,"RICHMAN SASMITA, S.H / BID. PEMASARAN",Restoran,JL. LABUKE / RM. SENTOSA
151,P20000000247472,8.01.720.007.4536,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL.DAYANU IKHSANUDDIN NO.63
152,P20000000447472,8.01.720.002.13309,KANTOR KECAMATAN BETOAMBARI,SUWARNI /KELURAHAN WABOROBO,Restoran,JL. LABUKE
153,P20000001577472,8.01.740.003.48616,SD NEGERI 1 LIABUKU,"MUSRIANI, S.Pd",Restoran,JL.ANOA KM.12
154,P20000000307472,8.01.740.005.51513,KANTOR KECAMATAN BUNGI,"Tendri Abeng,s.ip",Restoran,Defi Dwi Febriani/Kampeonaho
155,P20000001127472,8.01.760.010.28241,PAUD KB SAMBALI,ANDRIYANTO S.Pd,Restoran,LINGKUNGAN SAMBALI
156,P20000000067472,8.01.710.011.61607,DINAS KESEHATAN,"EVI FITRIANI, S.Si / BIDANG P2P",Restoran,JL. BHAKTI ABRI NO.001 / RM RIZKY DAN CATHERING ASRIAH
157,P20000002257472,8.01.760.010.64413,SD NEGERI 2 BAADIA,"SRI EVI SOVIANTI, S.Pd.I",Restoran,JL. DRS. LA ODE MANARFA
158,P20000000897472,8.01.720.015.41562,SEKOLAH DASAR NEGERI 3 KATOBENGKE,"ABDUL RACHMAN,S.Pd",Restoran,JL. SIBATARA
159,P20000000077472,8.01.720.015.15216,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL. RAYA PALAGIMATA, BUKIT PARLEMEN"
160,P20000000377472,8.01.720.015.50261,DINAS SOSIAL,HASMUDDIN,Restoran,JL. DAYANU IKHSANUDDIN NO. 55
161,P20000000207472,8.01.760.010.53111,KANTOR BLUD RUMAH SAKIT,TASRIF,Restoran,JL DRS H LA ODE MANARFA
