No.,NPWPD,NOP,Nama WP,Nama OP,Jenis Pajak,Alamat
34,P20000000047472,8.01.720.015.51241,SEKRETARIAT DAERAH KOTA BAUBAU,SYAWALUDDIN/ BENDAHARA RUTIN SETDA KOTA BAUBAU,Restoran,JL. DAYANU IKHSANUDDIN/ RM. POJOKTEMU
35,P20000000207472,8.01.760.010.27981,KANTOR BLUD RUMAH SAKIT,"TASRIF, SKM",Restoran,JL.Drs.H. LA ODE MANARFA
36,P20000001907472,8.01.780.007.64167,SDN 1 BATARAGURU,"DAANI, A.Ma.Pd",Restoran,JL.PROF.FUJITA
37,P20000000077472,8.01.720.001.41316,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/ALFIN PRASMANAN"
38,P20000000387472,8.01.710.004.14885,DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN,"HARSINI, SH",Restoran,JL. CUT NYAK DIEN NO. 1
39,P20000001567472,8.01.760.008.52865,SD NEGERI 2 LAMANGGA,"ASRUL SARIHI, S.Pd.I",Restoran,JL.SIJAWANGKATI
40,P20000000067472,8.01.780.001.29608,DINAS KESEHATAN,"MARWATI, SKM /PUSKESMAS LOWU-LOWU",Restoran,JL. SULTAN MURHUM
41,P20000000037472,8.01.740.003.2284,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"WA ODE SITTI RAMLA,S.Pd.SD SD NEGERI 1 LIABUKU",Restoran,JL.ANOA
42,P20000000097472,8.01.760.011.42982,DINAS PERIKANAN DAN KELAUTAN,"Zaenab, S.Pi/ sekretariat TU",Restoran,Jln.  Wa Ode Wau No. 65/ RM Bersaudara
43,P20000000617472,8.01.720.015.17029,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDIN, S.IP BIDANG PENDATAAN DAN PELAYANAN",Restoran,JL.RAYA PALAGIMATA
44,P20000000487472,8.01.720.015.49487,INSPEKTORAT KOTA BAUBAU,WA ODE NURNANI,Restoran,JALAN RAYA PALAGIMATA/WILLS FOOD
45,P20000000077472,8.01.720.015.31249,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA
46,P20000001157472,8.01.770.004.32970,TK TUNAS MANURU,"SINAR ALAM, S.Pd,I",Restoran,JL. LAELANGI NO. 25 / TOKO KITA
47,P20000000017472,8.01.720.015.4609,BPKAPD,BAMBANG SAATI BIDANG PAD,Restoran,JL.RAYA PALAGIMATA
48,P20000000037472,8.01.720.015.12989,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"L.M.SYAHRIL, S.Pd.SD",Restoran,JL.DAYANU IKHSANUDDIN NO.59 a
49,P20000000057472,8.01.720.015.44636,BAPPEDA,"La Ode Ikramansyah, SE/BIDANG PPE MAKR",Restoran,Jl. Raya Palagimata/NINDY Cake & Cooking
50,P20000000127472,8.01.730.001.19232,KECAMATAN SORAWOLIO,DIAWATI,Restoran,JL. POROS PASARWAJO
51,P20000000217472,8.01.720.001.56045,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
52,P20000000217472,8.01.720.001.34696,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
53,P20000000077472,8.01.720.015.7082,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL. RAYA PALAGIMATA, BUKIT PARLEMEN"
54,P20000000037472,8.01.720.007.20730,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"HARDIN, S.Pd /SDN 1 KATOBENGKE",Restoran,JL.LAKARAMBAU
55,P20000000067472,8.02.710.011.46257,DINAS KESEHATAN,"Evi Fitriani, S.Si. / Labkesda",Restoran,Jln. Bakti Abri
56,P20000000217472,8.01.720.015.21257,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
57,P20000000107472,8.01.710.002.57636,DINAS PERHUBUNGAN,RM. Putri,Restoran,Tomba
58,P20000000047472,8.01.720.015.0653,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
59,P20000000457472,8.01.780.001.59247,KANTOR KECAMATAN LEA-LEA,BENDAHARA/LAODE YASMAN,Restoran,KEL.KANTALAI/DIAN WIDYAWATI
60,P20000000677472,8.01.710.002.36366,SMA NEGERI 1 BAUBAU,SITTI SUMIWATI RANNU,Restoran,JL. MUH. HUSNI THAMRIN / KEDAI MAK LONG & CAKE
61,P20000000337472,8.01.760.011.8927,KANTOR KECAMATAN MURHUM,"MUGRIS NUGRAHA, SE KELURAHAN TANGANAPADA",Restoran,JL. TARBIAH
62,P20000000037472,8.01.760.007.25942,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,RR DELTU LA FIRLAZ / SMKN 1 BAUBAU,Restoran,JL BETOAMBARI NO.7
63,P20000000057472,8.01.720.015.47863,BAPPEDA,"La Ode Ikramansyah, SE/BIDANG PPM",Restoran,Jl. Raya Palagimata/KANTIN MADES
64,P20000000227472,8.01.710.011.23740,DINAS LINGKUNGAN HIDUP,"WA ODE SAMSIAR,A.Md",Restoran,JL.SRIKAYA
65,P20000000047472,8.01.720.015.2473,SEKRETARIAT DAERAH KOTA BAUBAU,SEKRETARIAT DAERAH,Restoran,JL.RAYA PALAGIMATA
66,P20000000047472,8.01.720.015.60854,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI,Restoran,JL. RAYA PALAGIMATA /CATERING PUTRI
67,P20000002297472,8.01.770.004.37982,SD NEGERI 1 NGANGANAUMALA,"MARIANI, S.Pd",Restoran,JL. WAKAAKA NO. 47 / AMPERA
68,P20000000047472,8.01.720.015.10767,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN / BIDANG TAPEM,Restoran,JL. RAYA PALAGIMATA
69,P20000000227472,8.01.710.011.49497,DINAS LINGKUNGAN HIDUP,"WA ODE SYAMSIAR,A.Md/BID.TATALINGKUNGAN",Restoran,JL.SIRKAYA/RM.AYU
70,P20000000697472,8.01.720.015.26124,SMA NEGERI 3 BAUBAU,"LA ADE PARIA, S.Pd",Restoran,JL. DAYANU IKHSANUDDIN
71,P20000000377472,8.01.720.015.62469,DINAS SOSIAL,DAHLIA FIUNA / BID. PFM,Restoran,JL. DAYANU IKHSANUDDIN NO. 55
72,P20000000067472,8.01.710.011.39609,DINAS KESEHATAN,"EVI FITRIANI, S.Si",Restoran,JL. BAKTI ABRI /RM. RIZKY
73,P20000000407472,8.01.760.009.12838,DINAS PARIWISATA,I KOMANG SUTRISNAYASA,Restoran,JL. SULTAN LABUKE
74,P20000000107472,8.01.710.011.51142,DINAS PERHUBUNGAN,Zaliati,Restoran,Jl Bhakti Abri
75,P20000001067472,8.01.710.002.27828,SMP NEGERI 17 BAUBAU,"RATNA, A.Md.Kom",Restoran,JL. MUH. HUSNI THAMRIN NO. 28
76,P20000000177472,8.01.710.004.64071,KECAMATAN WOLIO,"NURMILA, S.IP/KECAMATAN WOLIO",Restoran,JL.PANGERAN DIPONEGORO NO 21
77,P20000000047472,8.01.720.015.41217,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak / BAGIAN UMUM SETDA",Restoran,JL. RAYA PALAGIMATA / DAPOER UMMI MURNI
78,P20000000617472,8.01.720.015.14753,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDDIN, S.IP",Restoran,JL. RAYA PALAGIMATA
79,P20000002747472,8.01.780.007.52769,SMP NEGERI 16 BAUBAU,"ABDUL AZIS LIYA, S.Pd",Restoran,JL. LA ODE LAUMANE / KANTIN SEKOLAH
80,P20000000277472,8.01.720.015.29512,DINAS  PENANAMAN MODAL DAN PTSP,WA ODE SITTI HASANAH,Restoran,JL.RAYA PALAGIMATA
81,P20000000037472,8.01.710.002.0233,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,SMP NEGERI 17 BAUBUA,Restoran,JL. MUH.HUSNI THAMRIN NO.28
82,P20000000047472,8.01.720.015.42868,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak/KESRA",Restoran,JL. RAYA PALAGIMATA/DAPOER WALANDA
83,P20000000267472,8.01.770.005.16861,KANTOR KECAMATAN BATUPOARO,MAZHAR,Restoran,JL.KOMPLEKS RUSUNAWA
84,P20000000487472,8.01.710.003.32982,INSPEKTORAT KOTA BAUBAU,"DEWI MIRNA, S.ST",Restoran,JL. JEND. SUDIRMAN NO. 53
85,P20000001707472,8.01.750.001.31153,TKS BAHARI PUMA,"HERIANTI, S.Pd",Restoran,JL.PENDIDIKAN
86,P20000000047472,8.01.720.015.32873,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR / BAGIAN PEREKONOMIAN DAN SDA,Restoran,JL. RAYA PALAGIMATA
87,P20000000187472,8.01.750.004.4498,KECAMATAN KOKALUKUNA,"MUH, RUSTAM ZAIN, S.IP",Restoran,JL.BUKIT KAHOLEO
88,P20000000037472,8.01.770.006.12656,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"ARFIA, S.Pd /SDN 2 BONE-BONE",Restoran,JL. ERLANGGA NO.161A
89,P20000000017472,8.01.720.015.44539,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/ BIDANG PERBENDAHARAAN",Restoran,JL.RAYA PALAGIMATA/ KANTIN MANDES
90,P20000000217472,8.01.720.007.19079,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN
91,P20000000107472,8.01.710.002.55945,DINAS PERHUBUNGAN,Rumah Makan Putri,Restoran,Tomba
92,P20000000217472,8.01.720.001.34598,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
93,P20000000047472,8.01.720.015.6849,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALGIMATA
94,P20000000037472,8.01.730.004.20102,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"ZAINUDDIN ABUBAKAR, S.Pd.SD / SDN. BUGI",Restoran,JL. POROS BAUBAU PASARWAJO KM. 15
95,P20000000427472,8.01.720.015.46160,DINAS PERPUSTAKAAN DAN KERASIPAN,"Mukmina, S.Sos/Pengembangan Perpustakaan dan Pembudayaan Gemar Membaca",Restoran,Jl. Dayanu Ikhsanuddin /Kedai Nur Syuhada
96,P20000000047472,8.01.720.015.21146,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
97,P20000000277472,8.01.720.015.57540,DINAS  PENANAMAN MODAL DAN PTSP,DEWI SARTIKA,Restoran,JL.RAYA PALAGIMATA/CATERING &SNACK INSAVAL
98,P20000000047472,8.01.720.015.0547,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALAGIMATA
99,P20000000067472,8.01.770.006.59149,DINAS KESEHATAN,"AZNIA, S.Kep.Ns/PUSKESMAS BETOAMBARI",Restoran,JL. WAWOKIA NO.5 KELURAHAN BONE-BONE/INAYAH CAKE
100,P20000002227472,8.01.720.007.36270,TKS.AL-MABRUR,"NURIYAH, S.Pd.I.,M.Pd",Restoran,JLN. BETOAMBARI / UKM HERAWATI
101,P20000000067472,8.01.720.002.8726,DINAS KESEHATAN,"SAIDA, Amd.Kep PUSKESMAS WABOROBO",Restoran,JL. PADAT KARYA
102,P20000000037472,8.01.710.005.25381,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"WA ODE HARTINA, S.Pd SDN 2 BATARAGURU",Restoran,JL.BUDI UTOMO
103,P20000000067472,8.01.750.005.47767,DINAS KESEHATAN,"BENDAHARA BOK PUSKESMAS KADOLOMOKO An.ERIDA BAKHRAENI,S.Far.,Apt",Restoran,JL ANOA KM 1 KEL KADOLOMOKO/KEDAI NUNUNG
104,P20000000207472,8.01.760.010.23568,KANTOR BLUD RUMAH SAKIT,"TASRIF, SKM",Restoran,JL. Drs. H. LA ODE MANARFA
105,P20000000047472,8.01.720.015.2361,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN  BAGIAN KESRA,Restoran,JL.RAYA PALAGIMATA
106,P20000001607472,8.01.760.011.60757,SMP NEGERI 4 BAUBAU,"NUSALAM HISTY, S.Pd",Restoran,JL.BETOAMBARI
107,P20000000337472,8.01.760.008.37886,KANTOR KECAMATAN MURHUM,LIYA YUSLIYA,Restoran,JL. DR. WAHIDIN / DAPOER MOM SHAKA
108,P20000000067472,8.01.770.002.10640,DINAS KESEHATAN,"NURHAYAN ALI ,AMKG /PUSKESMAS MEO-MEO",Restoran,"JL.HAYAM WURUK NO,97"
109,P20000000687472,8.01.760.011.49395,SMA NEGERI 2 BAUBAU,"LA ODE ZAHALUDIN, S.Pd",Restoran,JL.CAKALANG NO.41
110,P20000000017472,8.01.720.015.26027,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP",Restoran,JL. RAYA PALAGIMATA
111,P20000000247472,8.01.720.015.62373,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN",SUHARTI. S.IP/BID. KAWASAN PERMUKIMAN,Restoran,JL.DAYANU IKHSANUDDIN NO.63/CAHAYA NUSANTARA FOOD
112,P20000000107472,8.01.710.011.39503,DINAS PERHUBUNGAN,"Zaliati, S.IP",Restoran,Jl. Bhakti Abri
113,P20000000047472,8.01.720.015.12685,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN /BAG.PEREKONOMIAN DAN SDA,Restoran,JL.RAYA PALAGIMATA
114,P20000000067472,8.01.710.011.51046,DINAS KESEHATAN,WINDA CATERING/ BIDANG P2P DINKES,Restoran,JALAN BAKTI ABRI NO 001
115,P20000000017472,8.01.720.015.27724,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID. SEKRETARIAT",Restoran,JL. RAYA PALAGMATA
116,P20000000167472,8.01.710.002.63975,KOPERASI DAN UMKM,ZULKIFLI PAMILI / BIDANG UKM,Restoran,JL. MUH. HUSNI THAMRIN No.32
117,P20000001467472,8.01.750.004.41119,TK DHARMA WANITA WARURUMA,WA ODE SITTI NURDIYANTI DINDA YATMI,Restoran,JL. ANOA / UMI CATERING
118,P20000000097472,8.01.710.003.14650,DINAS PERIKANAN DAN KELAUTAN,"IHSAN ACIS, S.P.i",Restoran,JL. WA ODE WAU NO. 65
119,P20000000067472,8.01.770.002.52673,DINAS KESEHATAN,"La Ode Abdul Zhohir, S.Kep., Ns / Puskesmas Meomeo",Restoran,"Jl. Hayam Wuruk No. 97, Kel. Wameo, Kec. Batupoaro, Kota Baubau / Cimy Snack & Bakery"
120,P20000000177472,8.01.710.001.29416,KECAMATAN WOLIO,NURMA  KEL.BATARAGURU,Restoran,JL.WR. MONGINSIDI NO.140
121,P20000000417472,8.01.720.007.6268,LM.GRAMA RAMADHAN,LM. GRAMA RAMADHAN,Restoran,JL. DAYANU IKHSANUDDIN NO. 59
122,P20000002147472,8.01.780.007.65555,TKS MABE LESTARI,TAMRIN,Restoran,JL.PROF.FUJITA
123,P20000000817472,8.01.720.015.42768,TK. ANAK.SALEH LIPU,"HAMIDA, S.Pd.I",Restoran,JLN. BARU / NW CATERING
124,P20000000337472,8.01.760.011.16755,KANTOR KECAMATAN MURHUM,"MUGRIS NUGRAHA, SE /KEL. TANGANAPADA",Restoran,JL. TARBIYAH
125,P20000000487472,8.01.710.003.22373,INSPEKTORAT KOTA BAUBAU,"DEWI MIRNA, S.ST",Restoran,JL. JEND. SUDIRMAN NO. 53
126,P20000000057472,8.01.720.015.31057,BAPPEDA,"LA ODE IKRAMANSYAH ,SE /BID. PPM",Restoran,JL.RAYA PALAGIMATA
127,P20000000277472,8.01.720.015.32760,DINAS  PENANAMAN MODAL DAN PTSP,WA ODE SITTI HASANAH/BID.PENGENDALIAN,Restoran,"JL.RAYA PALAGIMATA/CATERING MOM KIA""Z"
128,P20000000077472,8.01.720.015.4384,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL.RAYA PALAGIMATA BUKIT PARLEMEN
129,P20000000067472,8.01.750.003.8201,DINAS KESEHATAN,"YULIANI ENGKE, Amd.Keb PUSKESMAS LAKOLOGOU",Restoran,JL. ANOA
130,P20000000037472,8.01.770.002.12217,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"LA ODE SYAHAKTI, S.Pd / SDN 4 WAMEO",Restoran,JL. ERLANGGA NO. 74 C
131,P20000000047472,8.01.720.015.44442,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak / BAG. UMUM SETDA",Restoran,Jl. RAYA PALGIMATA / HYPERMART BAUBAU
132,P20000000077472,8.01.720.015.18982,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA BUKIT PARLEMEN
133,P20000000337472,8.01.760.007.55848,KANTOR KECAMATAN MURHUM,"MULIANI, A.Md",Restoran,JL. BULAWAMBONA
134,P20000000047472,8.01.720.015.1723,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN SEKRETARIAT DAERAH,Restoran,JL.RAYA PALAGIMATA
135,P20000000267472,8.01.770.005.34496,KANTOR KECAMATAN BATUPOARO,BENDAHARA TARAFU,Restoran,Jl.Hayam Wuruk Kel.Tarafu
136,P20000000047472,8.01.720.015.6753,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALGIMATA
137,P20000000217472,8.01.720.007.10088,DINAS PEKERJAAN UMUM,"HUMAIRAH, AMd",Restoran,JL. DAYANU IKHSANUDDIN
138,P20000000037472,8.01.720.015.19618,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"DIAN KRISTANTI, S.Pd /SDN 3 KATOBENGKE",Restoran,JL. SIBATARA
139,P20000000217472,8.01.720.001.46064,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
140,P20000000217472,8.01.720.007.21045,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
141,P20000000047472,8.01.720.015.57444,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI /BAG. PEREKONOMIAN & SDA,Restoran,JL. RAYA PALAGIMATA / CATERING PUTRI
142,P20000000067472,8.01.750.002.0379,DINAS KESEHATAN,"NURIA ACIS,S.Farm.,Apt PUSKESMAS LIWUTO",Restoran,KEL.SUKANAEYO
143,P20000000047472,8.01.720.015.59053,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI/ BGIAN PEREKONOMIAN,Restoran,JL.RAYA PALAGIMATA
144,P20000000217472,8.01.720.007.3769,DINAS PEKERJAAN UMUM,"HUMAIRA,AMd DINAS PEKERJAAN UMUM",Restoran,JL.DAYANU IKHSANUDDIN
145,P20000000047472,8.01.720.015.36173,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR /BAG.PEREKONOMIAN,Restoran,JL. RAYA PALAGIMATA /PUTRI CATERING
146,P20000000067472,8.01.740.005.8615,DINAS KESEHATAN,"JAYATI, AMd.Kep PUSKESMAS KAMPEONAHO",Restoran,JL. ANOA Km19
147,P20000000017472,8.01.720.015.11904,BADAN PENGELOLA KEUANGAN ASET DAERAH,BAMBAMNG SAATI / BIDANG SEKRETARIAT,Restoran,JL. RAYA PALAGIMATA
148,P20000000037472,8.01.730.004.25011,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"RATNA,S.Pd/SDN 2 BUGI",Restoran,JL.POROS PASARWAJO
149,P20000000217472,8.01.720.001.47671,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
150,P20000000417472,8.01.720.007.23446,BADAN KEPEGAWAIAN PENGEMBANGAN SUMBER DAYA MANUSIA,L.M. GRAMA RAMADHAN,Restoran,JL. DAYANU IKHSANUDDIN NO. 69
151,P20000000067472,8.01.720.001.2232,DINAS KESEHATAN,WA ODE ALFINA PUSKESMAS SULAA,Restoran,JL IKHSANUDDIN
152,P20000000217472,8.01.720.001.60661,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
153,P20000000177472,8.01.710.005.37776,KECAMATAN WOLIO,"NURMILA, S.IP/KECAMATAN WOLIO",Restoran,JL.PANGERAN DIPONEGORO NO 21
154,P20000000057472,8.01.720.015.10530,BAPPEDA,NASARUL LA ANGKA,Restoran,JL.RAYA PALAGIMATA
155,P20000000447472,8.01.720.002.14098,KANTOR KECAMATAN BETOAMBARI,SUWARNI /KEL.WABOROBO,Restoran,JL.LA BUKE
156,P10000005367472,8.01.760.007.49298,HJ.WISNI,WISNI CATERING,Restoran,JL.GAJAH MADA
157,P20000000747472,8.01.760.007.25911,SMK NEGERI 1 BAUBAU,RR DELTU LA FIRLAZ,Restoran,JL. BETOAMBARI NO.7
158,P20000000167472,8.01.710.002.62277,KOPERASI DAN UMKM,ZULKIFLI PAMILI,Restoran,JL. MUHAMMAD HUSNI THAMRIN
159,P20000000077472,8.01.720.001.39403,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/BAKSO SOLOWESI"
