No.,NPWPD,NOP,Nama WP,Nama OP,Jenis Pajak,Alamat
29,P20000000077472,8.01.720.001.39277,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/ALFIN PRASMANAN"
30,P20000000047472,8.01.720.015.12338,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN / BIDANG ORGANISASI,Restoran,JL. RAYA PALAGIMATA
31,P20000000077472,8.01.720.015.15837,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA
32,P20000000077472,8.01.720.015.50815,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA / DAPOER UMMI MURNI
33,P20000000267472,8.01.770.001.27489,KANTOR KECAMATAN BATUPOARO,WAODE MALIATI /KEL. KAOBULA,Restoran,JL. HAYAM WURUK
34,P20000000517472,8.01.760.008.30397,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,"NURIATI,AM.Keb",Restoran,JL.BETOAMBARI NO. 39
35,P20000000257472,8.01.710.003.32060,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL.MUH.HUSNI THAMRIN NO.20 / MOZA CATERING
36,P20000001407472,8.01.710.003.63754,SDN 6 BAUBAU,"JUMIATI, S.Pd",Restoran,JL.R.A KARTINI NO.19
37,P20000000217472,8.01.720.001.40879,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
38,P20000000077472,8.01.720.015.14421,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN"
39,P20000000047472,8.01.720.015.18244,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALAGIMATA
40,P20000002197472,8.01.730.002.52451,SD NEGERI KARYA BARU,"MUSRINA M.,S.Pd",Restoran,JL. POROS BAUBAU-PASARWAJO KM.15
41,P20000000617472,8.01.720.015.29188,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDDIN, S.IP / BIDANG PENETAPAN DAN PENGOLAHAN DATA",Restoran,JL. RAYA PALAGIMATA
42,P20000002077472,8.01.710.003.33815,SDN 3 BAUBAU,"NELTASIAH TUTUAMA, S.Pd",Restoran,JL. JEND. SUDIRMAN NO. 49 /TOKO TIDAS
43,P20000000177472,8.01.710.005.5632,KECAMATAN WOLIO,"FATMAWATI,KELURAHAN WANGKANAPI",Restoran,JLN. SEPULUH NOVEMBER
44,P20000000947472,8.01.760.007.65332,SMP NEGERI 2 BAUBAU,"WA ODE KARTINI JAYA, ST",Restoran,JL.SULTAN MURHUM
45,P20000000097472,8.01.760.011.42511,DINAS PERIKANAN DAN KELAUTAN,"Zaenab, S.Pi/Bidang P2HP",Restoran,Jln. Wa Ode Wau No. 65/ RM. Sentosa
46,P20000000577472,8.01.710.003.16393,DINAS PERDAGANGAN DAN PERINDUSTRIAN,"NARLIN MEDI, S. M",Restoran,JL. R.A KARTINI NO. 13
47,P20000000077472,8.01.720.015.20248,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN"
48,P10000005367472,8.01.760.007.54045,HJ.WISNI,WISNI CATERING,Restoran,JL.GAJAH MADA
49,P20000001657472,8.01.720.015.30818,TAMAN KANAK-KANAK LAKAMALI,SAUDIN,Restoran,JL. MAWA'AMBE LR. SDN 3 KATOBENGKE
50,P20000000407472,8.01.760.009.32510,DINAS PARIWISATA,"AMRIN MAINU, S.Par",Restoran,JL. SULTAN LABUKE /RM. SENTOSA
51,P20000000297472,8.01.710.003.35512,DINAS PEMUDA DAN OLAH RAGA,"MARTINA, S.IP",Restoran,Jln. Jenderal Sudirman
52,P20000000177472,8.01.710.007.4107,KECAMATAN WOLIO,WA ODE RUSNI,Restoran,JL.PAHLAWAN KM NO 99
53,P20000000217472,8.01.720.015.7954,DINAS PEKERJAAN UMUM,"HUMAIRA, A.Md",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
54,P20000000037472,8.01.720.015.10370,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,RIZA RISKY TAHARUDDIN / TAMAN KANAK-KANAK LAKAMALI,Restoran,JL. LIMBO WOLIO Lr. MAWA'AMBE
55,P20000000997472,8.01.720.007.44217,SD NEGERI 1 KATOBENGKE,"HARDIN, S.Pd",Restoran,JLN. LAKARAMBAU NO. 29 / WARLIP KITCHEN
56,P20000000217472,8.01.720.015.18732,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
57,P20000000047472,8.01.720.015.22307,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
58,P10000010027472,8.01.710.005.55624,FAFA CATERING,LA ODE RAHMAD R,Restoran,JL. KELAPA
59,P20000000187472,8.01.750.005.1471,KECAMATAN KOKALUKUNA,"IS YANA ROSARIAH, SE KELURAHAN KADOLOMOKO",Restoran,JL. ANOA NO.37
60,P20000000577472,8.01.710.003.34250,DINAS PERDAGANGAN DAN PERINDUSTRIAN,"NARLIN MEDI, S.M",Restoran,JL. R.A. KARTINI NO. 13
61,P20000000177472,8.01.710.005.6491,KECAMATAN WOLIO,NURMILA,Restoran,JL.DIPONEGORO NO 21
62,P20000000217472,8.01.720.007.9853,DINAS PEKERJAAN UMUM,"HUMAIRAH, AMd",Restoran,JL. DAYANU IKHSANUDDIN
63,P20000000037472,8.01.710.011.18412,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,SUDARMIN SALEGA / TK. ABDI PRAJA,Restoran,JL. BAKTI ABRI
64,P20000000227472,8.01.710.011.45834,DINAS LINGKUNGAN HIDUP,"WA ODE SYAMSIAR, A.Md/BID.PERSAMPAHAN",Restoran,JL SIRKAYA NO.1/ANA CATERING
65,P20000000447472,8.01.720.007.20782,KANTOR KECAMATAN BETOAMBARI,EMI DARUMANG /KELURAHAN KATOBENGKE,Restoran,JL. LAKARAMBAU NO.1
66,P20000000077472,8.01.720.015.25121,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA
67,P20000001407472,8.01.710.003.57220,SDN 6 BAUBAU,"JUMIATI, S.Pd",Restoran,JL.R.A KARTINI NO.19
68,P20000000027472,8.01.720.015.0142,DINAS PERTANIAN,DINAS PERTANIAN,Restoran,JL.D. IKHSANUDDIN
69,P20000000047472,8.01.720.015.58832,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI/BENDAHARA RUTIN SETDA KOTA BAUBAU,Restoran,JL.BATARAGURU/RM.AMSTERDAM
70,P20000000217472,8.01.720.007.3525,DINAS PEKERJAAN UMUM,"HUMAIRA, A.Md",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
71,P20000000067472,8.01.740.003.35937,DINAS KESEHATAN,"SALWIATI,AMKL PUSKEMAS BUNGI",Restoran,JL.ANOA KM.11
72,P20000000067472,8.01.770.002.8385,DINAS KESEHATAN,"NURHAYANI ALI, AMKG PUSKESMAS MEOMEO",Restoran,JL. HAYAM WURUK
73,P20000000097472,8.01.760.011.11645,DINAS PERIKANAN DAN KELAUTAN,"IHSAN ACIS, S.Pi",Restoran,JL.WA ODE WAU
74,P20000000037472,8.01.770.003.24439,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"RILANI,S.Pd.I/SDN 2 NGANGANAUMALA",Restoran,JL.ERLANGGA NO.36
75,P20000000887472,8.01.750.003.47441,TK DHARMA WANITA BUNGI,"WA ODE ASTRIDIAN, S.Pd.I",Restoran,JL.ANOA
76,P20000000257472,8.01.710.003.22882,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO. 20
77,P20000000097472,8.01.760.011.26917,DINAS PERIKANAN DAN KELAUTAN,"IHSAN ACIS,S.Pi",Restoran,JL.WA ODE WAU NO.53
78,P20000000217472,8.01.720.007.1967,DINAS PEKERJAAN UMUM,"HUMAIRA, A.md",Restoran,JLN. DAYANU IKHSANUDDIN NO. 1
79,P20000002347472,8.01.710.005.60437,SD NEGERI WANGKANAPI,"IRAWATI, S.Pd.SD",Restoran,JL KELAPA / RF CATERING
80,P20000000217472,8.01.720.015.37553,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID. BINA MARGA",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Dapur Mama Athirah
81,P20000000307472,8.01.740.003.10283,KANTOR KECAMATAN BUNGI,"HALIMA, S.IP",Restoran,JL. ANOA
82,P20000000337472,8.01.760.008.13868,KANTOR KECAMATAN MURHUM,LIYA YUSLIYA KEC. MURHUM,Restoran,JL. DR WAHIDDIN
83,P20000000337472,8.01.760.007.49068,KANTOR KECAMATAN MURHUM,"MULIANI, A.Md",Restoran,JL. BULAWAMBONA
84,P20000000017472,8.01.720.015.25686,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP BID. PERBENDAHARAAN",Restoran,JL.RAYA PALAGIMATA
85,P20000000217472,8.01.720.007.28681,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
86,P20000000217472,8.01.720.001.62048,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG"
87,P20000001647472,8.01.730.001.39179,SMP NEGERI 13 BAUBAU,"RAMLI LINTO,S.Pd",Restoran,JL.PROS PASRWAJO BAUBAU
88,P20000000107472,8.01.710.011.12227,DINAS PERHUBUNGAN,"ZALIATI, S.IP",Restoran,JL. BHAKTI ABRI
89,P20000000077472,8.01.720.015.15741,SEKRETARIAT DPRD,"SAMSINA, Sos",Restoran,JL. RAYA PALAGIMATA
90,P10000005337472,8.01.760.007.50718,EKA NOVIASTUTY,RENOV FOOD,Restoran,"JL. MURHUM, KEL WAJO"
91,P20000000777472,8.01.750.002.27391,SMK NEGERI 4 BAUBAU,"ARIFIN,S.Pd",Restoran,JL.PENDIDIKAN PUMA
92,P20000000517472,8.01.760.008.30301,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,"NURIATI, AM. Keb",Restoran,JL.BETOAMBARI NO.39
93,P20000000857472,8.01.720.001.63650,SMP NEGERI 14 BAUBAU,"FANI ANDRIANTO,ST",Restoran,JL.MENUJU SIMPANG 5 / RM. SEMERBAK
94,P20000000897472,8.01.720.015.40782,SEKOLAH DASAR NEGERI 3 KATOBENGKE,"ABDUL RACHMAN, S.Pd",Restoran,JL. SIBATARA / WARLIP CAKE AND BAKERY
95,P20000000457472,8.01.780.002.14303,KANTOR KECAMATAN LEA-LEA,LA ODE MUHAMMAD YASIR / KEC. LEA-LEA,Restoran,JL. RAYA BUKIT KAMPENAHO
96,P20000000387472,8.01.710.004.18104,DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN,"HARSINI, SH",Restoran,JL. CUT NYAK DIEN NO.1
97,P20000000297472,8.01.710.003.52354,DINAS PEMUDA DAN OLAH RAGA,"MARTINA, S.IP",Restoran,Jln. Jenderal Sudirman No. 69
98,P20000000047472,8.01.720.015.29092,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR,Restoran,JL.RAYA PALAGIMATA
99,P20000000017472,8.01.720.015.31959,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP",Restoran,JL.RAYA PALAGIMATA / BAUBAU
100,P20000000417472,8.01.720.015.33695,BADAN KEPEGAWAIAN PENGEMBANGAN SUMBER DAYA MANUSIA,"LM. GRAMA RAMADHAN, S.IP",Restoran,JL. DAYANU IKHSANUDDIN NO. 69 / BAUBAU KULINER
101,P20000000077472,8.01.720.015.5532,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,BUKIT PARLEMEN JL RAYA PALAGIMATA
102,P20000001037472,8.01.770.006.65236,SD NEGERI 1 BONE-BONE,"YETI, S.Pd",Restoran,JL WA ODE WAU NO 17/ KANTIN SD NEG 1 BONEBONE
103,P20000000077472,8.01.720.001.42408,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/TOKO BERKAT"
104,P20000000047472,8.01.720.015.16199,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN / BAG. KESRA,Restoran,JL.RAYA PALAGIMATA
105,P20000000207472,8.01.760.010.20132,KANTOR BLUD RUMAH SAKIT,"TASRIF, S.KM",Restoran,JL.DRS. H. LA ODE MANARFA
106,P20000000567472,8.01.760.008.53948,SATUAN POLISI PAMONG PRAJA,CHAIRIL BACHTIAR,Restoran,JLN BETOAMBARI/RM TALAGO
107,P20000000297472,8.01.710.004.30710,DINAS PEMUDA DAN OLAH RAGA,"MARTINA, S.IP",Restoran,JL.JENDERAL SUDIRMAN
108,P20000000047472,8.01.720.015.32382,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR / BAGIAN BENDAHARA RUTIN,Restoran,JL.RAYA PALAGIMATA
109,P20000001207472,8.01.710.011.35390,TK NEGERI ABDI PRAJA,SUDARMIN SALEGA,Restoran,JL. BAKTI ABRI /NW CATERNG
110,P20000000017472,8.01.720.015.3878,BPKAPD,BAMBANG SAATI BIDANG PERBENDAHARAAN,Restoran,JL. RAYA PALAGIMATA
111,P20000000047472,8.01.720.015.7845,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN BAGIAN PEREKONOMIAN,Restoran,JL. RAYA PALAGIMATA
112,P20000000037472,8.01.710.003.9123,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"ASFIDIN, S.Pd SDN 2 BAUBAU",Restoran,JL. JEND. SUDIRMAN
113,P20000000077472,8.01.720.001.44117,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/MAMA NAWA"
114,P20000000067472,8.01.750.005.18626,DINAS KESEHATAN,"HJ. ROSIDA,S.Kep.Ns / PUSKESMAS KADOLOMOKO",Restoran,JL.ANOA
115,P20000000047472,8.01.720.015.22176,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
116,P20000000217472,8.01.720.001.55528,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
117,P20000000067472,8.01.710.011.1360,DINAS KESEHATAN,"EVI FITRIANI, S.Si BIDANG KESMAS",Restoran,JL.BAKTI ABRI NO.1
118,P20000000337472,8.01.760.008.34119,KANTOR KECAMATAN MURHUM,LIYA YUSLIYA / KELURAHAN WAJO,Restoran,JL. DR. WAHIDIN / LUSY ANEKA MAKANAN DAN KUE
119,P20000000067472,8.01.710.011.37044,DINAS KESEHATAN,"SOLEHA, A.Md.Kep / PUSKESMAS BUKIT WOLIO INDAH",Restoran,JL. Poros BTN Medibrata / KEDAI KORAZAKI
120,P20000000017472,8.01.720.015.6364,BPKAPD,"BAMBANG SAATI,S.IP BIDANG PAD",Restoran,JL.RAYA PALAGIMATA
121,P20000000217472,8.01.720.007.9753,DINAS PEKERJAAN UMUM,"HUMAIRAH, AMd",Restoran,JL. DAYANU IKHSANUDDIN
122,P20000000037472,8.01.750.003.17966,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"NURMILA, S.Pd / SDN 2 BUNGI",Restoran,JL. ANOA
123,P20000000167472,8.01.720.007.42553,KOPERASI DAN UMKM,ZULKIFLI PAMILI / BIDANG UKM,Restoran,JL. DAYANU IKHSANUDDIN
124,P20000000067472,8.01.710.001.20634,DINAS KESEHATAN,"NOVIYANTI, SKM / PUSKESMAS BATARAGURU",Restoran,JL. MUH. HUSNI THAMRIN
125,P20000000337472,8.01.760.008.24958,KANTOR KECAMATAN MURHUM,LIYA YUSLIYA,Restoran,JL.DR.WAHIDIN
126,P20000000047472,8.01.720.015.57122,SEKRETARIAT DAERAH KOTA BAUBAU,Ranili,Restoran,Jl. Raya Palagimata / RM. Mommy Refan
127,P20000000357472,8.01.710.003.0189,INSPEKTORAT,INSPEKTORAT,Restoran,JL.JENDRAL SUDIRMAN NO.53
128,P20000000737472,8.01.710.004.58727,SMA NEGERI 7 BAUBAU,"MUHAMMDAG IQBAL, S.Pd.,Gr",Restoran,JL.JAMBU METE / KANTIN KEJUJURAN SAMAN 7
129,P20000000017472,8.01.720.015.3415,BPKAPD,BAMBANG SAATI,Restoran,JL. RAYA PALAGIMATA
130,P20000000217472,8.01.720.001.35820,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
131,P20000000017472,8.01.720.015.38657,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/ BID.ASET",Restoran,JL.RAYA PALAGIMATA
132,P20000000067472,8.01.760.008.8278,DINAS KESEHATAN,"FITRIANI, SKM PUSKESMAS WAJO",Restoran,JL.DR WAHIDIN
133,P20000000217472,8.01.720.015.11503,DINAS PEKERJAAN UMUM,HUMAIRA BID. JASA KONTRUKSI,Restoran,JL. DAYANU IKHSANUDDIN
134,P20000000037472,8.01.760.008.24276,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"ASRUL SARIHI, S.Pd.I /SDN 2 LAMANGGA",Restoran,JL. SIWAJANGKATI
135,P20000000757472,8.01.720.015.47343,SMK NEGERI 2 BAUBAU,"LA ODE HAMSIR, S.Pd",Restoran,JL. GAJAH MADA /QANITA UMICORN
136,P20000000257472,8.01.710.003.22786,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO.20
137,P20000000257472,8.01.710.003.26821,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO. 20
138,P20000000067472,8.01.730.002.1800,DINAS KESEHATAN,"DEWI SARTIKA BAISU IRWAN,AMG PUSKESMAS SORAWOLIO",Restoran,JL.POROS PASAR WAJO
139,P20000000307472,8.01.740.005.60339,KANTOR KECAMATAN BUNGI,WA ODE FAISA,Restoran,WAHYU AMELIA GAFAR/BAUBAU
140,P20000000217472,8.01.720.001.37456,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
141,P20000000247472,8.01.720.007.6921,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL.DAYANU IKHSANUDDIN NO 63
142,P20000000207472,8.01.760.010.10167,KANTOR BLUD RUMAH SAKIT,"TASRIF, SKM",Restoran,JL. Drs. H. LA ODE MANARFA
143,P20000000047472,8.01.720.015.13731,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
144,P20000000817472,8.01.720.015.48971,TK. ANAK.SALEH LIPU,"HAMIDA,S.Pd.I",Restoran,JL.BARU
145,P20000000077472,8.01.720.015.25589,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL RAYA PALAGIMATA
146,P20000000067472,8.01.710.001.28584,DINAS KESEHATAN,"JAMAL, SKM/PUSKESMAS BATARAGURU",Restoran,JL.MH.THAMRIN
147,P20000001067472,8.01.710.002.61950,SMP NEGERI 17 BAUBAU,"RATNA,A.Md.Kom",Restoran,JL.MUH.HUSNI THAMRIN
148,P20000001307472,8.01.710.001.39064,SD NEGERI 2 BATARAGURU,"WA ODE HERTINA, S.Pd",Restoran,JL.BUDI UTOMO NO.16
149,P20000000187472,8.01.750.002.41897,KECAMATAN KOKALUKUNA,"JAFLI AMIN,SH/KEL.SUKANAYO",Restoran,JL.LAKAPEALAI/RM.AREMA
150,P20000000457472,8.01.780.001.12013,KANTOR KECAMATAN LEA-LEA,RAMAYANA KEL. LOWU-LOWU,Restoran,JL. SULT. MURHUM 1
151,P20000000207472,8.01.760.010.15645,KANTOR BLUD RUMAH SAKIT,JL.Drs.H. LA ODE MANARFA,Restoran,"TASRIF, SKM"
152,P20000000257472,8.01.710.003.50622,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO.20 / MOZA GATERING
153,P20000000017472,8.01.720.015.27280,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP / BAG. SEKRETARIAT",Restoran,JL. RAYA PALAGIMATA
154,P20000000217472,8.01.720.015.30205,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
155,P20000000047472,8.01.720.015.63554,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI / BAGIAN EKONOMI SETDA,Restoran,JL RAYA PALAGIMATA /  CATERING PUTRI
156,P20000000247472,8.01.720.007.26768,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","LAKHSMI WARDHANI, ST",Restoran,JL.DAYANU IKSANUDDIN NO.63
157,P20000000057472,8.01.720.015.43591,BAPPEDA,"La Ode Ikramansyah, SE/SEKRETARIAT",Restoran,Jl. Raya Palagimata/W.M. Sentosa
158,P20000000217472,8.01.720.015.14192,DINAS PEKERJAAN UMUM,HUMAIRA,Restoran,JL. DAYANU IKHSANUDDIN
159,P10000008037472,8.01.760.008.17947,SUPARNO,RM. GEPREK BOROBUDUR,Restoran,"JL.WD.WAU,KEL.LAMANGGA"
160,P20000000067472,8.01.750.001.52258,DINAS KESEHATAN,HASTINA/PUSKESMAS LIWUTO,Restoran,JL. SULTAN MARDAN ALI
161,P20000001297472,8.01.710.007.28995,SD NEGERI 1 BATULO,"LA ODE SARWAN, S.Pd",Restoran,JL. PAHLAWAN KM. 6
162,P20000000177472,8.01.710.005.31863,KECAMATAN WOLIO,"MIRAWATI YAKA, S.IP / KEL. BATULO",Restoran,JL. SULTAN HASANUDDIN NO. 19 C / RM AYU
163,P20000000107472,8.01.710.011.33599,DINAS PERHUBUNGAN,"ZALIATI, S.IP",Restoran,JL. BHAKTI ABRI
164,P20000000187472,8.01.750.004.5382,KECAMATAN KOKALUKUNA,"MUH.RUSTAM ZAIN, S.IP",Restoran,JL.BUKIT KAHOLEO
165,P20000001377472,8.01.710.004.65140,SDN 2 BATULO,"MIRNA,S.PD",Restoran,JL. PATIMURA NO.4
166,P20000000077472,8.01.720.001.42306,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/RM. HIDUP BERSAMA"
