No.,NPWPD,NOP,Nama WP,Nama OP,Jenis Pajak,Alamat
13,P20000000037472,8.01.760.007.17592,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"ILHAM YUNUS,S.Pd.I/SDN 1 WAJO",Restoran,JL.GAJAH MADA NO.26
14,P20000000167472,8.01.720.015.27923,KOPERASI DAN UMKM,ZULKIFLI PAMILI,Restoran,JL. DAYANU IKHSANUDDIN NO. 13
15,P10000004417472,8.01.770.005.28976,FENY MAYASARI/SALON FENYE,FENYE CATERING,Restoran,JL.ERLANGGA
16,P20000000047472,8.01.720.015.20474,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
17,P20000000017472,8.01.720.015.24839,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID. PERBENDAHARAAN",Restoran,JL. RAYA PALAGIMATA
18,P20000000307472,8.01.740.004.57013,KANTOR KECAMATAN BUNGI,"Muslimat, S.IP / Kel. Karing-karing",Restoran,Jl. Anoa / Wahyu Amelia Gafar
19,P20000000077472,8.01.720.001.58620,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/Alfin/Kiko Catering"
20,P20000000177472,8.01.710.005.3292,KECAMATAN WOLIO,NURMILA,Restoran,JL. DIPONEGORO NO.21
21,P20000000257472,8.01.710.002.35709,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos/BID. KEWASPADAAN DINI KEG. MONITORING TRIWULAN IV",Restoran,JL MUH. HUSNI THAMRIN NO.20/MOZA CATERING
22,P20000001057472,8.01.750.005.38550,SD NEGERI 7 BAUBAU,"SARNI RONA, S.Pd",Restoran,JL.ANOA NO.7/ WR.ARMIL
23,P20000000217472,8.01.720.007.11391,DINAS PEKERJAAN UMUM,"HUMAIRAH, A.Md",Restoran,JL. DAYANU IKHSANUDDIN
24,P20000000037472,8.01.740.003.24147,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"WA ODE SITTI RAMLA,S.Pd.SD/SDN.1 LIABUKU",Restoran,JL. ANOA
25,P20000000447472,8.01.720.001.47233,KANTOR KECAMATAN BETOAMBARI,NASRAH,Restoran,JL.LABAWEA KELURAHAN SULAA/WARUNG MAKAN AYAM BORNEO
26,P20000000217472,8.01.720.001.50080,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
27,P20000000617472,8.01.720.015.22644,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDDIN, S.IP / BID. PENETAPAN",Restoran,JL. RAYA PALAGIMATA
28,P20000000687472,8.01.760.011.26699,SMA NEGERI 2 BAUBAU,"SYAMSUDDIN HIYMU, S.Pd,M.Pd",Restoran,JL. BETOAMBARI NO. 67
29,P20000000077472,8.01.720.001.60232,SEKRETARIAT DPRD,NOOR GEMILANG SIRADJA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/ DAPUR SIRADJA"
30,P20000001337472,8.01.760.009.37349,SD NEGERI 1 BAADIA,"LAODE ABDUL A MUHAIMIN,S.Pd.M.FiI.I",Restoran,JL.LABUKE / MEISYA CATERING
31,P20000000247472,8.01.720.007.6179,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL.DAYANU IKHSANUDDIN NO 63
32,P20000000027472,8.01.720.015.13586,DINAS PERTANIAN DAN KETAHANAN PANGAN,UNGAODE,Restoran,JL. DAYANU IKHSANUDDIN NO. 51
33,P20000000947472,8.01.760.007.48864,SMP NEGERI 2 BAUBAU,"WA ODE KARTINI JAYA,ST",Restoran,JL.MURHUM NO.147
34,P20000000987472,8.01.710.004.51749,SMP NEGERI 1 BAUBAU,"MELYATI, S,Pd",Restoran,JALAN JAMBU MENTE / VASTAKA KUE
35,P20000000267472,8.01.770.002.25358,KANTOR KECAMATAN BATUPOARO,MAZHAR,Restoran,JL.KOMPLEKS RUSUNAWA
36,P20000000217472,8.01.720.007.28472,DINAS PEKERJAAN UMUM,"SYAHRIFIL,ST",Restoran,JL. DAYANU IKHSANUDDIN
37,P20000000047472,8.01.720.015.61843,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI / BAGIAN UMUM SETDA,Restoran,JL. RAYA PALAGIMATA / WM. SENTOSA
38,P20000002077472,8.01.710.003.38957,SDN 3 BAUBAU,"NELTASIAH TUTUAMA, S.Pd",Restoran,JL.JEND SUDIRMAN NO.49
39,P20000001647472,8.01.730.003.41790,SMP NEGERI 13 BAUBAU,"RAMLI LINTO, S.Pd",Restoran,JL. POROS PASARWAJO
40,P20000000067472,8.01.710.011.15534,DINAS KESEHATAN,"WA ODE ALFINA, S.KM",Restoran,JL. BAKTI ABRI N0. 001
41,P20000000737472,8.01.710.004.50493,SMA NEGERI 7 BAUBAU,"MUHAMMAD IQBAL, S.Pd.Gr",Restoran,JL.JAMBU MENTE
42,P20000000867472,8.01.750.001.53340,SMP NEGERI 6 BAUBAU,"JALAL,S.pd",Restoran,JL.PENDIDIKAN
43,P20000000617472,8.01.720.015.27164,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDIN,S.IP BID.PENETAPAN DAN PENGOLAHAN DATA",Restoran,JL. RAYA PALAGIMATA
44,P20000001547472,8.01.740.004.30096,SD NEGERI KARING-KARING,GUSTI AYU ERNAWATI,Restoran,JL. HASTINA PURO NO. 38
45,P20000000227472,8.01.710.011.31748,DINAS LINGKUNGAN HIDUP,"WA ODE SYAMSIAR, A.Md",Restoran,JL.SIRKAYA NO.1 / RM. JOMBANG
46,P20000000447472,8.01.720.007.63446,KANTOR KECAMATAN BETOAMBARI,LM. ALAM RATU,Restoran,JL.BETOMABARI
47,P20000000247472,8.01.720.015.20189,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL DAYANU IKHSANUDDIN NO. 63
48,P20000000417472,8.01.720.015.43483,BADAN KEPEGAWAIAN PENGEMBANGAN SUMBER DAYA MANUSIA,"LM. GRAMA RAMADHAN, S.IP",Restoran,JL. DAYANU IKHSANUDDIN NO. 69 / WINDAH CATERING
49,P20000000067472,8.01.770.002.17807,DINAS KESEHATAN,"LA ODE ABDUL ZHOHIR, S.KEP.,Ns /PUSKESMAS MEO-MEO",Restoran,JL. HAYAM WURUK NO. 97
50,P20000000167472,8.01.710.002.52151,KOPERASI DAN UMKM,ZULKIFLI PAMILI,Restoran,JL. MUHAMMAD HUSNI THAMRIN
51,P20000000057472,8.01.720.015.54930,BAPPEDA,"La Ode Ikramansyah, SE/BIDANG PSIK",Restoran,Jl. Raya Palagimata/R.M. NUSANTARA
52,P20000000017472,8.01.720.015.28875,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID. PERBENDAHARAAN",Restoran,JL. RAYA PALAGIMATA
53,P20000000067472,8.01.720.007.33491,DINAS KESEHATAN,"ROSNIA, SKM / PUSKESMAS KATOBENGKE",Restoran,JL. LAKARAMBAU NO. 23C / WARUNG KUE DAN ES KRIM ALQASH
54,P20000000047472,8.01.720.015.5256,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
55,P20000000457472,8.01.780.001.65033,KANTOR KECAMATAN LEA-LEA,LAODE YASMAN/BENDAHARA,Restoran,DIAN WIDYAWATI/KEL.KANTALAI
56,P20000000107472,8.01.710.011.42187,DINAS PERHUBUNGAN,Zava Mart,Restoran,Jl. Bhakti Abri
57,P20000000477472,8.01.710.003.17810,DINAS TENAGA KERJA,WAWAN SAHIDU,Restoran,JL.JENDRAL SUDIRMAN NO.56
58,P20000000067472,8.01.710.001.19887,DINAS KESEHATAN,"NOVIYANTI, SKM / PUSKESMAS BATARAGURU",Restoran,JL. MUH. HUSNI THAMRIN
59,P20000002787472,8.01.710.011.53737,PKBM MARUA,SADAN,Restoran,JL. MALIK SIRULLAH
60,P20000000617472,8.01.720.015.56521,BADAN PENDAPATAN DAERAH,"LILIS SURIANI,S.Sos",Restoran,JL.RAYA PALAGIMATA
61,P20000000277472,8.01.720.015.30496,DINAS  PENANAMAN MODAL DAN PTSP,WA ODE SITTI HASANAH,Restoran,JL. RAYA PALAGIMATA
62,P20000000517472,8.01.760.008.58125,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,SULKIFLI/NASI KOTAK/MUJIZAT/DALDUK,Restoran,JL. BETOAMBARI
63,P10000009497472,8.01.780.007.32165,WA ODE ANGGRAENI,PONDOK A6 BATU SORI,Restoran,"KEL. PALABUSA, KEC. LEA-LEA"
64,P20000002127472,8.01.710.003.35185,SD NEGERI 1 BAUBAU,"HARTATI, S.Pd",Restoran,JL.RA.KARTINI / WR.BAROKAH
65,P20000000107472,8.01.710.011.7617,DINAS PERHUBUNGAN,"ZALIATI, S.IP",Restoran,JL. BHAKTI ABRI
66,P20000000037472,8.01.710.002.7544,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"RATNA, A.Md.Kom / SMPN 17 BAUBAU",Restoran,JL. MUH. HUSNI THAMRIN NO. 28
67,P20000000257472,8.01.710.002.43914,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos/BID. KETAHANAN EKONOMI KEG. MONITORING ORMAS TRIWULAN I TANGGAL 06 FEBRUARI 2024",Restoran,JL. MUH. HUSNI THAMRIN NO.20/FA3SHA BUSSINES KULINER
68,P20000000157472,8.01.710.004.46735,BALITBANG,"ISRIANTI, ST",Restoran,JL. RE MARTADINATA NO. 01 / IBUKU CAKE
69,P20000000217472,8.01.720.015.21917,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
70,P20000000517472,8.01.760.008.55324,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,SULKIFLI/SNACK/ROSLINA/DALDUK,Restoran,JL.BETOAMBARI
71,P20000000067472,8.01.720.002.1144,DINAS KESEHATAN,"SAIDA,A.md .KEB. PUSKESMAS WABORORBO",Restoran,JL.SULTAN LA BUKE
72,P20000000217472,8.01.720.001.59726,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
73,P20000000047472,8.01.720.015.33910,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR/BAG. TAPEM,Restoran,JL. WOLTER MONGINSIDI/CATERING PUTRI
74,P20000002257472,8.01.760.010.36838,SD NEGERI 2 BAADIA,"MASRIDA, S.Pd",Restoran,JL. DRS. LA ODE MANARFA
75,P20000000257472,8.01.710.003.9523,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO. 29
76,P20000000037472,8.01.720.015.17312,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"L.M. SYAHRIR, S.Pd.SD",Restoran,JL. DAYANU IKHSANUDDIN
77,P20000000167472,8.01.720.007.14669,KOPERASI DAN UMKM,ZULKIFLI PAMILI,Restoran,JL. DAYANU IKHSANUDDIN
78,P20000000447472,8.01.720.001.48352,KANTOR KECAMATAN BETOAMBARI,NASRAH,Restoran,JL.LABAWEA KELURAHAN SULAA/WARUNG AYAM BORNEO
79,P20000000017472,8.01.720.015.24696,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID. AKUNTANSI",Restoran,JL. RAYA PALAGIMATA
80,P20000001217472,8.01.710.011.56917,SD NEGERI 2 PALATIGA,"YUSTIN USMAN, S.Pd",Restoran,JL. PAHLAWAN KM.4 /KIOS BERKAH
81,P20000000177472,8.01.710.001.58520,KECAMATAN WOLIO,"WA RANI, S.IP",Restoran,JALAN WOLTER MONGINSIDI NO. 140
82,P20000000017472,8.01.720.015.3106,BPKAPD,BAMBANG SAATI BIDANG ASET,Restoran,JL. RAYA PALAGIMATA
83,P20000000067472,8.01.770.006.61336,DINAS KESEHATAN,"AZNIA, S.Kep.Ns/PUSKESMAS BETOAMBARI",Restoran,JL. WAWOKIA NO.5 KELURAHAN BONE-BONE/INAYAH CAKE
84,P20000000217472,8.01.720.001.35608,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
85,P20000000017472,8.01.720.015.38454,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,SIP/ BID ASET",Restoran,JL.RAYA PALAGIMATA
86,P20000000217472,8.01.720.007.11291,DINAS PEKERJAAN UMUM,"HUMAIRA, A,MD BID,JASA KONSTRUKSI",Restoran,JL.D.IKHSANUDDIN
87,P20000000037472,8.01.770.006.24046,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"ARYANI, S.Pd /SDN 1 BONE-BONE",Restoran,JL. WA ODE WAU NO. 17
88,P20000000107472,8.01.710.002.47135,DINAS PERHUBUNGAN,Rumah Makan putri,Restoran,Tomba
89,P20000000127472,8.01.730.001.49975,KECAMATAN SORAWOLIO,DIAWATI/ KEC.SORAWOLIO,Restoran,"Kelurahan Kaisabu Baru, Kec. Sorawolio Kota Baubau, Citrarasa Food and Cake"
90,P20000000687472,8.01.760.011.26603,SMA NEGERI 2 BAUBAU,"SYAMSUDDIN HIYMU, S.Pd,M.Pd",Restoran,"JL. BETOAMBARI NO,.67"
91,P20000000217472,8.01.720.015.60130,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/SUBBAG UMUM DAN KEUANGAN",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Cobek Sky Louge
92,P20000000047472,8.01.720.015.62953,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI / BAGIAN ORGANISASI SETDA,Restoran,JL. RAYA PALAGIMATA / CIMY SNACK DAN BAKERY
93,P20000000067472,8.01.760.008.37250,DINAS KESEHATAN,PMI CABANG KOTA BAUBAU,Restoran,Jl. SIPANJONGA
94,P20000000247472,8.01.720.015.6077,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN,SH",Restoran,JLN DAYANU IKHSANUDDIN NO 63
95,P20000000017472,8.01.720.015.13453,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP BIDANG ASET",Restoran,JL. RAYA PALAGIMATA
96,P20000002237472,8.01.740.009.48754,SMP NEGERI 11 BAUBAU,"I MADE SURATNYA, S.Pd",Restoran,JL.ANOA KM.20
97,P20000001597472,8.01.730.003.51646,SD NEGERI GONDA,"RAMLI BITOMBA,. S.Pd",Restoran,JL. POROS BAUBAU PASARWAJO KM. 19
98,P20000000027472,8.01.720.015.28372,DINAS PERTANIAN DAN KETAHANAN PANGAN,UNGAODE,Restoran,JL.DAYANU IKSANUDDIN NO.51
99,P20000000327472,8.01.710.004.61743,DINAS KOMUNIKASI DAN INFORMATIKA,Mustafa Nawa / Sekretariat,Restoran,Jalan Cut Nyak Dien N0. 01 Batulo / Windah Catering
100,P20000001087472,8.01.720.001.64543,SD NEGERI TOPA,WA ODE ROSNIA,Restoran,JL GAJAH MADA / WRNG MAKAN MIA
101,P20000001607472,8.01.720.007.38848,SMP NEGERI 4 BAUBAU,"SUNARDIN,S.Pd",Restoran,JL.BETOAMBARI NO.69
102,P20000000827472,8.01.760.010.41694,SMP NEGERI 7 BAUBAU,"MINARNI,S.Pd",Restoran,JL.Drs.H.LA ODE MANARFA /UMKM WINDA
103,P20000000047472,8.01.720.015.15376,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
104,P20000000187472,8.01.750.001.50396,KECAMATAN KOKALUKUNA,HARUN/KELURAHAN LIWUTO,Restoran,JLN . PENDIDIKAN/KUE DIBA
105,P20000000077472,8.01.720.001.53244,SEKRETARIAT DPRD,SASMINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/Alfin Prasmanan"
106,P20000001517472,8.01.750.004.29994,SMP NEGERI 5 BAUBAU,NURHAYATI,Restoran,JL. ANOA
107,P20000000057472,8.01.720.015.31651,BAPPEDA,"LA ODE IKRAMANSYAH, SE",Restoran,JL. RAYA PALAGIMATA / ANNISA CATERING
108,P20000000067472,8.01.750.003.63350,DINAS KESEHATAN,YULIANI ENGKE/PKM LAKOLOGOU,Restoran,JL. ANOA KM.8/CATERING SRI
109,P20000000037472,8.01.780.001.4236,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,UDIN SD NEGERI 2 LOWU-LOWU,Restoran,JL. SULTAN MURHUM
110,P20000000247472,8.01.720.007.12443,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL.DAYANU IKHSANUDDIN
111,P20000000217472,8.01.720.001.43384,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
112,P20000000017472,8.01.720.015.17644,BADAN PENGELOLA KEUANGAN ASET DAERAH,BAMBANG SAATI,Restoran,JL.RAYA PALAGIMATA
113,P20000000517472,8.01.760.008.52053,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,FIRDAUS/MAGDALENA/SNACK/KS,Restoran,JL.BETOAMBARI
114,P20000000207472,8.01.760.010.54834,KANTOR BLUD RUMAH SAKIT,"TASRIF,SKM",Restoran,JL.DRS.H.LA ODE MANARFA
115,P20000000077472,8.01.720.001.33395,SEKRETARIAT DPRD,SAMSINA,Restoran,Jl. Bukit Parlemen/ Lamongan
116,P20000000017472,8.01.720.015.5148,BPKAPD,BAMBANG SAATI BIDANG ANGGARAN,Restoran,JL.RAYA PALAGIMATA
117,P20000000047472,8.01.720.015.64937,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI / BAGIAN UMUM SETDA,Restoran,JL. RAYA PALAGIMATA / KANTIN KERJA BERSAMA PKK KOTA BAUBAU
118,P20000000037472,8.01.760.011.15462,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"LA MANJAI,S.Pd /SMPN 3 BAUBAU",Restoran,JL. BETOAMBARI NO. 71
119,P20000000267472,8.01.770.005.42088,KANTOR KECAMATAN BATUPOARO,irman sahiyu bante/kec.batupoaro,Restoran,kecamatan batupoaro/ UMKM WINDAH
120,P20000000477472,8.01.710.003.7924,DINAS TENAGA KERJA,WAWAN SAHIDU,Restoran,JL.JENDRAL SUDIRMAN
121,P20000000417472,8.01.720.007.19773,BADAN KEPEGAWAIAN PENGEMBANGAN SUMBER DAYA MANUSIA,L.M GRAMA RAMADHAN,Restoran,JL. DAYANU IKHSANUDDIN NO. 69
122,P20000000187472,8.01.750.004.53641,KECAMATAN KOKALUKUNA,"SUMARNI, S.Sos /KELURAHAN KADOLO",Restoran,JL. PAHLAWAN KM. 2/KEDAI KORAZAKI
123,P20000001387472,8.01.760.011.56425,SMP NEGERI 3 BAUBAU,"MUK'INAH, S.Pd",Restoran,JL.BETOAMBARI NO.71 / KEDAI SERIBU BENTENG
124,P20000000047472,8.01.720.015.58027,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI/ BAGIAN UMUM SETDA,Restoran,JL. RAYA PALAGIMATA
125,P20000000717472,8.01.780.003.35072,SMA NEGERI 5 BAUBAU,"NURLINA, S.Pd",Restoran,JL. POROS KALIALIA /KANTIN SEKOLAH
126,P20000000057472,8.01.720.015.7511,BAPPEDA,NASRUL LA ANGKA,Restoran,JL. RAYA PALAGIMATA
127,P20000000037472,8.01.720.001.6329,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"ROSMINI LA TANI , S.Pdi TK. NIRWANA",Restoran,JL.SAPATI MANJAWARI
128,P20000000037472,8.01.750.004.22623,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,NURHAYATI / SMP NEGERI 5,Restoran,JL. ANOA NO. 21 B
129,P20000000067472,8.01.710.011.43818,DINAS KESEHATAN,"SUHARNI ZAKARI, AMG / PKM BWI",Restoran,JL. POROS BTN MEDI BRATA / KEDAI KORAZAKI
130,P20000000687472,8.01.760.011.46637,SMA NEGERI 2 BAUBAU,"LA ODE ZAHALUDIN, S.Pd",Restoran,JL. BETOAMBARI NO. 67 / CIMY SNACK & BAKERY
131,P20000000067472,8.01.750.005.21821,DINAS KESEHATAN,"HJ. ROSIDA, S.Kep.,Ns /PUSKESMAS KADOLOMOKO",Restoran,JL. ANOA
132,P20000000897472,8.01.720.007.55228,SEKOLAH DASAR NEGERI 3 KATOBENGKE,"ABDUL RACHMAN,S.Pd",Restoran,JL.SIBATARA/ WARLIP CAKE AND BAKERY
133,P20000000067472,8.01.770.002.1037,DINAS KESEHATAN,"NURHAYANI, AMKG PUSKESMAS MEO-MEO",Restoran,JL.HAYAM WURUK
134,P20000000517472,8.01.760.008.59627,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,SULKIFLI/ROSLINA/DALDUK,Restoran,JL. BETOAMBARI
135,P20000000017472,8.01.720.015.36742,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/ BID,PERBENDAHARAAN",Restoran,JL.RAYA PALGIMATA/ KANTIN MADES
136,P20000000447472,8.01.720.001.9407,KANTOR KECAMATAN BETOAMBARI,"BAHARUDDIN, S.IP KEL. SULAA",Restoran,JL. LABAWEA
137,P20000000037472,8.01.730.003.17066,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"RAMLI BITOMBA, S.Pd / SD NEGERI GONDA",Restoran,JL. POROS BAUBAU PASARWAJO KM. 19
138,P20000000037472,8.01.720.015.51419,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,MEIS SAFITRI / BIDANG KEBUDAYAAN,Restoran,JL. DAYANU IKHSANUDDIN NO. 59 A
139,P20000000167472,8.01.720.007.6472,KOPERASI DAN UMKM,SANTI MAHILU,Restoran,JL.DAYANU IKHSANUDDIN
140,P20000000337472,8.01.760.010.48254,KANTOR KECAMATAN MURHUM,SARNI,Restoran,JL. LABUKE KELURAHAN BAADIA
141,P20000000407472,8.01.760.009.24480,DINAS PARIWISATA,I KOMANG SUTRISNAYASA,Restoran,JL. LABUKE
142,P20000000567472,8.01.760.008.56821,SATUAN POLISI PAMONG PRAJA,"CHAIRIL BACHTIAR,S.Sos",Restoran,JLN BETOAMBARI/RM TALAGO
143,P20000000107472,8.01.710.002.58423,DINAS PERHUBUNGAN,RM. PUTRI,Restoran,TOMBA
144,P20000000047472,8.01.720.015.2932,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN SETDA KOTA BAUBAU,Restoran,JL. RAYA PALAGIMATA
145,P20000000217472,8.01.720.015.61239,DINAS PEKERJAAN UMUM,"Ahmad Hendra Kaif, ST/Bidang Cipta Karya",Restoran,Jalan Dayanu Ikhsanuddin No.1/Ohana Kitchen
146,P20000000047472,8.01.720.015.38358,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR/ BAGIAN UMUM SETDA,Restoran,BAUBAU/ SEMERBAK CATERING
147,P20000000217472,8.01.720.007.11161,DINAS PEKERJAAN UMUM,"HUMAIRAH,A.Md /BIDANG INFRASTRUKTUR",Restoran,JL. DAYANU IKHSANUDDIN
148,P20000000037472,8.01.740.005.23616,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"ALMIA, S.Pd / SD NEGERI WONO",Restoran,JL. ANOA NO. 19 KM. 20
149,P20000000017472,8.01.720.015.47039,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP",Restoran,JLN RAYA PALAGIMATA
150,P20000000127472,8.01.730.001.49879,KECAMATAN SORAWOLIO,"MUSLIN, S.IP/ KEC.SORAWOLIO",Restoran,"Kelurahan Kaisabu Baru, Kec. Sorawolio Kota Baubau, Citrarasa Food and Cake"
151,P20000000677472,8.01.710.002.26506,SMA NEGERI 1 BAUBAU,"RUSDIN,S.Pd",Restoran,JL.MH.THAMRIN NO.29
152,P20000000217472,8.01.720.015.60034,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/ BIDANG BINA MARGA",Restoran,Jalan Dayanu Ikhsanuddin No. 1/UMKM Winda Katering/Vebby Cyntia Vranciska
153,P20000000157472,8.01.710.004.62855,BALITBANG,"ISRIANTI, ST",Restoran,JL. RE MARTADINATA NO. 01 / DAPOER MURAH
154,P20000000927472,8.01.720.002.37145,SMP NEGERI 15 BAUBAU,"MUNIATI, S.Pd",Restoran,JL. LABUKE / KIOS ZAFIRA
155,P20000000247472,8.01.720.007.4708,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMIN, SH",Restoran,JL. DAYANU IKHSANUDDIN NO.63
156,P20000000017472,8.01.720.015.13343,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP BIDANG ASET",Restoran,JL. RAYA PALAGIMATA
157,P20000000217472,8.01.720.001.48650,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
158,P20000000377472,8.01.720.015.51547,DINAS SOSIAL,HASMUDDIN,Restoran,JL. DAYANU IKHSANUDDIN NO. 55
159,P20000000077472,8.01.720.015.28275,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL.RAYA PALAGIMATA
160,P20000000217472,8.01.720.015.61646,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/JAKON",Restoran,Jalan Dayanu Ikhsanuddin No. 1/ The Butonesse
