No.,NPWPD,NOP,Nama WP,Nama OP,Jenis Pajak,Alamat
38,P20000000987472,8.01.710.004.58926,SMP NEGERI 1 BAUBAU,"MELYATI, S.Pd",Restoran,JL.JAMBU METE NO.1
39,P20000000217472,8.01.720.007.3619,DINAS PEKERJAAN UMUM,"HUMAIRA,AMd DINAS PEKERJAAN UMUM",Restoran,JL.DAYANU IKHSANUDDIN
40,P20000000687472,8.01.760.011.36046,SMA NEGERI 2 BAUBAU,"LA ODE ZAHALUDIN, S.Pd",Restoran,JL. BETOAMBARI NO. 67 / MZ. CAKE
41,P20000000047472,8.01.720.015.8485,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
42,P20000000017472,8.01.720.015.11764,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP BID. AKUNTANSI",Restoran,JL. RAYA PALAGIMATA
43,P20000000037472,8.01.740.005.24620,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"LA ODE ASRIFU, S.Pd.I / SD NEGERI 2 WONCO",Restoran,JL. ANOA KM. 19
44,P20000001547472,8.01.740.004.47544,SD NEGERI KARING-KARING,WA ODE ZENI SAMSALIM,Restoran,JL. HASTINA PURO NO. 38 / KIOS CHAIRUL
45,P20000000277472,8.01.720.015.23025,DINAS  PENANAMAN MODAL DAN PTSP,WA ODE SITTI HASANAH,Restoran,JL. RAYA PALAGIMATA
46,P20000000207472,8.01.760.010.27053,KANTOR BLUD RUMAH SAKIT,"TASRIF,SKM",Restoran,JL.LD.MANARFA
47,P20000000047472,8.01.720.015.2093,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN BAG BARANG DAN JASA SEKRETARIAT DAERAH,Restoran,JL.RAYA PALAGIMATA
48,P20000000047472,8.01.720.015.60533,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI / BAGIAN UMUM SETDA,Restoran,JL. RAYA PALAGIMATA / RM. NUSANTARA
49,P20000000577472,8.01.710.003.37649,DINAS PERDAGANGAN DAN PERINDUSTRIAN,NARLIN MEDI S.M/BID. USAHA PERDAGANGAN,Restoran,JL.R.A KARTINI NO.13/BID.USAHA PERDAGANGAN
50,P20000000217472,8.01.720.007.10383,DINAS PEKERJAAN UMUM,"HUMAIRAH, A.Md / BIDANG BINAMARGA",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
51,P20000000017472,8.01.720.015.13968,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP /BIDANG PERBENDAHARAAN",Restoran,JL. RAYA PALAGIMATA
52,P20000000777472,8.01.750.002.49171,SMK NEGERI 4 BAUBAU,"ARIFIN, S.Pd",Restoran,JL. PENDIDIKAN PUMA
53,P20000000747472,8.01.760.007.25784,SMK NEGERI 1 BAUBAU,RR DELTU LA FIRLAZ,Restoran,JL. BETOAMBARI NO. 7
54,P20000000947472,8.01.760.007.28775,SMP NEGERI 2 BAUBAU,"ASRUN, S.pd",Restoran,JL.SULTAN MURHUM NO.147
55,P20000000517472,8.01.760.008.62142,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,SULKUFLI/ROSLINA/DALDUK,Restoran,JL. BETOAMBARI
56,P20000000077472,8.01.720.001.39275,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/ALFIN PRASMANAN"
57,P20000000187472,8.01.750.003.12336,KECAMATAN KOKALUKUNA,ILHAM /KELURAHAN LAKOLOGOU,Restoran,JL. ANOA
58,P20000000077472,8.01.720.015.15835,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA
59,P20000000047472,8.01.720.015.50813,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak",Restoran,JL. RAYA PALAGIMATA /BUBUR AYAM AMSTERDAM
60,P20000000047472,8.01.720.015.27487,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR BAG PEREKONOMIAN,Restoran,JL. RAYA PALAGIMATA
61,P20000000517472,8.01.760.008.30395,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,"NURIATI,AM.Keb",Restoran,JL. BETOAMBARI NO. 39
62,P20000000257472,8.01.710.003.32058,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL.MUH.HUSNI THAMRIN NO.20 / MOZA CATERING
63,P20000001387472,8.01.760.011.63752,SMP NEGERI 3 BAUBAU,"MUK'INAH,S.Pd",Restoran,JL.BETOAMBARI NO.71 / INAYAH CAKE
64,P20000000217472,8.01.720.001.40877,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
65,P20000000077472,8.01.720.015.14419,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN"
66,P20000000047472,8.01.720.015.18242,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALAGIMATA
67,P20000002197472,8.01.730.002.52449,SD NEGERI KARYA BARU,"MUSRINA M.,S.Pd",Restoran,JL. POROS BAUBAU-PASARWAJO KM.15
68,P20000000617472,8.01.720.015.29186,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDDIN, S.IP / BIDANG PENETAPAN DAN PENGOLAHAN DATA",Restoran,JL. RAYA PALAGIMATA
69,P20000002077472,8.01.710.003.33813,SDN 3 BAUBAU,"NELTASIAH TUTUAMA, S.Pd",Restoran,JL. JEND. SUDIRMAN NO. 49 /AROMA SEDAP
70,P20000000177472,8.01.710.005.5630,KECAMATAN WOLIO,"FATMAWATI, KELURAHAN WANGKANAPI",Restoran,JL.. SEPULUH NOVEMBER
71,P20000000947472,8.01.760.007.65330,SMP NEGERI 2 BAUBAU,"WA ODE KARTINI JAYA,ST",Restoran,JL.SULTAN MURHUM
72,P20000000097472,8.01.760.011.42509,DINAS PERIKANAN DAN KELAUTAN,"Zaenab, S.Pi/UPTD BBi Kolagana",Restoran,Jln. Wa Ode Wau No. 65/Ayam Goreng Presto
73,P20000000577472,8.01.710.003.16391,DINAS PERDAGANGAN DAN PERINDUSTRIAN,"NARLIN MEDI, S. M",Restoran,JL. R.A KARTINI NO. 13
74,P20000000077472,8.01.720.015.20246,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN"
75,P10000005367472,8.01.760.007.54043,HJ.WISNI,WISNI CATERING,Restoran,JL.GAJAH MADA
76,P20000001657472,8.01.720.015.30816,TAMAN KANAK-KANAK LAKAMALI,SAUDIN,Restoran,JL. MAWA'AMBE LR. SDN 3 KATOBENGKE
77,P10000009537472,8.01.760.011.32497,RUSMIN NURIADIN,RM. BAKSO SOLOWESI,Restoran,"JL.LIMBO WOLIO,KEL.TANGANAPADA"
78,P20000000417472,8.01.720.015.35510,BADAN KEPEGAWAIAN PENGEMBANGAN SUMBER DAYA MANUSIA,"LM. GRAMA RAMADHAN, S.IP",Restoran,JL. DAYANU IKHSANUDDIN NO. 69 / BAUBAU KULINER
79,P20000000177472,8.01.710.007.4105,KECAMATAN WOLIO,WA ODE RUSNI,Restoran,JL.PAHLAWAN KM N0 99
80,P20000000217472,8.01.720.007.7952,DINAS PEKERJAAN UMUM,"HUMAIRAH, A.Md",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
81,P20000000037472,8.01.760.008.10351,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MUZLINA H,S.Pd.AUD",Restoran,JL. DR WAHIDIN
82,P20000000997472,8.01.720.007.44215,SD NEGERI 1 KATOBENGKE,"HARDIN, S.Pd",Restoran,JLN. LAKARAMBAU NO. 29 / WARLIP KITCHEN
83,P20000000307472,8.01.740.003.18730,KANTOR KECAMATAN BUNGI,"HASNI, S.IP",Restoran,JL. ANOA
84,P20000000047472,8.01.720.015.22305,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
85,P20000002127472,8.01.710.003.55622,SD NEGERI 1 BAUBAU,"HARTATI,S.Pd",Restoran,JL.R.A KARTINI / TIDAS
86,P20000000187472,8.01.750.005.1469,KECAMATAN KOKALUKUNA,"IS YANA ROSARIAH, SE KELURAHAN KADOLOMOKO",Restoran,JL. ANOA NO.37
87,P20000000577472,8.01.710.003.34248,DINAS PERDAGANGAN DAN PERINDUSTRIAN,"NARLIN MEDI, S.M",Restoran,JL. R.A. KARTINI NO. 13
88,P20000000257472,8.01.710.003.6487,BADAN KESBANGPOL,"RINI ISNAINI,S.Sos",Restoran,JL.MUH.HUSNI THAMRIN NO.20
89,P20000000217472,8.01.720.007.9851,DINAS PEKERJAAN UMUM,"HUMAIRAH, AMd",Restoran,JL. DAYANU IKHSANUDDIN
90,P20000000037472,8.01.710.011.18410,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,SUDARMIN SALEGA / TK. ABDI PRAJA,Restoran,JL. BAKTI ABRI
91,P20000000257472,8.01.710.002.45832,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos/BID. WASNAS KEG. RAPAT PELAKSANAAN FORKOPIMDA TANGGAL 10 JULI 2024",Restoran,JL. MUH. HUSNI THAMRIN NO.20/FA3SHA BUSSINES KULINER
92,P20000000227472,8.01.710.011.20780,DINAS LINGKUNGAN HIDUP,"WA ODE SYAMSIAR, A.Md",Restoran,JL. BHAKTI ABRI
93,P20000000077472,8.01.720.015.25119,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA
94,P20000000257472,8.01.710.002.57218,BADAN KESBANGPOL,"MUHAMMAD FIRDAUZI IDRIS WALLY, S.Sos/BID. WASDIN. KEG. RAPAT FORKOPIMDA TANGGAL 3 JULI 2025",Restoran,JL. MUH. HUSNI THAMRIN NO.20/CAHAYA NUSANTARA FOOD
95,P10000000377472,8.02.710.003.0140,SLAMET MANGORI,RM AROMA SEDAP 1,Restoran,BAU BAU
96,P20000000047472,8.01.720.015.58830,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI/BENDAHARA RUTIN SETDA KOTA BAUBAU,Restoran,JL.BATARAGURU/RM.AMSTERDAM
97,P20000000217472,8.01.720.007.3523,DINAS PEKERJAAN UMUM,"HUMAIRA,AMd DINAS PEKERJAAN UMUM",Restoran,JL.DAYANU IKHSANUDDIN
98,P20000000687472,8.01.760.011.35935,SMA NEGERI 2 BAUBAU,"LA ODE ZAHALUDIN, S.Pd",Restoran,JL. BETOAMBARI NO. 67 / MZ. CAKE
99,P20000000067472,8.01.770.002.8383,DINAS KESEHATAN,"NURHAYANI ALI, AMKG PUSKESMAS MEOMEO",Restoran,JL. HAYAM WURUK
100,P20000000097472,8.01.760.011.11643,DINAS PERIKANAN DAN KELAUTAN,"IHSAN ACIS, S.Pi",Restoran,JL. WA ODE WAU
101,P20000000037472,8.01.770.003.24437,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"RILANI,S.Pd.I/SDN 2 NGANGANAUMALA",Restoran,JL.ERLANGGA NO.36
102,P20000001947472,8.01.740.003.47439,TK PAUD BUNDA KOLAGANA,SITTI AMANAH,Restoran,JL.KALIA-LIA
103,P20000000257472,8.01.710.003.22880,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO. 20
104,P20000000097472,8.01.760.011.26915,DINAS PERIKANAN DAN KELAUTAN,"IHSAN ACIS,S.Pi",Restoran,JL.WA ODE WAU NO.53
105,P20000000217472,8.01.720.007.1965,DINAS PEKERJAAN UMUM,"HUMAIRA, A.md",Restoran,JLN. DAYANU IKHSANUDDIN NO. 1
106,P20000002347472,8.01.710.005.60435,SD NEGERI WANGKANAPI,"IRAWATI,S.Pd.SD",Restoran,JL KELAPA
107,P20000000217472,8.01.720.015.37551,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID. BINA MARGA",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Dapur Mama Athirah
108,P20000000307472,8.01.740.004.10281,KANTOR KECAMATAN BUNGI,I KADEK RAI WAHYUDI KEL. NGKARI-NGKARI,Restoran,JL. ANOA
109,P20000000577472,8.01.710.003.13864,DINAS PERDAGANGAN DAN PERINDUSTRIAN,"NARLIN MEDI,S.M",Restoran,JL.RA.KARTINI
110,P20000000337472,8.01.760.007.49066,KANTOR KECAMATAN MURHUM,"MULIANI, A.Md",Restoran,JL. BULAWAMBONA
111,P20000000017472,8.01.720.015.25684,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP BID. PERBENDAHARAAN",Restoran,JL.RAYA PALAGIMATA
112,P20000000217472,8.01.720.007.28679,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
113,P20000000217472,8.01.720.001.62046,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
114,P20000000177472,8.01.710.004.39177,KECAMATAN WOLIO,RM. AYU,Restoran,JL. SULTAN HASANUDDIN
115,P20000000017472,8.01.720.015.12225,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP / BIDANG ANGGARAN",Restoran,JL. RAYA PALAGIMATA
116,P20000000077472,8.01.720.015.15739,SEKRETARIAT DPRD,"SAMSINA, Sos",Restoran,JL. RAYA PALAGIMATA
117,P20000000687472,8.01.760.011.50716,SMA NEGERI 2 BAUBAU,"LA ODE ZAHALUDIN, S.Pd",Restoran,JL. CAKALANG NO. 41 /CIMY SNACK & BAKERY
118,P20000000777472,8.01.750.002.27389,SMK NEGERI 4 BAUBAU,"ARIFIN,S.Pd",Restoran,JL.PENDIDIKAN PUMA
119,P20000000517472,8.01.760.008.30299,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,"NURIATI, AM. Keb",Restoran,JL.BETOAMBARI NO.39
120,P20000000857472,8.01.720.001.63648,SMP NEGERI 14 BAUBAU,"FANI ANDRIANTO,ST",Restoran,JL.MENUJU SIMPANG 5 / RM. SEMERBAK
121,P20000000897472,8.01.720.015.40780,SEKOLAH DASAR NEGERI 3 KATOBENGKE,"ABDUL RACHMAN, S.Pd",Restoran,JL. SIBATARA / WARLIP CAKE AND BAKERY
122,P20000000457472,8.01.780.002.14301,KANTOR KECAMATAN LEA-LEA,LA ODE MUHAMMAD YASIR / KEC. LEA-LEA,Restoran,JL. RAYA KAMPENAHO
123,P20000000457472,8.01.780.002.18102,KANTOR KECAMATAN LEA-LEA,LA ODE MUHAMMAD YASIR,Restoran,JL. BULAN BHAKTI LKMD
124,P20000000257472,8.01.710.002.52352,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos / SEKRETARIAT KEG. MAKAN MINUM RAPAT DALAM RANGKA KARNAVAL BUDAYA HUT KOTA BAUBA",Restoran,JL. MUH. HUSNI THAMRIN NO. 20 / MOZA CATERING
125,P20000001337472,8.01.760.009.29090,SD NEGERI 1 BAADIA,"LD. ABDUL AL MUHAIMIN, S.Pd. I.M. FIL. I",Restoran,JL.LABUKE
126,P20000000307472,8.01.740.009.31957,KANTOR KECAMATAN BUNGI,ZAINUDDIN / KEL. TAMPUNA,Restoran,JL.ANOA / RM.WAHYU AMELIA GAFAR
127,P20000000267472,8.01.770.001.33693,KANTOR KECAMATAN BATUPOARO,WAODE MALIATI /KELURAHAN KAOBULA,Restoran,JL. HAYAM WURUK NO.73 / NETI CATRING
128,P20000000077472,8.01.720.015.5530,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,BUKIT PARLEMEN JL RAYA PALAGIMATA
129,P20000000187472,8.01.750.004.65234,KECAMATAN KOKALUKUNA,"ADAM SUWITNO,SH/WARURUMA",Restoran,KEL.WARURUMA
130,P20000000077472,8.01.720.001.42406,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/TOKO BERKAT"
131,P20000000057472,8.01.720.015.16194,BAPPEDA,"LA ODE IKRAMANSYAH, SE",Restoran,JL. RAYA PALAGIMATA
132,P20000000207472,8.01.760.010.20130,KANTOR BLUD RUMAH SAKIT,TASRIF SKM,Restoran,JL. RAYA PALAGIMATA
133,P20000000567472,8.01.760.008.53946,SATUAN POLISI PAMONG PRAJA,CHAIRIL BACHTIAR,Restoran,JLN BETOAMBARI/RM AYU
134,P20000000407472,8.01.760.009.30708,DINAS PARIWISATA,"AMRIN MAINU, S.Par",Restoran,JL. LABUKE
135,P20000000047472,8.01.720.015.32380,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR / BAGIAN BENDAHARA RUTIN,Restoran,JL.RAYA PALAGIMATA
136,P20000001207472,8.01.710.011.35388,TK NEGERI ABDI PRAJA,SUDARMIN SALEGA,Restoran,JL. BAKTI ABRI /NW CATERNG
137,P20000000017472,8.01.720.015.3876,BPKAPD,BAMBANG SAATI BIDANG PERBENDAHARAAN,Restoran,JL. RAYA PALAGIMATA
138,P20000000047472,8.01.720.015.7843,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN BAGIAN PEREKONOMIAN,Restoran,JL. RAYA PALAGIMATA
139,P20000000037472,8.01.710.003.9121,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"ASFIDIN, S.Pd SDN 2 BAUBAU",Restoran,JL. JEND. SUDIRMAN
140,P20000000077472,8.01.720.001.44115,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/MAMA NAWA"
141,P20000000067472,8.01.750.005.18624,DINAS KESEHATAN,"HJ. ROSIDA,S.Kep.Ns / PUSKESMAS KADOLOMOKO",Restoran,JL. ANOA
142,P20000000047472,8.01.720.015.22174,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
143,P20000000217472,8.01.720.001.55526,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
144,P20000000067472,8.01.710.011.1358,DINAS KESEHATAN,"SUHARI ZAKARI, AMG PUSKESMAS BWI",Restoran,JL.BTN MEIDI BRATA
145,P20000000337472,8.01.760.008.34117,KANTOR KECAMATAN MURHUM,LIYA YUSLIYA / KELURAHAN LAMANGGA,Restoran,JL. DR. WAHIDIN / LUSY ANEKA MAKANAN DAN KUE
146,P20000000067472,8.01.710.011.37042,DINAS KESEHATAN,"SOLEHA, A.Md.Kep / PUSKESMAS BUKIT WOLIO INDAH",Restoran,JL.Poros BTN Medibrata  / KEDAI KORAZAKI
147,P20000000017472,8.01.720.015.6362,BPKAPD,"BAMBANG SAATI,S.IP BIDANG PAD",Restoran,JL.RAYA PALAGIMATA
148,P20000000217472,8.01.720.007.9751,DINAS PEKERJAAN UMUM,"HUMAIRAH, AMd",Restoran,JL. DAYANU IKHSANUDDIN
149,P20000000037472,8.01.750.003.17964,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"NURMILA, S.Pd / SDN 2 BUNGI",Restoran,JL. ANOA
150,P20000000167472,8.01.720.007.42522,KOPERASI DAN UMKM,ZULKIFLI PAMILI / BIDANG UKM,Restoran,JL. DAYANU IKHSANUDDIN
151,P20000000067472,8.01.710.001.20632,DINAS KESEHATAN,"NOVIYANTI, SKM / PUSKESMAS BATARAGURU",Restoran,JL. MUH. HUSNI THAMRIN
152,P20000000337472,8.01.760.008.24956,KANTOR KECAMATAN MURHUM,LIYA YUSLIYA,Restoran,JL.DR.WAHIDIN
153,P20000000047472,8.01.720.015.57120,SEKRETARIAT DAERAH KOTA BAUBAU,Ranili,Restoran,Jl. Raya Palagimata / RM. Mommy Refan
154,P20033710004,7057100040011,LUNGMINTAN CHENDRA,W.M. FANTASI,Restoran,JL. TEUKU UMAR
155,P20000000737472,8.01.710.004.58725,SMA NEGERI 7 BAUBAU,"MUHAMMDAG IQBAL, S.Pd.,Gr",Restoran,JL.JAMBU METE /KANTIN KEJUJURAN SMAN 7
156,P20000000017472,8.01.720.015.3413,BPKAPD,BAMBANG SAATI,Restoran,JL. RAYA PALAGIMATA
157,P20000000217472,8.01.720.001.35818,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
158,P20000000017472,8.01.720.015.38655,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/ BID.ASET",Restoran,JL.RAYA PALAGIMATA
159,P20000000067472,8.01.760.008.8276,DINAS KESEHATAN,"FITRIANI, SKM PUSKESMAS WAJO",Restoran,JL. DR.WAHIDIN
160,P20000000217472,8.01.720.015.11501,DINAS PEKERJAAN UMUM,HUMAIRA BID. JASA KONTRUKSI,Restoran,JL. DAYANU IKHSANUDDIN
161,P20000000037472,8.01.770.002.24274,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"LA ODE SYAHAKTI,S.Pd/SDN 4 WAMEO",Restoran,JL.ERLANGGA NO.74 C
