No.,NPWPD,NOP,Nama WP,Nama OP,Jenis Pajak,Alamat
45,P20000001077472,8.01.740.008.34781,SMP NEGERI 9 BAUBAU,ARDI,Restoran,JL. ANOA KM. 12
46,P20000000177472,8.01.710.005.7167,KECAMATAN WOLIO,RAHMAWATI ZAIN,Restoran,JL.PANGERAN DIPONEGORO
47,P20000000037472,8.01.710.004.5453,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,HARNIAH HAMZAH.S.pd SMP NEGERI 1 BAUBAU,Restoran,JALAN JAMBU MENTE NO.1
48,P20000000037472,8.01.760.009.21434,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"LD. ABDUL AL MUHAIMIN, S.Pd.,M.Fil I / SD NEGERI 1 BAADIA",Restoran,JL. SULTAN LABUKE
49,P20000000047472,8.01.720.015.46344,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak / BAG. UMUM SETDA",Restoran,Jl. RAYA PALAGIMATA
50,P20000000217472,8.01.720.015.21342,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
51,P20000000047472,8.01.720.015.0738,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALAGIMATA
52,P20000001387472,8.01.760.011.59334,SMP NEGERI 3 BAUBAU,"MUK'INAH, SPd",Restoran,JL.BETOAMBARI
53,P20000000217472,8.01.720.001.36451,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
54,P20000000337472,8.01.760.008.9061,KANTOR KECAMATAN MURHUM,"L.M.FIRMAN SYAHHIDAYAT SURI,A.Md  KEL.LAMANGGA",Restoran,JL.DR.WAHIDIN NO.125
55,P20000000037472,8.01.720.001.16197,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"DINARTI, AMK /PAUD MANJAWARI",Restoran,JL. LA ODE NURDIN
56,P20000000037472,8.01.720.015.28581,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MEIS SAFITRI, A.Ma",Restoran,JL. DAYANU IKHSANUDDIN NO. 59 A
57,P20000000377472,8.01.720.015.47952,DINAS SOSIAL,HASMUDDIN,Restoran,JL. DAYANU IKHSANUDDIN NO. 55
58,P20000000017472,8.01.720.015.23825,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID.ASET",Restoran,JL. RAYA PALAGIMATA
59,P20000000047472,8.01.720.015.2558,SEKRETARIAT DAERAH KOTA BAUBAU,SEKRETARIAT DAERAH,Restoran,JL.RAYA PALAGIMATA
60,P20000000267472,8.01.770.001.60939,KANTOR KECAMATAN BATUPOARO,WA ODE MALIATI/kel.kaobula,Restoran,KELURAHAN KAOBULA / NETTY CATERING
61,P20000002317472,8.01.750.005.38067,SD NEGERI 2 KADOLOMOKO,"LA EDI,S.Pd.SD",Restoran,JL.ANOA NO.148 B / CATERING MOM’S IKSAN
62,P20000000047472,8.01.720.015.10852,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
63,P20000000037472,8.01.770.001.23066,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"WA ODE MULIANA, S.Pd /SDN 2 WAMEO",Restoran,JL. HAYAM WURUK NO. 88
64,P20000000297472,8.01.710.003.49585,DINAS PEMUDA DAN OLAH RAGA,"MARTINA, S.IP",Restoran,Jln. Jenderal Sudirman No.69
65,P20000000047472,8.01.720.015.26215,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR,Restoran,JL.RAYA PALAGIMATA
66,P20000000457472,8.01.780.001.62554,KANTOR KECAMATAN LEA-LEA,BENDAHARA/LAODE YASMAN,Restoran,KEL.KANTALAI/DIAN WIDYAWATI
67,P20000000247472,8.01.720.015.0456,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","JAFLI AMNI, SH",Restoran,JL.D.IKHSANUDDIN NO.63
68,P20000000047472,8.01.720.015.12967,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
69,P20000000037472,8.01.720.015.59860,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,MEIS SAFITRI / BIDANG PEMBINAAN SMP,Restoran,JLN. DAYANU IKHSANUDDIN NO. 59 A
70,P20000002267472,8.01.730.001.51229,SMP NEGERI 19 BAUBAU,"LA ODE AHMAD BARSAM, S.Pd",Restoran,JL.POROS PASARWAJO BAUBAU / ANISA CATERING
71,P20000000207472,8.01.760.010.27970,KANTOR BLUD RUMAH SAKIT,"TASRIF, SKM",Restoran,JL.Drs.H. LA ODE MANARFA
72,P20000000107472,8.01.710.011.64156,DINAS PERHUBUNGAN,"ZALIATI,.S.IP",Restoran,JL.BHAKTI ABRI
73,P20000000077472,8.01.720.001.41305,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/ALFIN PRASMANAN"
74,P20000000297472,8.01.710.004.14842,DINAS PEMUDA DAN OLAH RAGA,YATINA,Restoran,JL. JENDERAL SUDIRMAN
75,P20000001347472,8.01.760.007.52854,SEKOLAH DASAR NEGERI 2 WAJO,"MUSLIMAT., S.Pd,SD",Restoran,JL HOS COKROAMINOTO / DAPUR BOORAM
76,P20000000747472,8.01.760.007.29597,SMK NEGERI 1 BAUBAU,RR DELTU LA FIRLAZ,Restoran,JL. BETOAMBARI NO.7
77,P20000000077472,8.01.720.015.31238,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA
78,P20000000037472,8.01.750.005.2128,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"HASNAWATI, S.Pd SDN 1 KADOLOMOKO",Restoran,JLN. ANOA NO. 9
79,P20000000217472,8.01.720.001.42966,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
80,P20000000617472,8.01.720.015.17018,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDIN, S.IP BIDANG PENAGIHAN DAN PENGENDALIAN",Restoran,JL.RAYA PALAGIMATA
81,P20000000487472,8.01.720.015.48660,INSPEKTORAT KOTA BAUBAU,WAODE NURNANI,Restoran,JALAN RAYA PALAGIMATA/DAPUR MAS ANTON
82,P20000000017472,8.01.720.015.32959,BADAN PENGELOLA KEUANGAN ASET DAERAH,BAMBANG SAATI,Restoran,JL. RAYA PALAGIMATA / RM TALIWANG
83,P20000000017472,8.01.720.015.4598,BPKAPD,BAMBANG SAATI BIDANG PAD,Restoran,JL.RAYA PALAGIMATA
84,P20000000037472,8.01.760.009.12920,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"FARIDAH,A.Ma.Pd.OR /SDN KERATON",Restoran,JL.LA BUKE
85,P20000000057472,8.01.720.015.44625,BAPPEDA,"La Ode Ikramansyah, SE/BIDANG PPE MAKRO",Restoran,Jl. Raya Palagimata/CV. Karya Jaya Kreasindo
86,P20000000047472,8.01.720.015.19205,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN /BAG. EKONOMI,Restoran,JL. RAYA PALAGIMATA
87,P20000000477472,8.01.710.003.56034,DINAS TENAGA KERJA,WAWAN SAHIDU / UMUM,Restoran,JL.R.A KARTINI NO.13
88,P20000000517472,8.01.760.008.57625,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,SULKIFLI/NASI KOTAK/ROSLINA/DALDUK,Restoran,JL. BETOAMBARI
89,P20000000217472,8.01.720.001.34687,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
90,P20000000077472,8.01.720.015.7071,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL. RAYA PALAGIMATA, BUKIT PARLEMEN"
91,P20000000037472,8.01.760.010.20719,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"MINARNI, S.Pd /SMPN 7 BAUBAU",Restoran,JL. Drs. H.LAODE MANARFA
92,P20000000067472,8.01.770.006.46246,DINAS KESEHATAN,YENY RISYANI,Restoran,JL. BETOAMBARI
93,P20000000047472,8.01.720.015.21246,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
94,P20000000047472,8.01.720.015.0642,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JALAN RAYA PALAGIMATA
95,P20000001297472,8.01.710.007.59236,SD NEGERI 1 BATULO,"LA ODE SARWAN, S.Pd",Restoran,JL. PAHLAWAN KM. 6 / RM. AL KOKALUKUNA
96,P20000002237472,8.01.740.009.36355,SMP NEGERI 11 BAUBAU,"I MADE SURATNYA, S.Pd",Restoran,JL. ANOA KM. 20 / NEVI CATERING
97,P20000000177472,8.01.710.002.8912,KECAMATAN WOLIO,"SAMAUDDIN, S.Pd",Restoran,JL.WR. MONGINSIDI
98,P20000000037472,8.01.720.015.25491,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"DIKBUD / MEIS SAFITRI, A.Md",Restoran,JL. DAYANU IKHSANUDDIN NO. 59 A
99,P20000000047472,8.01.760.011.47852,SEKRETARIAT DAERAH KOTA BAUBAU,"SYWALUDDIN, S.Ak / BAG. PEMERINTAHAN SETDA",Restoran,"Semerbak Catering / Jalan Limbo Wolio Kel, Tanganapada Kec, Murhum"
100,P20000000227472,8.01.710.011.23729,DINAS LINGKUNGAN HIDUP,"WA ODE SAMSIAR,A.Md",Restoran,jl.srikaya
101,P20000000047472,8.01.720.015.2462,SEKRETARIAT DAERAH KOTA BAUBAU,SEKRETARIAT DAERAH,Restoran,JL. RAYA PALAGIMATA
102,P20000000047472,8.01.710.001.60843,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI/BAGIAN PEREKONOMIAN SETDA,Restoran,CATERING PUTRI/Jl. Dr. Wolter Monginsidi Kel. Tomba
103,P20000002287472,8.01.770.001.37971,SD NEGERI 1 KAOBULA,"WA ODE SURIANI, S.Pd",Restoran,JL. HAYAM WURUK NO. 90 / SUB UBI PALATIGA
104,P20000000407472,8.01.760.009.10756,DINAS PARIWISATA,I KOMANG SUTRISNAYASA,Restoran,JL. LABUKE
105,P20000000257472,8.01.710.002.49480,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos/BID. KEWASPADAAN DINI KEG. SOSIALISASI MANAJEMEN KONFLIK DAN PEMETAAN WILAYAH RA",Restoran,JL. MUH. HUSNI THAMRIN NO.20/RUMAH MAKAN SENTOSA
106,P20000000697472,8.01.720.015.26113,SMA NEGERI 3 BAUBAU,"LA ADE PARIA, S.Pd",Restoran,JL. DAYANU IKHSANUDDIN
107,P20000000337472,8.01.760.011.62458,KANTOR KECAMATAN MURHUM,MUGRIS / KEL. TANGANAPADA,Restoran,JL. TARBIYAH / INTAN CATERING
108,P20000000177472,8.01.710.005.39598,KECAMATAN WOLIO,"NURMILA, S.IP/KECAMATAN WOLIO",Restoran,JL.PANGERAN DIPONEGORO NO 21
109,P20000000047472,8.01.720.015.12822,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
110,P20000000107472,8.01.710.002.51131,DINAS PERHUBUNGAN,Rumah Makan Putri,Restoran,Tomba
111,P20000000047472,8.01.720.015.27817,SEKRETARIAT DAERAH KOTA BAUBAU,HASNIAR /BID. TAPEM,Restoran,JL. RAYA PALAGIMATA
112,P20000000067472,8.01.760.010.64060,DINAS KESEHATAN,HIJRIAH/PKM KATOBENGKE,Restoran,KEL.BAADIA/KEDAI MOM IKO
113,P20000001567472,8.01.760.008.41206,SD NEGERI 2 LAMANGGA,"ASRUL SARIHI,. S.Pd.I",Restoran,"JL. SIJAWANGKATI, S.Pd.I / KANTIN SDN 2 LAMANGGA"
114,P20000000257472,8.01.710.003.14742,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO. 20
115,P20000000067472,8.01.710.011.52758,DINAS KESEHATAN,"WA ODE SITTI MARWIAH, B, AM.Keb/PKM WOLIO",Restoran,JL.PAHLAWAN NO.138/KEDAI SEIL
116,P20000000127472,8.01.730.001.29501,KECAMATAN SORAWOLIO,DIAWATI /KEL.KAISABU BARU,Restoran,JL.POROS PASAR WAJO
117,P20000000177472,8.01.710.005.65640,KECAMATAN WOLIO,"MUNA AMBARI, SS /KEL. KADOLOKATAPI",Restoran,JL.PANGERAN DIPONEGORO NO 21
118,P20000000257472,8.01.710.002.42857,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos/BID. KETAHANAN EKONOMI, KEG. MONITORING TRIWULAN I TANGGAL 08 MARET 2024",Restoran,JL. MUH. HUSNI THAMRIN NO.20/FA3SHA BUSSINES KULINER
119,P20000000047472,8.01.720.015.16850,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
120,P20000000487472,8.01.710.003.31468,INSPEKTORAT KOTA BAUBAU,"DEWI MIRNA,S.ST",Restoran,JL.JENDRAL SUDIRMAN NO.53
121,P20000000057472,8.01.720.015.31142,BAPPEDA,"LA ODE IKRAMANSYAH ,SE",Restoran,JL. RAYA PALAGIMATA
122,P20000000877472,8.01.710.011.32862,TK INSAN PROFESI,"ARSIAH LA UNDU,S.Pd.I",Restoran,JL.GATOT SUBROTO /KIOS AURA
123,P20000000067472,8.01.760.008.4487,DINAS KESEHATAN,"EVI FITRIANI, S.Si PUSKESMAS WAJO",Restoran,JL.BAKTI ABRI NO.1
124,P20000000037472,8.01.710.003.12604,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"NELTASIAH TUTUAMA, S.Pd /SDN 3 BAUBAU",Restoran,JL. JEND. SUDIRMAN
125,P20000000017472,8.01.720.015.44529,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/ BIDANG PERBENDAHARAAN",Restoran,JL.RAYA PALAGIMATA/ KEDAI SAQUEENA
126,P20000000217472,8.01.720.007.19068,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN
127,P20000000057472,8.01.720.015.55934,BAPPEDA,"La Ode Ikramansyah, SE/BIDANG PSIK",Restoran,Jl. Raya Palagimata/ANNISA CATERING
128,P20000000377472,8.01.720.015.57529,DINAS SOSIAL,DAHLIA FIUNA/BID. REHSOS,Restoran,JL. DAYANU IKHSANUDDIN NO. 55
129,P20000000217472,8.01.720.001.34587,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
130,P20000000047472,8.01.720.015.6838,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALGIMATA
131,P20000000037472,8.01.720.015.20043,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,LM.SYAHRIR.S.Pd.SD,Restoran,JL.DAYANU IKSANUDDIN NO.59 A
132,P20000000067472,8.01.710.011.46149,DINAS KESEHATAN,"Evi Fitriani,S.Si /Bidang Kesmas",Restoran,Jln. Bakti Abri / Winda
133,P20000000047472,8.01.720.015.21135,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
134,P20000000047472,8.01.720.015.0536,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALAGIMATA
135,P20000000067472,8.01.710.011.59138,DINAS KESEHATAN,"Soleha, A.Md.Kep / Puskesmas Bukit Wolio Indah",Restoran,Jl. Poros BTN Medibrata / Warung Makan Mama Idul
136,P20000000057472,8.01.720.015.36259,BAPPEDA,"La Ode Ikramansyah, SE/BIDANG PPM",Restoran,Jl. Raya Palagimata/R.M. SENTOSA
137,P20000000067472,8.01.720.002.8715,DINAS KESEHATAN,"SAIDA, Amd.Kep PUSKESMAS WABOROBO",Restoran,JL. PADAT KARYA
138,P20000000037472,8.01.710.005.25370,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"WA ODE HARTINA, S.Pd SDN 2 BATARAGURU",Restoran,JL.BUDI UTOMO
139,P20000000067472,8.01.750.005.47756,DINAS KESEHATAN,"BENDAHARA PUSKESMAS KADOLOMOKO An. ERIDA BAKHRAENI,S.Far.,Apt",Restoran,JL ANOA KM 1 KEL KADOLOMOKO/ KEDAI NUNUNG
140,P20000000207472,8.01.760.010.23557,KANTOR BLUD RUMAH SAKIT,"TASRIF, SKM",Restoran,JL. Drs. H. LA ODE MANARFA
141,P20000000317472,8.01.720.007.2344,DINAS KETAHANAN PANGAN,"NAOMI, S.IP",Restoran,JL.DAYANU IKHSANUDDIN NO.51
142,P20000000217472,8.01.720.001.60746,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
143,P20000001287472,8.01.720.007.37875,SD NEGERI 2 KATOBENGKE,"MASTI, S.Pd SD",Restoran,JL. BETOAMBARI
144,P20000000217472,8.01.720.015.10622,DINAS PEKERJAAN UMUM,"HUMAIRAH,AMd",Restoran,JL. DAYANU IKHSANUDDIN
145,P20000000687472,8.01.760.011.49384,SMA NEGERI 2 BAUBAU,"LA ODE ZAHALUDIN, S.Pd",Restoran,JL.CAKALANG NO.41
146,P20000000417472,8.01.720.007.26016,BADAN KEPEGAWAIAN PENGEMBANGAN SUMBER DAYA MANUSIA,LM.GRAMA RAMADHAN,Restoran,JL. DAYANU IKHSANUDDIN
147,P20000000067472,8.01.710.011.62362,DINAS KESEHATAN,"EVI FITRIANI, S.Si / BIDANG P2P",Restoran,JL. BHAKTI ABRI NO.001 /Renov Food/ Eka Noviastuty
148,P20000000047472,8.01.720.015.39492,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak/ BAGIAN UMUM SETDA",Restoran,BAUBAU/ UD. SINAR KABAENA
149,P20000000027472,8.01.720.015.12674,DINAS PERTANIAN DAN KETAHANAN PANGAN,UNGAODE,Restoran,JL.DAYANU IKHSANUDDIN
150,P20000000047472,8.01.750.006.51035,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN,S.Ak/BAGIAN ORGANISASI",Restoran,Hotel Adios
151,P20000000997472,8.01.720.007.27713,SD NEGERI 1 KATOBENGKE,"HARDIN, S.Pd",Restoran,JL. LAKARAMBAU NO. 29
152,P20000000067472,8.01.710.011.63964,DINAS KESEHATAN,EVI FITRIANI / NW CATERING / BIDANG SEKRETARIAT / DINKES,Restoran,JALAN BAKTI ABRI NO 001
153,P20000000017472,8.01.720.015.41108,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,SIP/BIDANG ASET",Restoran,JL.RAYA PALAGIMATA
154,P20000000617472,8.01.720.015.14638,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDDIN, S.IP",Restoran,JL. RAYA PALAGIMATA
155,P20000000067472,8.01.770.002.52662,DINAS KESEHATAN,"La Ode Abdul Zhohir, S.Kep., Ns / Puskesmas Meomeo",Restoran,"Jl. Hayam Wuruk No. 97, Kel. Wameo, Kec. Batupoaro, Kota Baubau / Cimy Snack & Bakery"
156,P20000000017472,8.01.720.015.29405,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,S.IP/BID.ASET",Restoran,JL.RAYA PALAGIMATA
157,P20000000447472,8.01.720.007.6257,KANTOR KECAMATAN BETOAMBARI,EMI DARUMANG KEL.KATOBENGKE,Restoran,JL. BETOAMBARI
158,P20000001677472,8.01.770.005.65544,SDN 3 WAMEO,"RIDAMAWATI, S.Pd",Restoran,JL ERLANGGA / WRNG MAKAN AUREL
