No.,NPWPD,NOP,Nama WP,Nama OP,Jenis Pajak,Alamat
20,P20000000167472,8.01.710.002.50992,KOPERASI DAN UMKM,ZULKIFLI PAMILI / BIDANG UKM,Restoran,JL. MUHAMMAD HUSNI THAMRIN NO.32
21,P20000000067472,8.01.710.011.27672,DINAS KESEHATAN,"WA ODE ALFINA, S.KM",Restoran,JL. BAKTI ABRI NO. 001
22,P20000001057472,8.01.750.005.63924,SD NEGERI 7 BAUBAU,"SARNI RONA, S.Pd",Restoran,JL. ANOA NO. 7 /CLAPETA PAWON
23,P20000000617472,8.01.720.015.41060,BADAN PENDAPATAN DAERAH,LA ODE ARIFUDDIN SIP / SUB BAG. PERENCANAAN,Restoran,JL. RAYA PALAGIMATA / KANTIN MAMA DESI
24,P20000000127472,8.01.730.001.14595,KECAMATAN SORAWOLIO,DIAWATI,Restoran,JL. POROS PASARWAJO
25,P20000000177472,8.01.710.004.52622,KECAMATAN WOLIO,RM. AYU,Restoran,Jl. Sultan Hasanuddin
26,P20000000027472,8.01.720.015.29365,DINAS PERTANIAN DAN KETAHANAN PANGAN,UNGAODE,Restoran,JL.DAYANU IKSANUDDIN NO.51
27,P20000000407472,8.01.760.009.5915,DINAS PARIWISATA,I KOMANG SUTRISNAYASA,Restoran,JL.SULTAN LABUKE
28,P20000002247472,8.01.740.009.65504,SD NEGERI WONCO,"I MADE RAI MUSTIKA, S.Pd",Restoran,JL ANOA NO 19
29,P20000000127472,8.01.730.001.42709,KECAMATAN SORAWOLIO,DIAWATI/KEC.SORAWOLIO,Restoran,"Kelurahan Kaisabu Baru, Kec. Sorawolio Kota Baubau / Cake and Food"
30,P20000000027472,8.01.720.015.16630,DINAS PERTANIAN DAN KETAHANAN PANGAN,UNGAODE,Restoran,JL.DAYANU IKSANUDDIN NO.51
31,P20000000487472,8.01.710.003.12407,INSPEKTORAT KOTA BAUBAU,ADE TRISNAWATI S,Restoran,JL. JEND. SUDIRMAN
32,P20000000067472,8.01.720.001.30993,DINAS KESEHATAN,"AMRIYA, AMG /PUSKESMAS SULAA",Restoran,JL. DAYANU IKHSANUDDIN
33,P20000001907472,8.01.780.007.32707,SDN 1 BATARAGURU,"RAHMAWANTI HASIRUN, S.Pd",Restoran,JL.PROF. FUJITA / CATERING ALFANDI
34,P20000000077472,8.01.720.015.4333,SEKRETARIAT DPRD,"SAMSINA,S.Sos",Restoran,JL.RAYA PALAGIMATA BUKIT PARLEMEN
35,P20000000077472,8.01.720.003.8140,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA
36,P20000000037472,8.01.740.008.12104,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,ARDI /SMPN 9BAUBAU,Restoran,JL.ANOA
37,P20000000177472,8.01.710.004.44391,KECAMATAN WOLIO,RM. AYU,Restoran,Jalan Sultan Hasanuddin No. 19 C
38,P20000000077472,8.01.720.015.18931,SEKRETARIAT DPRD,"SAMSINA,Sos",Restoran,"JL RAYA PALAGIMATA, BUKIT PARLEMEN"
39,P20000000377472,8.01.720.007.55794,DINAS SOSIAL,DAHLIA FIUNA,Restoran,JL.DAYANU IKHSANUDDIN NO.55
40,P20000000017472,8.01.720.015.57392,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI,SIP/BID ASET",Restoran,JL.RAYA PALAGIMATA
41,P20000000017472,8.01.720.015.1672,BPKAPD,BAMBANG SAATI BIDANG ANGGARAN,Restoran,JL.RAYA PALAGIMATA
42,P20000000227472,8.01.710.011.34429,DINAS LINGKUNGAN HIDUP,WA ODE SYAMSIAR,Restoran,JL SIRKAYA NO 1/  MAUREL CAKERY
43,P20000000047472,8.01.720.015.6702,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL.RAYA PALAGIMATA
44,P20000000217472,8.01.720.007.10035,DINAS PEKERJAAN UMUM,"HUMAIRAH, AMd",Restoran,JL. DAYANU IKHSANUDDIN
45,P20000000037472,8.01.720.007.19380,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"NURIYAH, S.Pd.I M.Pd /TK AL-MABRUR",Restoran,JL. BETOAMBARI
46,P20000000047472,8.01.760.007.46013,SEKRETARIAT DAERAH KOTA BAUBAU,"SYWALUDDIN, S.Ak / BAG. PEMERINTAHAN SETDA",Restoran,Bubur Ayam Amsterdam / Jalan Bataraguru
47,P20000000217472,8.01.720.007.20994,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
48,P20000000067472,8.01.710.011.0327,DINAS KESEHATAN,"EVI FITRIANI, S.Si DINAS KESEHATAN",Restoran,JL.BAKTI ABRI NO.1
49,P20000001087472,8.01.720.001.59002,SD NEGERI TOPA,"WA ODE ROSNIA, S.Pd",Restoran,JL.GAJAH MADA NO.26
50,P20000000017472,8.01.720.015.3702,BPKAPD,BAMBANG SAATI BIDANG ASET,Restoran,JL. RAYA PALAGIMATA
51,P20000000687472,8.01.760.011.36122,SMA NEGERI 2 BAUBAU,"LA ODE ZAHALUDIN, S.Pd",Restoran,JL. BETOAMBARI NO. 67 /CIMY SNACK DAN BAKERY
52,P20000000097472,8.01.710.003.8562,DINAS PERIKANAN DAN KELAUTAN,"IHSAN ACIS,S.PI",Restoran,JL. JENDERAL SUDIRMAN
53,P20000000017472,8.01.720.015.11844,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP BIDANG ASET",Restoran,JL. RAYA PALAGIMATA
54,P20000000037472,8.01.750.003.24766,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"NURMILA, S.Pd / SD NEGERI 2 BUNGI",Restoran,JL. ANOA
55,P20000000217472,8.01.720.001.47620,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
56,P20000000617472,8.01.720.015.23248,BADAN PENDAPATAN DAERAH,"LA ODE ARIFUDDIN, S.IP /BID. PENETAPAN DAN PENGELOLAAN DATA",Restoran,JL. RAYA PALAGIMATA
57,P20000000077472,8.01.720.015.2181,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JLN. RAYA PALAGIMATA
58,P20000000927472,8.01.720.002.60609,SMP NEGERI 15 BAUBAU,"MUNIATI, S.Pd",Restoran,JL.LABUKE
59,P20000000107472,8.01.710.002.37725,DINAS PERHUBUNGAN,Rumah Makan Putri,Restoran,Tomba
60,P20000000217472,8.01.720.007.10467,DINAS PEKERJAAN UMUM,"HUMAIRAH, A.Md / BIDANG BINAMARGA",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
61,P20000000017472,8.01.720.015.14047,BADAN PENGELOLA KEUANGAN ASET DAERAH,"BAMBANG SAATI, S.IP /BID. PERBENDAHARAAN",Restoran,JL. RAYA PALAGIMATA
62,P20000000077472,8.01.720.001.49247,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/Alfin Prasmanan"
63,P20000000707472,8.01.760.011.25860,SMA NEGERI 4 BAUBAU,"WA HAMIDA,S.Pd",Restoran,JL.BETOAMBARI NO.73
64,P20000000027472,8.01.720.015.62224,DINAS PERTANIAN DAN KETAHANAN PANGAN,"Asnawar, S.Pt.M.Pt//Bidang Ketersediaan dan Cadangan Pangan",Restoran,Jl. Dayanu Ikhsanuddin/Warung makan Sentosa
65,P20000000077472,8.01.720.001.39352,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/TOKO BERKAT"
66,P20000000047472,8.01.720.015.12484,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
67,P20000000217472,8.01.720.007.15921,DINAS PEKERJAAN UMUM,"SYAHRIFIL,ST",Restoran,JL.DAYANU IKSANUDDIN NO.1
68,P20000000217472,8.01.720.001.50896,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
69,P20000000227472,8.01.710.011.27572,DINAS LINGKUNGAN HIDUP,"WD SYAMSIAR,A.Md /BID.PENATAAN DAN PENINGKATAN KAPASITAS LINGKUNGAN",Restoran,JL. BHAKTI ABRI
70,P20000000177472,8.01.710.005.63828,KECAMATAN WOLIO,DESY ANDRIANI,Restoran,JL. 10 NOVEMBER
71,P20000000247472,8.02.720.015.40953,"DINAS PERUMAHAN, KAWASAN  PEMUKIMAN DAN PERTANAHAN","WA ODE AMALA RABIA MALIM, ST, MT/BID. PSU",Restoran,JL.DAYANU IKHSANUDDIN NO.63
72,P20000000077472,8.01.720.015.14495,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN"
73,P20000000047472,8.01.720.015.18318,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
74,P20000000067472,8.01.760.008.52526,DINAS KESEHATAN,La Ode Rajab Hibai/Pkm Wajo,Restoran,Jl dr Wahidin no 137/Topaz Food
75,P20000000717472,8.01.780.003.29262,SMA NEGERI 5 BAUBAU,"NURLINA, S.Pd",Restoran,JL. POROS KALIA LIA
76,P20000000127472,8.01.730.001.5737,KECAMATAN SORAWOLIO,NURYADIN KEL.KAISABU BARU,Restoran,JL.POROS PASAR WAJO
77,P20000000187472,8.01.750.003.65406,KECAMATAN KOKALUKUNA,LA ODE ASHURIN/LAKOLOGOU,Restoran,KEL. LAKOLOGOU
78,P20000000047472,8.01.720.015.42608,SEKRETARIAT DAERAH KOTA BAUBAU,"SYAWALUDDIN, S.Ak / BAG. UMUM SETDA",Restoran,JL. RAYA PALAGIMATA/ MAUREL CAKE
79,P20000000327472,8.01.710.011.16483,DINAS KOMUNIKASI DAN INFORMATIKA,MUSTAFA NAWA,Restoran,JL BAKTI ABRI
80,P20000000077472,8.01.720.015.20324,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN"
81,P20000002227472,8.01.720.007.54119,TKS.AL-MABRUR,NURIYAH.S.Pd.I.M.Pd,Restoran,JL. BETOAMBARI / KATERING WMM
82,P20000000257472,8.01.710.003.30897,BADAN KESBANGPOL,"RINI ISNAINI,S.Sos",Restoran,JL. MH. THAMRIN NO.20
83,P20000000207472,8.01.760.010.32590,KANTOR BLUD RUMAH SAKIT,"TASRIF, SKM",Restoran,JL.Drs.H. LA ODE MANARFA ./TOKO DELIMAS
84,P20000000457472,8.01.780.006.4208,SALIANA,SALIANA KECAMATAN LEA-LEA,Restoran,JL.RAYA BUKIT KAMPENAHO
85,P20000000217472,8.01.720.015.8028,DINAS PEKERJAAN UMUM,"HUMAIRAH, A.Md",Restoran,JL. DAYANU IKHSANUDDIN NO. 1
86,P20000000037472,8.01.770.001.11660,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"NINA, S.Pd /SDN 1 KAOBULA",Restoran,JL. HAYUM WURUK
87,P20000000737472,8.01.710.004.44291,SMA NEGERI 7 BAUBAU,"MUHAMMAD IQBAL S.Pd.,Gr",Restoran,JL. JAMBU METE / KANTIN KEJUJURAN SMAN 7 BAUBAU
88,P20000000257472,8.01.710.003.18831,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN NO. 20
89,P20000000427472,8.01.760.008.22419,DINAS PERPUSTAKAAN DAN KERASIPAN,"MUKMINA, S.Sos",Restoran,JL. BETOAMBARI NO. 31
90,P20000000067472,8.01.710.001.55698,DINAS KESEHATAN,"Jamal,SKM/Pusk.Bataraguru",Restoran,Jl.Mh.Thamrin/NW Catering
91,P20000000077472,8.01.720.015.1566,SEKRETARIAT DPRD,SEKRETARIAT DPRD,Restoran,JL.RAYA PALAGIMATA BUKIT PARLEMEN
92,P20000000107472,8.01.710.002.34331,DINAS PERHUBUNGAN,Rumah Makan Putri,Restoran,Baubau
93,P20000000177472,8.01.710.005.6583,KECAMATAN WOLIO,NURMILA KEL.WANGKANAPI,Restoran,JL. DIPONEGORO NO. 21
94,P20000000217472,8.01.720.007.9927,DINAS PEKERJAAN UMUM,"HUMAIRAH, AMd",Restoran,JL. DAYANU IKHSANUDDIN
95,P20000000037472,8.01.760.009.18793,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"ARSINA, S,Pd",Restoran,JL. SULTAN LABUKE
96,P20000001067472,8.01.710.002.45917,SMP NEGERI 17 BAUBAU,"RATNA, A.Md.Kom",Restoran,JLN. MUH. HUSNI THAMRIN NO. 28 / RM. MBAK AMI
97,P20000000097472,8.01.760.011.20889,DINAS PERIKANAN DAN KELAUTAN,"IHSAN ACIS, S.Pi",Restoran,JL. WA ODE WAU NO. 65
98,P20000000077472,8.01.720.015.25197,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA
99,P20000000257472,8.01.710.002.57295,BADAN KESBANGPOL,"MUHAMMAD FIRDAUZI IDRIS WALLY, S.Sos/BID. KETAHANAN EKONOMI KEG. PELANTIKAN KETUA KONI KOTA BAUBAU T",Restoran,JL. MUH. HUSNI THAMRIN NO.20/CAHAYA NUSANTARA FOOD (SHALAWAT BAKERY)
100,P20000000157472,8.01.710.003.0223,BALITBANG,BALITBANG,Restoran,JL.JENDRAL SUDIRMAN NO.53
101,P20000001547472,8.01.740.004.58906,SD NEGERI KARING-KARING,"WA ODE ZENI SAMSALIM, S.Pd",Restoran,JL. HASTINA PURO NO.38/ KIOS CHAIRUL
102,P20000000217472,8.01.720.007.3599,DINAS PEKERJAAN UMUM,"HUMAIRA, A.Md",Restoran,JL. DAYANU IKHSANUDIN NO.1
103,P20000000687472,8.01.760.011.36026,SMA NEGERI 2 BAUBAU,"LA ODE ZAHALUDIN, S.Pd",Restoran,JL. BETOAMBARI NO. 67 / MZ. CAKE
104,P20000000047472,8.01.720.015.8465,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
105,P20000000077472,8.01.720.015.11744,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,"JL. RAYA PALAGIMATA, BUKIT PARLEMEN"
106,P20000000037472,8.01.710.003.24588,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"HARTATI, S.Pd / SD NEGERI 1 BAUBAU",Restoran,JL. RA KARTINI NO. 19
107,P20000000257472,8.01.710.002.47524,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos/BID. WASDIN KEG. MONITORING TRIWULAN III TAHUN 2024 TANGGAL 23 AGUSTUS 2024",Restoran,JL. MUH. HUSNI THAMRIN NO.20/MOZA CATERING
108,P20000000277472,8.01.720.015.23001,DINAS  PENANAMAN MODAL DAN PTSP,WA ODE SITTI HASANAH,Restoran,JL. RAYA PALAGIMATA
109,P20000000337472,8.01.760.009.27027,KANTOR KECAMATAN MURHUM,MUSRIFUN /KEL. MELAI,Restoran,JL. SULTAN LABUKE
110,P20000000057472,8.01.720.015.2041,BAPPEDA,NASARUL LA ANGKA,Restoran,JL.RAYA PALAGIMATA
111,P20000000897472,8.01.720.015.60513,SEKOLAH DASAR NEGERI 3 KATOBENGKE,"ABDUL RACHMNAN, S.Pd",Restoran,JL. SIBATARA /WARLIP CAKE AND BAKERY
112,P20000001217472,8.01.710.011.37627,SD NEGERI 2 PALATIGA,"HARTIAN, S.Pd",Restoran,JL. PAHLAWAN KM.4 /KIOS ALDI
113,P20000000067472,8.01.730.004.10362,DINAS KESEHATAN,"NURMAWATI, S.ST / PUSKESMAS SORAWOLIO",Restoran,JL. POROS PASARWAJO KM 15
114,P20000000497472,8.01.720.007.13948,BADAN PENANGGULANGAN BENCANA DAERAH,ERVINA TAPOOMBI,Restoran,JL. DAYANU IKHSANUDDIN NO. 59
115,P20000000097472,8.01.760.011.49151,DINAS PERIKANAN DAN KELAUTAN,"Zaenab,S.Pi/UPTD PPI Wameo",Restoran,Jln. Wa Ode Wau No. 65/ RM Dapoer mama Uyha
116,P20000000057472,8.01.720.015.25764,BAPPEDA,"LA ODE IKRAMANSYAH, SE",Restoran,JL. RAYA PALAGIMATA
117,P20000000057472,8.01.720.015.28755,BAPPEDA,"LA ODE IKRAMANSYAH, SE",Restoran,JL. RAYA PALAGIMATA
118,P20000000517472,8.01.760.008.62122,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,SULKUFLI/ROSLINA/DALDUK,Restoran,JL. BETOAMBARI
119,P20000000077472,8.01.720.001.39255,SEKRETARIAT DPRD,SAMSINA,Restoran,"JL.RAYA PALAGIMATA, BUKIT PARLEMEN/RM TALAGO"
120,P20000000107472,8.01.710.011.12308,DINAS PERHUBUNGAN,"ZALIATI, S.IP",Restoran,JL. BHAKTI ABRI
121,P20000000077472,8.01.720.015.15815,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA
122,P20000000077472,8.01.720.015.50793,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA / LAMONGAN ASLI
123,P20000000337472,8.01.760.009.27465,KANTOR KECAMATAN MURHUM,MUSRIFUN / KEL. MELAI,Restoran,JL. SULTAN LABUKE
124,P20000000517472,8.01.760.008.30375,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,"NURIATI,AM.Keb",Restoran,JL. BETOAMBARI NO. 39
125,P20000000257472,8.01.710.003.32037,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL.MUH.HUSNI THAMRIN NO.20 / MOZA CATERING
126,P20000000067472,8.01.710.011.63732,DINAS KESEHATAN,"EVI FITRIANI, S.Si / BIDANG P2P",Restoran,JL. BHAKTI ABRI NO.001 / RM RIZKY DAN CATHERING ASRIAH
127,P20000000217472,8.01.720.001.40857,DINAS PEKERJAAN UMUM,"SYAHRIFIL, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/Kedai Threesod
128,P20000000077472,8.01.720.015.14399,SEKRETARIAT DPRD,"SAMSINA, S.SOS",Restoran,JL.RAYA PALAGIMATA BUKIT PARLEMEN
129,P20000000287472,8.01.710.002.18222,KONI,MBARIA,Restoran,JL. MUH. HUSNI THAMRIN NO. 32
130,P20000001907472,8.01.780.007.52429,SDN 1 BATARAGURU,"DAANI, A.Ma.Pd",Restoran,JL.PROF. FUJITA
131,P20000000857472,8.01.720.001.29166,SMP NEGERI 14 BAUBAU,"FANI ANDRIANTO,ST",Restoran,JL.MENUJU SIMPANG 5
132,P20000000907472,8.01.710.003.33771,SD NEGERI 4 BAUBAU,"SUARNI, S.Pd",Restoran,JL. MH. THAMRIN NO. 30 / ROSDIANA ANA
133,P20000000047472,8.01.720.015.5607,SEKRETARIAT DAERAH KOTA BAUBAU,AEDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
134,P20000000947472,8.01.760.011.65310,SMP NEGERI 2 BAUBAU,"WA ODE KARTINI JAYA, ST",Restoran,JL SULTAN MURHUM
135,P20000000517472,8.01.760.008.42482,DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA,firdauzi/mm/bu magda KS,Restoran,JL BETOAMBARI
136,P20000000117472,8.01.760.008.16367,DINAS PENGENDALIAN PENDUDUK KB,LAODE RATNO HIBALI,Restoran,JL. BETOAMBARI NO. 39
137,P20000000177472,8.01.710.001.20226,KECAMATAN WOLIO,NURMA/KELURAHAN BATARAGURU,Restoran,JL.WR.MONGINSIDI NO.140
138,P20000000897472,8.01.720.015.54023,SEKOLAH DASAR NEGERI 3 KATOBENGKE,"ABDUL RACHMAN, S.Pd",Restoran,JL. SIBATARA / WARLIP CAKE AND BAKERY
139,P20000000067472,8.01.730.004.30789,DINAS KESEHATAN,"NURMAWATI, S.ST /PKM SORAWOLIO",Restoran,JL. POROS PASARWAJO
140,P20000000067472,8.01.710.011.32477,DINAS KESEHATAN,"HJ. ROSIDA, S.Kep.,Ns /PKM KADOLOMOKO",Restoran,JL ANOA /INAYAH CAKE
141,P20000001287472,8.01.720.007.35490,SD NEGERI 2 KATOBENGKE,"MASTI, S.Pd.SD",Restoran,JL.BETOAMBARI /CATRING ROSDIANA ANA
142,P20000000207472,8.01.760.010.4069,KANTOR BLUD RUMAH SAKIT,"TASRIF ,S.KM",Restoran,JL.RAYA PALAGIMATA
143,P20000000267472,8.01.770.004.7932,KANTOR KECAMATAN BATUPOARO,"ANDI SITTI HILYAH, S.Pi / KEL. LANTO",Restoran,JL. LAELANGI
144,P20000000037472,8.01.740.004.10193,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,I GUSTI AYU ERNAWATI /SDN KARING-KARING,Restoran,JL. ANOA
145,P20000000257472,8.01.710.002.44195,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos/BID. KETAHANAN EKONOMI KEG. MONITORING ORMAS TRIWULAN II TANGGAL 06 JUNI 2024",Restoran,JL. MUH. HUSNI THAMRIN NO.20/FA3SHA BUSSINES KULINER
146,P20000000257472,8.01.710.003.18710,BADAN KESBANGPOL,"RINI ISNAINI, S.Sos",Restoran,JL. MUH. HUSNI THAMRIN  NO. 20
147,P20000000047472,8.01.720.015.22285,SEKRETARIAT DAERAH KOTA BAUBAU,ARDIN NADIMIN,Restoran,JL. RAYA PALAGIMATA
148,P20000000047472,8.01.720.015.55602,SEKRETARIAT DAERAH KOTA BAUBAU,RANILI/ BAGIAN UMUM SETDA,Restoran,JL. RAYA PALAGIMATA/ RM. MOMMY REFAN
149,P20000000497472,8.01.720.007.1449,BADAN PENANGGULANGAN BENCANA DAERAH,"ERVINA TAPOOMBI,SKM",Restoran,JL.DAYANU IKHSANUDDIN NO.59
150,P20000000067472,8.01.710.001.34228,DINAS KESEHATAN,"JAMAL, SKM / PUSKESMAS BATARAGURU",Restoran,JL.MH. THAMRIN / NW CATERING
151,P20000000407472,8.01.760.009.37124,DINAS PARIWISATA,"AMRIN MAINU, S.Par / BID. DESTINASI",Restoran,JL. LABUKE / RM. SENTOSA
152,P20000000257472,8.01.710.003.6456,BADAN KESBANGPOL,"RINI ISNAINI,S.Sos",Restoran,JL.MUH.HUSNI THAMRIN NO.20
153,P20000000217472,8.01.720.007.9831,DINAS PEKERJAAN UMUM,"HUMAIRAH, AMd",Restoran,JL. DAYANU IKHSANUDDIN
154,P20000000037472,8.01.710.005.18161,DINAS PENDIDIKAN PEMUDA DAN OLAH RAGA,"IRAWATI, S.Pd. SD / SDN WANGKANAPI",Restoran,JL. KELAPA NO. 51
155,P20000000167472,8.01.710.002.44926,KOPERASI DAN UMKM,ZULKIFLI PAMILI,Restoran,JL. MUHAMMAD HUSNI THAMRIN
156,P20000000307472,8.01.740.005.20760,KANTOR KECAMATAN BUNGI,"TENDRI ABENG,S.IP/KEL.KAMPEONAHO",Restoran,JL.ANOA
157,P20000000077472,8.01.720.015.25086,SEKRETARIAT DPRD,"SAMSINA, S.Sos",Restoran,JL. RAYA PALAGIMATA
158,P20000000477472,8.01.710.003.57198,DINAS TENAGA KERJA,WAWAN SAHIDU / BID HI,Restoran,JL.R.A KARTINI NO.13
159,P10000000197472,8.02.710.004.0120,ERIYANTO,RM PADANG AYAH 2,Restoran,JL.SULTAN HASANUDDIN
160,P20000000217472,8.01.720.001.58810,DINAS PEKERJAAN UMUM,"AHMAD HENDRA KAIF, ST/BID.TATA RUANG",Restoran,Jalan Dayanu Ikhsanuddin No. 1/RM.Nusantara
161,P20000000217472,8.01.720.007.3502,DINAS PEKERJAAN UMUM,"HUMAIRA,AMd DINAS PEKERJAAN UMUM",Restoran,JL.DAYANU IKHSANUDDIN
162,P20000000777472,8.01.750.002.35913,SMK NEGERI 4 BAUBAU,"ARIFIN, S.Pd",Restoran,JL.PENDIDIKAN PUMA
163,P20000000987472,8.01.710.004.38731,SMP NEGERI 1 BAUBAU,"HARNIAH HAMZAH, S.Pd",Restoran,JL.JAMBU METE NO.1
